rne_iso_code,year,month,mean_temp_celsius,total_precip_mm,month_start
MX-MIC,1995,4,25.197205253494122,1.008034810986877,1995-04-01
MX-MIC,1995,5,26.22078754118144,21.40272520379144,1995-05-01
MX-MIC,1995,6,24.485294111594893,72.19298320627145,1995-06-01
MX-MIC,1995,7,23.00287632566636,79.42570405024487,1995-07-01
MX-MIC,1995,8,22.720809570788877,90.50346483927116,1995-08-01
MX-MIC,1995,9,22.50606472506055,74.05772419672195,1995-09-01
MX-MIC,1995,10,22.528216979167308,20.38123861375351,1995-10-01
MX-MIC,1995,11,22.029348806159472,10.40768433524,1995-11-01
MX-MIC,1995,12,20.221549632140214,9.377583561469775,1995-12-01
MX-MIC,1996,1,19.042838237232726,0.1333018773518984,1996-01-01
MX-MIC,1996,2,21.71768714608758,0.5134267727499542,1996-02-01
MX-MIC,1996,3,22.370270333035005,0.2728111418423868,1996-03-01
MX-MIC,1996,4,24.59998495363663,1.5197416269933133,1996-04-01
MX-MIC,1996,5,26.300906703878212,11.192913298623012,1996-05-01
MX-MIC,1996,6,23.681178161821396,83.04653034647409,1996-06-01
MX-MIC,1996,7,23.14482965025731,80.48976223993057,1996-07-01
MX-MIC,1996,8,22.64406847215682,93.47328183206119,1996-08-01
MX-MIC,1996,9,23.00532462860771,60.807012434435755,1996-09-01
MX-MIC,1996,10,22.331376413991666,59.19092155669026,1996-10-01
MX-MIC,1996,11,21.651037313102734,3.1868048079178535,1996-11-01
MX-MIC,1996,12,20.621357285917743,5.685995738117041,1996-12-01
MX-MIC,1997,1,19.356181896155725,1.922194338596252,1997-01-01
MX-MIC,1997,2,22.03905029540521,0.18257051646482675,1997-02-01
MX-MIC,1997,3,23.3626059781981,3.543157798069057,1997-03-01
MX-MIC,1997,4,23.89176793045718,5.064290079915142,1997-04-01
MX-MIC,1997,5,25.814929959848975,14.068410957933564,1997-05-01
MX-MIC,1997,6,24.535782590732993,61.13246290270547,1997-06-01
MX-MIC,1997,7,24.47266505838554,63.270782674754045,1997-07-01
MX-MIC,1997,8,23.926884113336804,53.47597184642036,1997-08-01
MX-MIC,1997,9,23.096045683007432,61.88389433450282,1997-09-01
MX-MIC,1997,10,21.735250076989896,56.06037839011185,1997-10-01
MX-MIC,1997,11,21.80412425178709,17.522690173181342,1997-11-01
MX-MIC,1997,12,19.47208669153505,6.216406948491248,1997-12-01
MX-MIC,1998,1,18.74404337442089,0.8667702819188082,1998-01-01
MX-MIC,1998,2,19.222498248875183,1.092095189919502,1998-02-01
MX-MIC,1998,3,22.856149306504445,0.16357566215648603,1998-03-01
MX-MIC,1998,4,25.326870516120017,0.04249323890948395,1998-04-01
MX-MIC,1998,5,26.888935058063336,1.5388304777291186,1998-05-01
MX-MIC,1998,6,26.423949003697384,43.07306984365056,1998-06-01
MX-MIC,1998,7,23.734473175510256,81.11477608800058,1998-07-01
MX-MIC,1998,8,23.69403043967167,83.42792625024566,1998-08-01
MX-MIC,1998,9,22.702599415792374,115.94804050987103,1998-09-01
MX-MIC,1998,10,22.953983103250017,46.81864344378609,1998-10-01
MX-MIC,1998,11,22.53174060718289,11.678037457838935,1998-11-01
MX-MIC,1998,12,21.154816049048346,0.46210638877575516,1998-12-01
MX-MIC,1999,1,19.160005945062032,0.16085215870976743,1999-01-01
MX-MIC,1999,2,21.881993613263766,0.7579112480658704,1999-02-01
MX-MIC,1999,3,23.33011979517685,0.4951327273818387,1999-03-01
MX-MIC,1999,4,25.691274166800195,0.5694046687226777,1999-04-01
MX-MIC,1999,5,26.39189019599586,4.7582284273342745,1999-05-01
MX-MIC,1999,6,24.811772403565595,66.8026243350236,1999-06-01
MX-MIC,1999,7,23.19323094468997,82.38569484321243,1999-07-01
MX-MIC,1999,8,23.31269256503789,79.61654449892008,1999-08-01
MX-MIC,1999,9,23.09122535142275,78.58703314803621,1999-09-01
MX-MIC,1999,10,22.290913610342177,30.487298672183773,1999-10-01
MX-MIC,1999,11,21.330697746076016,1.3041540036624875,1999-11-01
MX-MIC,1999,12,18.83482869058212,0.22364889623558856,1999-12-01
MX-MIC,2000,1,19.703446613103115,0.05325486068299285,2000-01-01
MX-MIC,2000,2,21.27959582403595,0.7422046449964833,2000-02-01
MX-MIC,2000,3,23.13648077755876,0.5809544913380634,2000-03-01
MX-MIC,2000,4,25.390801571094247,0.3376872504708819,2000-04-01
MX-MIC,2000,5,25.605271903543514,20.151608552108073,2000-05-01
MX-MIC,2000,6,23.612379922387852,75.92542683678498,2000-06-01
MX-MIC,2000,7,23.70276395070487,54.976105022960674,2000-07-01
MX-MIC,2000,8,23.32811133873863,59.55717908184011,2000-08-01
MX-MIC,2000,9,22.975111519481988,72.90538917493257,2000-09-01
MX-MIC,2000,10,23.197826707045717,27.90328758081872,2000-10-01
MX-MIC,2000,11,22.155423569371933,3.147250639605995,2000-11-01
MX-MIC,2000,12,20.231741728713455,3.4264988715282723,2000-12-01
MX-MIC,2001,1,20.258184677650352,2.3563814008376456,2001-01-01
MX-MIC,2001,2,22.29242659303213,0.5998235503486989,2001-02-01
MX-MIC,2001,3,21.831493612899067,13.83726307947593,2001-03-01
MX-MIC,2001,4,25.462072962962772,1.8895132805009967,2001-04-01
MX-MIC,2001,5,25.936597061842576,16.957026808426857,2001-05-01
MX-MIC,2001,6,24.379950866188558,58.40586773792022,2001-06-01
MX-MIC,2001,7,23.849673581987748,55.75311168565061,2001-07-01
MX-MIC,2001,8,24.340878093382365,68.0417405639826,2001-08-01
MX-MIC,2001,9,23.06015537672737,73.70969295689265,2001-09-01
MX-MIC,2001,10,23.277012687449044,16.580356369391666,2001-10-01
MX-MIC,2001,11,21.388842717616413,1.155085710407175,2001-11-01
MX-MIC,2001,12,20.437039258492888,1.1544327587980405,2001-12-01
MX-MIC,2002,1,19.36641294672985,9.89499806469423,2002-01-01
MX-MIC,2002,2,21.760504138272854,2.844316477304082,2002-02-01
MX-MIC,2002,3,24.3090021276931,0.2850806300375834,2002-03-01
MX-MIC,2002,4,26.209008311428786,1.136318603631533,2002-04-01
MX-MIC,2002,5,27.019232746019917,10.088507873182788,2002-05-01
MX-MIC,2002,6,24.92926280246717,54.42654849411441,2002-06-01
MX-MIC,2002,7,24.007609785764995,60.89900523081183,2002-07-01
MX-MIC,2002,8,24.49110826254549,53.100070268981526,2002-08-01
MX-MIC,2002,9,23.253107004933803,85.14122687268171,2002-09-01
MX-MIC,2002,10,23.197178444293787,30.362866870422135,2002-10-01
MX-MIC,2002,11,20.751848265593427,38.05149072806016,2002-11-01
MX-MIC,2002,12,19.81849443035472,0.32003990158672685,2002-12-01
MX-MIC,2003,1,20.7586503494058,1.2183364095246598,2003-01-01
MX-MIC,2003,2,21.55923808774392,0.5271133332139415,2003-02-01
MX-MIC,2003,3,22.78707208622518,0.3755389408776524,2003-03-01
MX-MIC,2003,4,26.091357350293244,0.4497563868597698,2003-04-01
MX-MIC,2003,5,27.106269276786207,3.7649435999806533,2003-05-01
MX-MIC,2003,6,23.926917475226954,94.27999511869737,2003-06-01
MX-MIC,2003,7,23.800514384585362,60.697477495228256,2003-07-01
MX-MIC,2003,8,23.556881367226392,64.53582113860291,2003-08-01
MX-MIC,2003,9,23.391365420851272,70.14681564483737,2003-09-01
MX-MIC,2003,10,22.747737224904622,39.81228427788994,2003-10-01
MX-MIC,2003,11,23.00754817274176,4.350433635472005,2003-11-01
MX-MIC,2003,12,19.407989799312375,0.12159706060719587,2003-12-01
MX-MIC,2004,1,18.842877572653713,13.612335419565092,2004-01-01
MX-MIC,2004,2,20.30952578724141,0.12199997519088289,2004-02-01
MX-MIC,2004,3,24.14487622220762,3.715087221538026,2004-03-01
MX-MIC,2004,4,24.958087403060564,0.9357820672476946,2004-04-01
MX-MIC,2004,5,25.98086381792551,10.999911361803122,2004-05-01
MX-MIC,2004,6,23.982114237452734,58.4655203153197,2004-06-01
MX-MIC,2004,7,24.073392386963757,56.85811750144786,2004-07-01
MX-MIC,2004,8,23.88805181364005,64.95044771560659,2004-08-01
MX-MIC,2004,9,23.06764938651774,75.34789174599295,2004-09-01
MX-MIC,2004,10,23.65123755654002,32.789233690809596,2004-10-01
MX-MIC,2004,11,21.81871842656954,1.348972698518173,2004-11-01
MX-MIC,2004,12,19.94954562457839,1.0348825956905092,2004-12-01
MX-MIC,2005,1,20.212406630670113,3.6630826732451665,2005-01-01
MX-MIC,2005,2,22.09699753253496,2.163483469719526,2005-02-01
MX-MIC,2005,3,21.951912070397956,13.424926456741105,2005-03-01
MX-MIC,2005,4,26.205491638373967,0.5520673168004251,2005-04-01
MX-MIC,2005,5,26.185659033181167,1.105691516251997,2005-05-01
MX-MIC,2005,6,26.510599357010104,36.995523590741676,2005-06-01
MX-MIC,2005,7,23.834136209240658,82.43889172700008,2005-07-01
MX-MIC,2005,8,23.4194491644997,92.47476371007498,2005-08-01
MX-MIC,2005,9,23.76969409402732,57.19171171959379,2005-09-01
MX-MIC,2005,10,22.906123886695536,39.225474805168865,2005-10-01
MX-MIC,2005,11,22.14784707721502,3.6034508366117586,2005-11-01
MX-MIC,2005,12,20.42512182849751,0.492978345418938,2005-12-01
MX-MIC,2006,1,20.335373673050363,1.5248546363609703,2006-01-01
MX-MIC,2006,2,22.30762926711346,0.5210386875050935,2006-02-01
MX-MIC,2006,3,23.532707885322406,0.8147394217825992,2006-03-01
MX-MIC,2006,4,25.734277949938186,1.3771693383836168,2006-04-01
MX-MIC,2006,5,25.795163407482754,14.69328966329371,2006-05-01
MX-MIC,2006,6,24.613081615522162,55.199146765870026,2006-06-01
MX-MIC,2006,7,23.66493276473636,81.87969967830638,2006-07-01
MX-MIC,2006,8,23.1652143347247,72.81578249550488,2006-08-01
MX-MIC,2006,9,23.003245868718295,71.40507776838759,2006-09-01
MX-MIC,2006,10,22.60162979562103,63.74499990999168,2006-10-01
MX-MIC,2006,11,20.4962682364134,12.983859053492136,2006-11-01
MX-MIC,2006,12,19.318944429494525,1.230027352743412,2006-12-01
MX-MIC,2007,1,20.537099480865972,3.518812755918878,2007-01-01
MX-MIC,2007,2,21.25888703982989,2.4032157649008448,2007-02-01
MX-MIC,2007,3,23.555289174239967,0.29577211789427954,2007-03-01
MX-MIC,2007,4,24.80415271686764,1.1156441449112833,2007-04-01
MX-MIC,2007,5,26.312765354520344,6.556652478400674,2007-05-01
MX-MIC,2007,6,24.862345587323723,43.184356343661065,2007-06-01
MX-MIC,2007,7,23.905000942726044,80.24589521340445,2007-07-01
MX-MIC,2007,8,23.02984287781267,123.08090668535728,2007-08-01
MX-MIC,2007,9,22.562575468916844,72.1450392031373,2007-09-01
MX-MIC,2007,10,22.266531612189198,28.39057551063514,2007-10-01
MX-MIC,2007,11,21.769677296453878,3.016618544160462,2007-11-01
MX-MIC,2007,12,20.644924404763756,3.6959026641499317,2007-12-01
MX-MIC,2008,1,20.030374195000732,0.1848500157010813,2008-01-01
MX-MIC,2008,2,21.417729059086067,0.3618946323070122,2008-02-01
MX-MIC,2008,3,22.70664762051631,0.10770063762083887,2008-03-01
MX-MIC,2008,4,25.32682205343956,2.770373783832674,2008-04-01
MX-MIC,2008,5,26.087799530025904,3.9802764873434002,2008-05-01
MX-MIC,2008,6,24.84368734892106,48.182478154259684,2008-06-01
MX-MIC,2008,7,23.313206021773297,80.39699586858903,2008-07-01
MX-MIC,2008,8,23.58378387256423,68.06972922538345,2008-08-01
MX-MIC,2008,9,23.075164432106604,106.28238291407139,2008-09-01
MX-MIC,2008,10,22.971543579390946,27.486088089451606,2008-10-01
MX-MIC,2008,11,21.016626997291745,2.040542870967481,2008-11-01
MX-MIC,2008,12,19.2752770132048,0.14809653021619693,2008-12-01
MX-MIC,2009,1,20.466008413124367,2.3167113280186458,2009-01-01
MX-MIC,2009,2,21.806702513639493,0.4277303605586712,2009-02-01
MX-MIC,2009,3,23.296629726259585,0.8260621068505892,2009-03-01
MX-MIC,2009,4,24.988387331735648,0.2088090033028457,2009-04-01
MX-MIC,2009,5,25.624547589427667,22.63106362792201,2009-05-01
MX-MIC,2009,6,25.386890037012655,32.14521178732812,2009-06-01
MX-MIC,2009,7,24.985223160023104,47.53326276238125,2009-07-01
MX-MIC,2009,8,24.59197374922082,59.98266271972203,2009-08-01
MX-MIC,2009,9,23.66752957739127,82.8601862462683,2009-09-01
MX-MIC,2009,10,23.49745175948307,32.228652964007566,2009-10-01
MX-MIC,2009,11,21.608207418759715,3.9089887050272907,2009-11-01
MX-MIC,2009,12,20.272288667947784,4.635099841078618,2009-12-01
MX-MIC,2010,1,19.121652507669676,12.586769416519182,2010-01-01
MX-MIC,2010,2,18.933168156114935,49.382228948247246,2010-02-01
MX-MIC,2010,3,22.384616310134728,0.1934123691870184,2010-03-01
MX-MIC,2010,4,24.041208502716252,0.5032896411699951,2010-04-01
MX-MIC,2010,5,26.445320499232345,1.119613948529183,2010-05-01
MX-MIC,2010,6,25.461768466485104,56.93124070062369,2010-06-01
MX-MIC,2010,7,23.008310703747096,155.5059900717912,2010-07-01
MX-MIC,2010,8,23.4562791562527,104.99238820622365,2010-08-01
MX-MIC,2010,9,23.12242613351412,106.5652695556106,2010-09-01
MX-MIC,2010,10,22.744972535249204,7.07481895513697,2010-10-01
MX-MIC,2010,11,20.60517044165606,2.799556714873284,2010-11-01
MX-MIC,2010,12,18.724715478263356,0.14301323908102043,2010-12-01
MX-MIC,2011,1,19.559046427564116,0.5120179891036758,2011-01-01
MX-MIC,2011,2,21.719552808339248,0.15340881482653068,2011-02-01
MX-MIC,2011,3,23.41983718909726,0.36579449374745554,2011-03-01
MX-MIC,2011,4,25.608591511292115,1.3799119955263954,2011-04-01
MX-MIC,2011,5,27.12078238105733,3.3048654340905874,2011-05-01
MX-MIC,2011,6,25.609845410292962,65.05216616975237,2011-06-01
MX-MIC,2011,7,23.03241929870127,124.18590739926265,2011-07-01
MX-MIC,2011,8,23.60309376647262,80.29320574155204,2011-08-01
MX-MIC,2011,9,23.205615219266125,61.99549104829832,2011-09-01
MX-MIC,2011,10,22.23280801061709,35.754468232502795,2011-10-01
MX-MIC,2011,11,21.703560846855037,4.831930962408343,2011-11-01
MX-MIC,2011,12,20.17341615457602,0.30154174777036946,2011-12-01
MX-MIC,2012,1,19.926044565083583,1.179697539165563,2012-01-01
MX-MIC,2012,2,21.10537445312576,16.744536639174516,2012-02-01
MX-MIC,2012,3,23.631031844483477,1.3622449242761592,2012-03-01
MX-MIC,2012,4,24.398795005214506,0.5694676867681372,2012-04-01
MX-MIC,2012,5,26.203683534110056,8.261145713957,2012-05-01
MX-MIC,2012,6,24.711093887206214,64.68654288088196,2012-06-01
MX-MIC,2012,7,23.69989564053264,57.981981410615575,2012-07-01
MX-MIC,2012,8,23.409543338472407,86.59281191242826,2012-08-01
MX-MIC,2012,9,23.56379737101118,50.87019422338816,2012-09-01
MX-MIC,2012,10,23.681694720033505,22.743324250768737,2012-10-01
MX-MIC,2012,11,21.72904632083042,9.232754352325806,2012-11-01
MX-MIC,2012,12,20.480101762714998,0.719173211179616,2012-12-01
MX-MIC,2013,1,20.909454955642214,3.388800292988919,2013-01-01
MX-MIC,2013,2,22.18330894480593,0.14876821550889016,2013-02-01
MX-MIC,2013,3,22.677525325811143,5.954734945678227,2013-03-01
MX-MIC,2013,4,25.097445775075585,0.5494925874842508,2013-04-01
MX-MIC,2013,5,25.902607618195347,6.289570666967109,2013-05-01
MX-MIC,2013,6,25.249087360965305,47.8300190163596,2013-06-01
MX-MIC,2013,7,23.644787043937196,67.49030668446709,2013-07-01
MX-MIC,2013,8,23.812611968333698,62.27192648489752,2013-08-01
MX-MIC,2013,9,22.65188188376588,127.47564017886027,2013-09-01
MX-MIC,2013,10,23.12519032398168,32.15154445207267,2013-10-01
MX-MIC,2013,11,22.21570494626923,16.169472804722275,2013-11-01
MX-MIC,2013,12,20.826754346580334,4.250695935921314,2013-12-01
MX-MIC,2014,1,20.259420027618457,1.7055452266261208,2014-01-01
MX-MIC,2014,2,22.095375092158214,0.22173555575642356,2014-02-01
MX-MIC,2014,3,23.77153053715628,0.6821597057809128,2014-03-01
MX-MIC,2014,4,25.827485671340856,2.4664808304103105,2014-04-01
MX-MIC,2014,5,25.12993819920186,31.49254176144469,2014-05-01
MX-MIC,2014,6,24.121601474231163,82.31141879291539,2014-06-01
MX-MIC,2014,7,24.38800469888099,48.41834340660319,2014-07-01
MX-MIC,2014,8,24.031016974385597,61.633757086691475,2014-08-01
MX-MIC,2014,9,22.975358838300373,82.85408884147577,2014-09-01
MX-MIC,2014,10,22.979071383742298,42.29847860653921,2014-10-01
MX-MIC,2014,11,21.91339987360174,12.633127563436966,2014-11-01
MX-MIC,2014,12,20.327019778571312,5.047015451575775,2014-12-01
MX-MIC,2015,1,21.09217278580047,1.1673036843285336,2015-01-01
MX-MIC,2015,2,21.47544981443594,5.146924329731849,2015-02-01
MX-MIC,2015,3,22.36020090313967,37.383688438733195,2015-03-01
MX-MIC,2015,4,25.35870942737181,2.238605847359612,2015-04-01
MX-MIC,2015,5,25.801369287220005,22.40909850055765,2015-05-01
MX-MIC,2015,6,25.004995739821762,47.590018984722136,2015-06-01
MX-MIC,2015,7,24.17368897698202,58.43470722685556,2015-07-01
MX-MIC,2015,8,24.658570688293036,47.435799696942404,2015-08-01
MX-MIC,2015,9,23.841140035145994,58.53218670368918,2015-09-01
MX-MIC,2015,10,23.764243526203888,66.57547209956758,2015-10-01
MX-MIC,2015,11,23.355305351412213,14.854991315337656,2015-11-01
MX-MIC,2015,12,21.16677534149316,8.768125584864833,2015-12-01
MX-MIC,2016,1,19.19585193675724,5.409364159097577,2016-01-01
MX-MIC,2016,2,22.009923851807265,0.9728303771700603,2016-02-01
MX-MIC,2016,3,22.47799099461862,15.18158221392992,2016-03-01
MX-MIC,2016,4,25.508991749903732,1.0712352478676015,2016-04-01
MX-MIC,2016,5,27.124117664349196,10.037850308226648,2016-05-01
MX-MIC,2016,6,25.104354028254193,57.46467900528765,2016-06-01
MX-MIC,2016,7,24.01463822654322,65.20723784937557,2016-07-01
MX-MIC,2016,8,23.761839584002573,82.74942057043795,2016-08-01
MX-MIC,2016,9,23.24997973905712,77.07971215631193,2016-09-01
MX-MIC,2016,10,23.11863801603952,37.141149332245746,2016-10-01
MX-MIC,2016,11,21.788212455107622,9.658027195976727,2016-11-01
MX-MIC,2016,12,21.65909369397522,2.9678322762199394,2016-12-01
MX-MIC,2017,1,20.07080090074253,0.19280999652451974,2017-01-01
MX-MIC,2017,2,21.646416432028676,0.4752000833120898,2017-02-01
MX-MIC,2017,3,23.7848262268059,3.5114336102370785,2017-03-01
MX-MIC,2017,4,24.725807031870968,0.34503299650921093,2017-04-01
MX-MIC,2017,5,26.623252093009857,12.118334693212002,2017-05-01
MX-MIC,2017,6,24.95057788486388,63.818904270282054,2017-06-01
MX-MIC,2017,7,23.35743608076505,80.7430705543106,2017-07-01
MX-MIC,2017,8,23.591161328312197,110.0830589367994,2017-08-01
MX-MIC,2017,9,22.921272036107357,103.59724836047897,2017-09-01
MX-MIC,2017,10,22.632035252232782,42.381676969312664,2017-10-01
MX-MIC,2017,11,21.472328669181994,2.8781319831263126,2017-11-01
MX-MIC,2017,12,19.787310809514594,0.2815750494950852,2017-12-01
MX-MIC,2018,1,19.968641307340626,2.3290683261771465,2018-01-01
MX-MIC,2018,2,22.22630901218343,4.731933057619707,2018-02-01
MX-MIC,2018,3,24.307114934404144,0.4345943513135874,2018-03-01
MX-MIC,2018,4,25.25504285522232,1.0651037761114346,2018-04-01
MX-MIC,2018,5,25.76155794324336,29.932716508279423,2018-05-01
MX-MIC,2018,6,23.68457838386058,86.12547642185875,2018-06-01
MX-MIC,2018,7,23.92194262979637,58.97294300457333,2018-07-01
MX-MIC,2018,8,23.208672939725652,75.5440882312534,2018-08-01
MX-MIC,2018,9,23.12161746678772,67.31231455320973,2018-09-01
MX-MIC,2018,10,22.638817610950603,70.47554990955044,2018-10-01
MX-MIC,2018,11,20.422631587140554,36.05947444933876,2018-11-01
MX-MIC,2018,12,19.027954956054785,2.498562463228758,2018-12-01
MX-MIC,2019,1,20.19578148292043,2.3525422726734537,2019-01-01
MX-MIC,2019,2,22.05771411268387,0.40394215345229506,2019-02-01
MX-MIC,2019,3,24.01704817138944,0.21089035388598057,2019-03-01
MX-MIC,2019,4,24.539528192451666,0.10169660541310957,2019-04-01
MX-MIC,2019,5,26.003470419926916,5.1334651872597075,2019-05-01
MX-MIC,2019,6,25.18231061045223,45.76045357880094,2019-06-01
MX-MIC,2019,7,23.681845566705086,75.55861479835787,2019-07-01
MX-MIC,2019,8,24.064253854360846,67.04539755760983,2019-08-01
MX-MIC,2019,9,23.23363306568192,90.37169191574482,2019-09-01
MX-MIC,2019,10,22.672195149827807,72.23059477380936,2019-10-01
MX-MIC,2019,11,22.089454869316633,26.9434512113317,2019-11-01
MX-MIC,2019,12,20.156697668441208,2.4107780060494943,2019-12-01
MX-MIC,2020,1,20.225360341008734,3.9113200958740286,2020-01-01
MX-MIC,2020,2,21.99485722533748,5.499819281429209,2020-02-01
MX-MIC,2020,3,24.556204105112254,2.627001547541081,2020-03-01
MX-MIC,2020,4,26.095088544461685,1.105444740689752,2020-04-01
MX-MIC,2020,5,26.209326773623186,3.115285903490188,2020-05-01
MX-MIC,2020,6,25.64357160119717,29.12878415030844,2020-06-01
MX-MIC,2020,7,24.27929266708482,69.91587955316125,2020-07-01
MX-MIC,2020,8,23.43036837148853,92.02967237051072,2020-08-01
MX-MIC,2020,9,23.353962436733482,67.84529306441057,2020-09-01
MX-MIC,2020,10,23.56818235827144,11.665989496206098,2020-10-01
MX-MIC,2020,11,22.848663701090974,1.6347137056190468,2020-11-01
MX-MIC,2020,12,20.82162924633757,1.1395936893755205,2020-12-01
MX-MIC,2021,1,20.644370133034624,0.626698387728687,2021-01-01
MX-MIC,2021,2,21.246270997771685,0.16977330095217918,2021-02-01
MX-MIC,2021,3,23.900937396796866,0.18123471852208392,2021-03-01
MX-MIC,2021,4,25.17562251974402,0.6362610415043444,2021-04-01
MX-MIC,2021,5,25.83554624626067,14.137045119326825,2021-05-01
MX-MIC,2021,6,23.63634034725541,90.0355081432989,2021-06-01
MX-MIC,2021,7,23.38749215547047,93.49375705396105,2021-07-01
MX-MIC,2021,8,22.9791809173703,110.74327014468031,2021-08-01
MX-MIC,2021,9,22.56441411162543,92.61305565882088,2021-09-01
MX-MIC,2021,10,22.755616034482493,45.908156826528156,2021-10-01
MX-MIC,2021,11,20.67058237372059,3.8614862305868947,2021-11-01
MX-MIC,2021,12,20.269564723722436,0.9182028632175846,2021-12-01
MX-MIC,2022,1,20.595902172683843,1.1453978014007455,2022-01-01
MX-MIC,2022,2,21.77481152860164,0.48680170820385404,2022-02-01
MX-MIC,2022,3,23.215193315399898,0.08501209155196796,2022-03-01
MX-MIC,2022,4,25.20821972188963,0.7175180121033925,2022-04-01
MX-MIC,2022,5,26.196220029830425,3.8799650183241856,2022-05-01
MX-MIC,2022,6,24.215492213909805,51.582646295505896,2022-06-01
MX-MIC,2022,7,23.382208289549805,79.53446259216075,2022-07-01
MX-MIC,2022,8,23.36547645942914,67.95311432236956,2022-08-01
MX-MIC,2022,9,22.96312929342398,88.33318236235559,2022-09-01
MX-MIC,2022,10,23.055977407941803,30.46440291452866,2022-10-01
MX-MIC,2022,11,22.361826704891662,3.4211140539262894,2022-11-01
MX-MIC,2022,12,20.19514304686713,2.0679215841051306,2022-12-01
MX-MIC,2023,1,20.07250884266907,0.21068434624655738,2023-01-01
MX-MIC,2023,2,21.98394468309226,0.07669594630570634,2023-02-01
MX-MIC,2023,3,23.394305785966846,0.5729527836505109,2023-03-01
MX-MIC,2023,4,24.848119025795214,1.2596598784448927,2023-04-01
MX-MIC,2023,5,25.987167654855202,5.361676824274004,2023-05-01
MX-MIC,2023,6,27.374763729624775,13.45381196334062,2023-06-01
MX-MIC,2023,7,24.85933450716084,57.554409212065124,2023-07-01
MX-MIC,2023,8,24.40452598375551,70.27376919538032,2023-08-01
MX-MIC,2023,9,24.656926788878323,38.19187970085943,2023-09-01
MX-MIC,2023,10,23.17216406011227,63.99881729222454,2023-10-01
MX-MIC,2023,11,23.115412382308374,15.48963677616322,2023-11-01
MX-MIC,2023,12,20.41232315699977,7.5489730247597215,2023-12-01
MX-MIC,2024,1,20.900665979859838,0.26745733378634623,2024-01-01
MX-MIC,2024,2,21.856380689624846,6.447577600972458,2024-02-01
MX-MIC,2024,3,23.88168818083794,0.026122979813551713,2024-03-01
MX-MIC,2024,4,26.182549199851778,0.1489538338163692,2024-04-01
MX-MIC,2024,5,27.884305292907978,0.7089412767693817,2024-05-01
MX-MIC,2024,6,26.462590932354328,28.523694991793512,2024-06-01
MX-MIC,2024,7,24.345787782726415,90.25540591315216,2024-07-01
MX-MIC,2024,8,23.985399883212626,86.84948503615273,2024-08-01
MX-MIC,2024,9,23.84094546501697,111.74694167749031,2024-09-01
MX-MIC,2024,10,23.571956221977707,22.622179849000453,2024-10-01
MX-MIC,2024,11,23.13253035571797,4.042021312313772,2024-11-01
MX-MIC,2024,12,21.40097480295388,0.9915508191998278,2024-12-01
MX-MIC,2025,1,20.912183587466995,9.617852696269,2025-01-01
MX-MIC,2025,2,23.26338112223709,1.1516522704336905,2025-02-01
MX-MIC,2025,3,24.247288175547514,0.11046069665579991,2025-03-01
MX-MIC,2025,4,25.143195798917873,0.12978074904352355,2025-04-01
MX-MIC,2025,5,26.58075518873627,10.713416855323802,2025-05-01
MX-MIC,2025,6,24.20875570106434,99.15662806808002,2025-06-01
MX-MIC,2025,7,23.92938401552987,57.12326587011583,2025-07-01
MX-MIC,2025,8,24.354934709480666,61.989781990829165,2025-08-01
MX-MIC,2025,9,24.144827067036648,64.4837386573682,2025-09-01
MX-MIC,2025,10,23.703847743959592,40.89417371631029,2025-10-01
MX-MIC,2025,11,22.749497030595467,1.5983305355597486,2025-11-01
MX-MIC,2025,12,21.95047013291694,4.358237226422164,2025-12-01
MX-MOR,1990,1,22.159140398782025,0.3667922546510994,1990-01-01
MX-MOR,1990,2,22.963719955180462,7.526877392559499,1990-02-01
MX-MOR,1990,3,25.082494972285257,1.093313874785272,1990-03-01
MX-MOR,1990,4,26.420608806478647,12.012875427329286,1990-04-01
MX-MOR,1990,5,25.574841897073906,56.36274681779834,1990-05-01
MX-MOR,1990,6,24.539032917296957,88.95388031501754,1990-06-01
MX-MOR,1990,7,23.638604267275817,100.11574838898461,1990-07-01
MX-MOR,1990,8,25.006424951908926,46.952286077438544,1990-08-01
MX-MOR,1990,9,23.84534410323763,75.20669271876478,1990-09-01
MX-MOR,1990,10,23.518879414722775,53.093189158631965,1990-10-01
MX-MOR,1990,11,22.700255359537845,7.019506393527132,1990-11-01
MX-MOR,1990,12,21.1540495357207,3.277007010361655,1990-12-01
MX-MOR,1991,1,21.724621609709065,0.19189345207114714,1991-01-01
MX-MOR,1991,2,23.724900856643096,0.41898725325408603,1991-02-01
MX-MOR,1991,3,26.166958251542308,0.05633867548927967,1991-03-01
MX-MOR,1991,4,27.909528497535124,1.0587588405036867,1991-04-01
MX-MOR,1991,5,26.729787943032008,37.13143543707671,1991-05-01
MX-MOR,1991,6,24.635773265875308,118.91681120967317,1991-06-01
MX-MOR,1991,7,23.20901143632831,88.97476526953695,1991-07-01
MX-MOR,1991,8,24.47434334155608,70.49048398181989,1991-08-01
MX-MOR,1991,9,22.772899653614008,82.12632593619932,1991-09-01
MX-MOR,1991,10,22.28018972708471,56.67012065301436,1991-10-01
MX-MOR,1991,11,21.476479858021047,8.72445046812985,1991-11-01
MX-MOR,1991,12,21.23052420470823,1.9823069343835527,1991-12-01
MX-MOR,1992,1,20.22289055288221,25.593134727951778,1992-01-01
MX-MOR,1992,2,20.533526298528425,6.729043957071555,1992-02-01
