iso3,rne_iso_code,year,month,monthly_cases,monthly_cases_per_100000_pop,population,month_start,mean_temp_celsius,total_precip_mm,gt_Aedes_aegypti,gt_dengue,gt_epidemic,gt_fumigation,gt_insecticide,gt_mosquito,gt_public_health,gt_source_management,gt_vector,mean_temp_celsius_lag1,mean_temp_celsius_lag2,mean_temp_celsius_lag3,mean_temp_celsius_lag4,mean_temp_celsius_lag5,mean_temp_celsius_lag6,total_precip_mm_lag1,total_precip_mm_lag2,total_precip_mm_lag3,total_precip_mm_lag4,total_precip_mm_lag5,total_precip_mm_lag6,monthly_cases_lag1,monthly_cases_lag12,monthly_cases_lag24,gt_Aedes_aegypti_lag1,gt_Aedes_aegypti_lag12,gt_Aedes_aegypti_lag24,gt_dengue_lag1,gt_dengue_lag12,gt_dengue_lag24,gt_epidemic_lag1,gt_epidemic_lag12,gt_epidemic_lag24,gt_fumigation_lag1,gt_fumigation_lag12,gt_fumigation_lag24,gt_insecticide_lag1,gt_insecticide_lag12,gt_insecticide_lag24,gt_mosquito_lag1,gt_mosquito_lag12,gt_mosquito_lag24,gt_public_health_lag1,gt_public_health_lag12,gt_public_health_lag24,gt_source_management_lag1,gt_source_management_lag12,gt_source_management_lag24,gt_vector_lag1,gt_vector_lag12,gt_vector_lag24
MEX,MX-COA,2021,4,11,0,3098278.15,2021-04-01,22.224977861443872,6.101356942485545,0,3,3,5,39,15,2,0,19,19.23312240042336,13.74101912866311,11.955148836349897,12.1145113206492,18.374006653393124,21.665233038764633,0.7800383350008552,6.295744343404123,2.399622910201171,5.88839642619183,1.691371960844338,1.1593181976356395,9,1,16,0,0,0,2,3,2,7,36,5,3,3,0,28,71,51,11,8,0,2,2,1,0,0,0,27,0,0
MEX,MX-COA,2021,5,21,1,3098278.15,2021-05-01,24.957997743562004,17.275128368520107,0,4,7,8,78,28,1,0,23,22.224977861443872,19.23312240042336,13.74101912866311,11.955148836349897,12.1145113206492,18.374006653393124,6.101356942485545,0.7800383350008552,6.295744343404123,2.399622910201171,5.88839642619183,1.691371960844338,11,8,23,0,0,0,3,2,2,3,42,4,5,0,0,39,67,69,15,16,5,2,2,1,0,0,0,19,0,0
MEX,MX-COA,2021,6,22,1,3098278.15,2021-06-01,26.783654751439226,16.559135207401887,0,3,6,10,84,30,1,0,24,24.957997743562004,22.224977861443872,19.23312240042336,13.74101912866311,11.955148836349897,12.1145113206492,17.275128368520107,6.101356942485545,0.7800383350008552,6.295744343404123,2.399622910201171,5.88839642619183,21,7,24,0,0,0,4,4,2,7,17,4,8,0,0,78,100,76,28,9,0,1,2,2,0,0,0,23,24,24
MEX,MX-COA,2021,7,48,2,3098278.15,2021-07-01,25.883803127629417,26.423721619967484,0,4,3,9,58,47,1,0,0,26.783654751439226,24.957997743562004,22.224977861443872,19.23312240042336,13.74101912866311,11.955148836349897,16.559135207401887,17.275128368520107,6.101356942485545,0.7800383350008552,6.295744343404123,2.399622910201171,22,12,25,0,0,0,3,6,2,6,9,0,10,0,0,84,76,54,30,8,0,1,1,0,0,0,0,24,0,0
MEX,MX-COA,2021,8,49,2,3098278.15,2021-08-01,26.185032253258335,25.508957108095146,0,6,6,10,70,37,2,0,0,25.883803127629417,26.783654751439226,24.957997743562004,22.224977861443872,19.23312240042336,13.74101912866311,26.423721619967484,16.559135207401887,17.275128368520107,6.101356942485545,0.7800383350008552,6.295744343404123,48,253,28,0,0,0,4,10,4,3,9,5,9,0,0,58,61,60,47,10,0,1,3,3,0,0,0,0,0,0
MEX,MX-COA,2021,9,387,12,3098278.15,2021-09-01,25.805080319978376,7.211341578720041,0,8,9,9,61,23,3,0,35,26.185032253258335,25.883803127629417,26.783654751439226,24.957997743562004,22.224977861443872,19.23312240042336,25.508957108095146,26.423721619967484,16.559135207401887,17.275128368520107,6.101356942485545,0.7800383350008552,49,787,42,0,2,0,6,39,5,6,10,6,10,3,0,70,68,63,37,11,0,2,2,3,0,0,0,0,15,0
MEX,MX-COA,2021,10,884,29,3098278.15,2021-10-01,22.813191506368767,7.841326314616715,2,19,9,8,59,22,2,0,23,25.805080319978376,26.185032253258335,25.883803127629417,26.783654751439226,24.957997743562004,22.224977861443872,7.211341578720041,25.508957108095146,26.423721619967484,16.559135207401887,17.275128368520107,6.101356942485545,387,1419,126,0,4,0,8,100,6,9,16,6,9,6,0,61,59,48,23,16,0,3,3,1,0,0,0,35,23,0
MEX,MX-COA,2021,11,445,14,3098278.15,2021-11-01,16.9856115735304,3.5777723176276743,0,9,6,5,36,14,2,0,23,22.813191506368767,25.805080319978376,26.185032253258335,25.883803127629417,26.783654751439226,24.957997743562004,7.841326314616715,7.211341578720041,25.508957108095146,26.423721619967484,16.559135207401887,17.275128368520107,884,770,77,2,3,0,19,76,5,9,8,0,8,6,0,59,23,34,22,12,0,2,2,2,0,0,0,23,0,0
MEX,MX-COA,2021,12,27,1,3098278.15,2021-12-01,17.543398265909037,2.291708318272936,0,3,4,5,37,12,1,0,0,16.9856115735304,22.813191506368767,25.805080319978376,26.185032253258335,25.883803127629417,26.783654751439226,3.5777723176276743,7.841326314616715,7.211341578720041,25.508957108095146,26.423721619967484,16.559135207401887,445,201,35,0,0,0,9,17,2,6,4,0,5,3,0,36,0,22,14,4,0,2,1,0,0,0,0,23,0,0
MEX,MX-COA,2022,1,2,0,3128590.8,2022-01-01,11.881081532276427,2.1032306901043616,0,3,5,0,23,8,2,5,18,17.543398265909037,16.9856115735304,22.813191506368767,25.805080319978376,26.185032253258335,25.883803127629417,2.291708318272936,3.5777723176276743,7.841326314616715,7.211341578720041,25.508957108095146,26.423721619967484,27,44,10,0,0,0,3,5,1,4,7,7,5,3,0,37,19,36,12,4,0,1,1,1,0,0,0,0,27,0
MEX,MX-COA,2022,2,7,0,3128590.8,2022-02-01,12.805592044184193,2.340049668294489,0,0,5,5,36,9,2,0,41,11.881081532276427,17.543398265909037,16.9856115735304,22.813191506368767,25.805080319978376,26.185032253258335,2.1032306901043616,2.291708318272936,3.5777723176276743,7.841326314616715,7.211341578720041,25.508957108095146,2,12,16,0,0,0,3,2,2,5,7,14,0,3,0,23,18,30,8,4,0,2,2,2,5,0,0,18,44,0
MEX,MX-COA,2022,3,8,0,3128590.8,2022-03-01,18.29030743835665,0.3373701493698847,0,2,5,5,53,11,1,0,36,12.805592044184193,11.881081532276427,17.543398265909037,16.9856115735304,22.813191506368767,25.805080319978376,2.340049668294489,2.1032306901043616,2.291708318272936,3.5777723176276743,7.841326314616715,7.211341578720041,7,9,4,0,0,0,0,2,4,5,7,64,5,3,0,36,28,45,9,11,0,2,2,3,0,0,0,41,27,0
MEX,MX-COA,2022,4,8,0,3128590.8,2022-04-01,23.73989382489528,9.62979060388148,0,2,4,7,52,14,1,0,36,18.29030743835665,12.805592044184193,11.881081532276427,17.543398265909037,16.9856115735304,22.813191506368767,0.3373701493698847,2.340049668294489,2.1032306901043616,2.291708318272936,3.5777723176276743,7.841326314616715,8,11,1,0,0,0,2,3,3,5,3,36,5,5,3,53,39,71,11,15,8,1,2,2,0,0,0,36,19,0
MEX,MX-COA,2022,5,33,1,3128590.8,2022-05-01,27.676034161725845,8.555407044509039,1,4,6,8,91,32,1,0,82,23.73989382489528,18.29030743835665,12.805592044184193,11.881081532276427,17.543398265909037,16.9856115735304,9.62979060388148,0.3373701493698847,2.340049668294489,2.1032306901043616,2.291708318272936,3.5777723176276743,8,21,8,0,0,0,2,4,2,4,7,42,7,8,0,52,78,67,14,28,16,1,1,2,0,0,0,36,23,0
MEX,MX-COA,2022,6,34,1,3128590.8,2022-06-01,28.186549301855976,5.3313814322882935,0,3,3,12,70,30,2,0,59,27.676034161725845,23.73989382489528,18.29030743835665,12.805592044184193,11.881081532276427,17.543398265909037,8.555407044509039,9.62979060388148,0.3373701493698847,2.340049668294489,2.1032306901043616,2.291708318272936,33,22,7,1,0,0,4,3,4,6,6,17,8,10,0,91,84,100,32,30,9,1,1,2,0,0,0,82,24,24
MEX,MX-COA,2022,7,43,1,3128590.8,2022-07-01,28.57001781714846,7.868840434805646,0,3,0,10,76,34,1,0,32,28.186549301855976,27.676034161725845,23.73989382489528,18.29030743835665,12.805592044184193,11.881081532276427,5.3313814322882935,8.555407044509039,9.62979060388148,0.3373701493698847,2.340049668294489,2.1032306901043616,34,48,12,0,0,0,3,4,6,3,3,9,12,9,0,70,58,76,30,47,8,2,1,1,0,0,0,59,0,0
MEX,MX-COA,2022,8,13,0,3128590.8,2022-08-01,26.3287594623238,50.522258723917986,0,4,3,10,75,37,3,0,52,28.57001781714846,28.186549301855976,27.676034161725845,23.73989382489528,18.29030743835665,12.805592044184193,7.868840434805646,5.3313814322882935,8.555407044509039,9.62979060388148,0.3373701493698847,2.340049668294489,43,49,253,0,0,0,3,6,10,0,6,9,10,10,0,76,70,61,34,37,10,1,2,3,0,0,0,32,0,0
MEX,MX-COL,2004,1,0,0,547107.1375,2004-01-01,22.82345183084539,30.66978695230966,0,0,0,0,0,0,0,0,0,23.412912989879214,25.872037875146425,25.69992176772895,25.748691685359862,26.36217341753872,26.82330054796877,0.5594394804245898,4.572661275198963,71.72175644971635,114.98750446228715,76.62071751753199,54.34473724434237,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,MX-COL,2004,2,0,0,547107.1375,2004-02-01,22.59267806622237,0.06063238506545311,0,0,0,0,0,0,0,0,0,22.82345183084539,23.412912989879214,25.872037875146425,25.69992176772895,25.748691685359862,26.36217341753872,30.66978695230966,0.5594394804245898,4.572661275198963,71.72175644971635,114.98750446228715,76.62071751753199,0,11,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-COL,2004,3,0,0,547107.1375,2004-03-01,25.324115701686395,3.000203082329971,0,0,0,0,0,0,0,0,0,22.59267806622237,22.82345183084539,23.412912989879214,25.872037875146425,25.69992176772895,25.748691685359862,0.06063238506545311,30.66978695230966,0.5594394804245898,4.572661275198963,71.72175644971635,114.98750446228715,0,11,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-COL,2004,4,0,0,547107.1375,2004-04-01,25.09562613673261,0.4253462870080943,0,0,0,0,0,0,0,0,0,25.324115701686395,22.59267806622237,22.82345183084539,23.412912989879214,25.872037875146425,25.69992176772895,3.000203082329971,0.06063238506545311,30.66978695230966,0.5594394804245898,4.572661275198963,71.72175644971635,0,5,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-COL,2004,5,2,0,547107.1375,2004-05-01,26.461825010433266,12.966750303227638,0,0,0,0,0,0,0,0,0,25.09562613673261,25.324115701686395,22.59267806622237,22.82345183084539,23.412912989879214,25.872037875146425,0.4253462870080943,3.000203082329971,0.06063238506545311,30.66978695230966,0.5594394804245898,4.572661275198963,0,7,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-COL,2004,6,2,0,547107.1375,2004-06-01,26.486622517918438,79.61418564561984,0,0,0,0,0,0,0,0,0,26.461825010433266,25.09562613673261,25.324115701686395,22.59267806622237,22.82345183084539,23.412912989879214,12.966750303227638,0.4253462870080943,3.000203082329971,0.06063238506545311,30.66978695230966,0.5594394804245898,2,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-COL,2004,7,0,0,547107.1375,2004-07-01,26.42693120110106,71.70957469754322,0,0,0,0,0,0,0,0,0,26.486622517918438,26.461825010433266,25.09562613673261,25.324115701686395,22.59267806622237,22.82345183084539,79.61418564561984,12.966750303227638,0.4253462870080943,3.000203082329971,0.06063238506545311,30.66978695230966,2,2,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-COL,2004,8,0,0,547107.1375,2004-08-01,26.55124114359723,84.52209662225636,0,0,0,0,0,0,0,0,0,26.42693120110106,26.486622517918438,26.461825010433266,25.09562613673261,25.324115701686395,22.59267806622237,71.70957469754322,79.61418564561984,12.966750303227638,0.4253462870080943,3.000203082329971,0.06063238506545311,0,1,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-COL,2004,9,0,0,547107.1375,2004-09-01,25.85011853060193,86.8487499912577,0,0,0,0,0,0,0,0,0,26.55124114359723,26.42693120110106,26.486622517918438,26.461825010433266,25.09562613673261,25.324115701686395,84.52209662225636,71.70957469754322,79.61418564561984,12.966750303227638,0.4253462870080943,3.000203082329971,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-COL,2004,10,1,0,547107.1375,2004-10-01,26.22659040661778,40.93915758878799,0,0,0,0,0,0,0,0,0,25.85011853060193,26.55124114359723,26.42693120110106,26.486622517918438,26.461825010433266,25.09562613673261,86.8487499912577,84.52209662225636,71.70957469754322,79.61418564561984,12.966750303227638,0.4253462870080943,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-COL,2004,11,0,0,547107.1375,2004-11-01,24.650986965329427,3.0070286476344856,0,0,0,0,0,0,0,0,0,26.22659040661778,25.85011853060193,26.55124114359723,26.42693120110106,26.486622517918438,26.461825010433266,40.93915758878799,86.8487499912577,84.52209662225636,71.70957469754322,79.61418564561984,12.966750303227638,1,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-COL,2004,12,0,0,547107.1375,2004-12-01,23.48757954488312,0.566128351417824,0,0,0,0,0,0,0,0,0,24.650986965329427,26.22659040661778,25.85011853060193,26.55124114359723,26.42693120110106,26.486622517918438,3.0070286476344856,40.93915758878799,86.8487499912577,84.52209662225636,71.70957469754322,79.61418564561984,0,1,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA
MEX,MX-COL,2005,1,0,0,558894.5625,2005-01-01,23.618725108124732,5.097243907673048,0,0,0,0,0,0,0,0,0,23.48757954488312,24.650986965329427,26.22659040661778,25.85011853060193,26.55124114359723,26.42693120110106,0.566128351417824,3.0070286476344856,40.93915758878799,86.8487499912577,84.52209662225636,71.70957469754322,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA
MEX,MX-COL,2005,2,0,0,558894.5625,2005-02-01,24.120341498826935,3.9897968400386317,0,0,0,0,0,0,0,0,0,23.618725108124732,23.48757954488312,24.650986965329427,26.22659040661778,25.85011853060193,26.55124114359723,5.097243907673048,0.566128351417824,3.0070286476344856,40.93915758878799,86.8487499912577,84.52209662225636,0,0,11,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA
MEX,MX-COL,2005,3,0,0,558894.5625,2005-03-01,22.336597515898355,11.804075638260182,0,0,0,0,0,0,0,0,0,24.120341498826935,23.618725108124732,23.48757954488312,24.650986965329427,26.22659040661778,25.85011853060193,3.9897968400386317,5.097243907673048,0.566128351417824,3.0070286476344856,40.93915758878799,86.8487499912577,0,0,11,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA
MEX,MX-COL,2005,4,4,1,558894.5625,2005-04-01,24.83603217083656,0.6867157590171558,0,0,0,0,0,0,0,0,0,22.336597515898355,24.120341498826935,23.618725108124732,23.48757954488312,24.650986965329427,26.22659040661778,11.804075638260182,3.9897968400386317,5.097243907673048,0.566128351417824,3.0070286476344856,40.93915758878799,0,0,5,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA
MEX,MX-COL,2005,5,10,2,558894.5625,2005-05-01,25.38404888159128,0.3179549480381417,0,0,0,0,0,0,0,0,0,24.83603217083656,22.336597515898355,24.120341498826935,23.618725108124732,23.48757954488312,24.650986965329427,0.6867157590171558,11.804075638260182,3.9897968400386317,5.097243907673048,0.566128351417824,3.0070286476344856,4,2,7,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA
MEX,MX-COL,2005,6,39,7,558894.5625,2005-06-01,25.691328397816154,33.495524675242706,0,0,0,0,0,0,0,0,0,25.38404888159128,24.83603217083656,22.336597515898355,24.120341498826935,23.618725108124732,23.48757954488312,0.3179549480381417,0.6867157590171558,11.804075638260182,3.9897968400386317,5.097243907673048,0.566128351417824,10,2,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA
MEX,MX-COL,2005,7,31,6,558894.5625,2005-07-01,26.44204842521796,100.86290008463318,0,0,0,0,0,0,0,0,0,25.691328397816154,25.38404888159128,24.83603217083656,22.336597515898355,24.120341498826935,23.618725108124732,33.495524675242706,0.3179549480381417,0.6867157590171558,11.804075638260182,3.9897968400386317,5.097243907673048,39,0,2,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA
MEX,MX-COL,2005,8,43,8,558894.5625,2005-08-01,26.29576140982414,99.3402998488409,0,0,0,0,0,0,0,0,0,26.44204842521796,25.691328397816154,25.38404888159128,24.83603217083656,22.336597515898355,24.120341498826935,100.86290008463318,33.495524675242706,0.3179549480381417,0.6867157590171558,11.804075638260182,3.9897968400386317,31,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA
MEX,MX-COL,2005,9,59,11,558894.5625,2005-09-01,26.483320995176793,97.54631661817784,0,0,0,0,0,0,0,0,0,26.29576140982414,26.44204842521796,25.691328397816154,25.38404888159128,24.83603217083656,22.336597515898355,99.3402998488409,100.86290008463318,33.495524675242706,0.3179549480381417,0.6867157590171558,11.804075638260182,43,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA
MEX,MX-COL,2005,10,101,18,558894.5625,2005-10-01,25.685070481799997,45.786052564992254,0,0,0,0,0,0,0,0,0,26.483320995176793,26.29576140982414,26.44204842521796,25.691328397816154,25.38404888159128,24.83603217083656,97.54631661817784,99.3402998488409,100.86290008463318,33.495524675242706,0.3179549480381417,0.6867157590171558,59,1,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA
MEX,MX-COL,2005,11,143,26,558894.5625,2005-11-01,24.73043790740068,6.021329835076313,0,0,0,0,0,0,0,0,0,25.685070481799997,26.483320995176793,26.29576140982414,26.44204842521796,25.691328397816154,25.38404888159128,45.786052564992254,97.54631661817784,99.3402998488409,100.86290008463318,33.495524675242706,0.3179549480381417,101,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA
MEX,MX-COL,2005,12,30,5,558894.5625,2005-12-01,23.115234422037027,0.3454561295574821,0,0,0,0,0,0,0,0,0,24.73043790740068,25.685070481799997,26.483320995176793,26.29576140982414,26.44204842521796,25.691328397816154,6.021329835076313,45.786052564992254,97.54631661817784,99.3402998488409,100.86290008463318,33.495524675242706,143,0,1,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA
MEX,MX-COL,2006,1,10,2,572693.9375,2006-01-01,23.60087500574282,0.4257468249227257,0,0,0,0,0,0,0,0,0,23.115234422037027,24.73043790740068,25.685070481799997,26.483320995176793,26.29576140982414,26.44204842521796,0.3454561295574821,6.021329835076313,45.786052564992254,97.54631661817784,99.3402998488409,100.86290008463318,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,MX-COL,2006,2,44,8,572693.9375,2006-02-01,23.556453672509427,0.15218355747423606,0,0,0,0,0,0,0,0,0,23.60087500574282,23.115234422037027,24.73043790740068,25.685070481799997,26.483320995176793,26.29576140982414,0.4257468249227257,0.3454561295574821,6.021329835076313,45.786052564992254,97.54631661817784,99.3402998488409,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,MX-COL,2006,3,19,3,572693.9375,2006-03-01,23.991299676725845,0.4463701893656636,0,0,0,0,0,0,0,0,0,23.556453672509427,23.60087500574282,23.115234422037027,24.73043790740068,25.685070481799997,26.483320995176793,0.15218355747423606,0.4257468249227257,0.3454561295574821,6.021329835076313,45.786052564992254,97.54631661817784,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,MX-COL,2006,4,9,2,572693.9375,2006-04-01,24.766495459115998,0.4798038167846173,0,0,0,0,0,0,0,0,0,23.991299676725845,23.556453672509427,23.60087500574282,23.115234422037027,24.73043790740068,25.685070481799997,0.4463701893656636,0.15218355747423606,0.4257468249227257,0.3454561295574821,6.021329835076313,45.786052564992254,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,MX-COL,2006,5,5,1,572693.9375,2006-05-01,26.190714905544034,3.5541558211268502,0,0,0,0,0,0,0,0,0,24.766495459115998,23.991299676725845,23.556453672509427,23.60087500574282,23.115234422037027,24.73043790740068,0.4798038167846173,0.4463701893656636,0.15218355747423606,0.4257468249227257,0.3454561295574821,6.021329835076313,9,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,MX-COL,2006,6,22,4,572693.9375,2006-06-01,26.70569967794774,54.166739223245884,0,0,0,0,0,0,0,0,0,26.190714905544034,24.766495459115998,23.991299676725845,23.556453672509427,23.60087500574282,23.115234422037027,3.5541558211268502,0.4798038167846173,0.4463701893656636,0.15218355747423606,0.4257468249227257,0.3454561295574821,5,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,MX-COL,2006,7,32,6,572693.9375,2006-07-01,26.601778817739845,138.95340604741583,0,0,0,0,0,0,0,0,0,26.70569967794774,26.190714905544034,24.766495459115998,23.991299676725845,23.556453672509427,23.60087500574282,54.166739223245884,3.5541558211268502,0.4798038167846173,0.4463701893656636,0.15218355747423606,0.4257468249227257,22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,MX-COL,2006,8,44,8,572693.9375,2006-08-01,26.54360959318931,88.88159077687683,0,0,0,0,0,0,0,0,0,26.601778817739845,26.70569967794774,26.190714905544034,24.766495459115998,23.991299676725845,23.556453672509427,138.95340604741583,54.166739223245884,3.5541558211268502,0.4798038167846173,0.4463701893656636,0.15218355747423606,32,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,MX-COL,2006,9,166,29,572693.9375,2006-09-01,25.98446851789594,98.4440074296227,0,0,0,0,0,0,0,0,0,26.54360959318931,26.601778817739845,26.70569967794774,26.190714905544034,24.766495459115998,23.991299676725845,88.88159077687683,138.95340604741583,54.166739223245884,3.5541558211268502,0.4798038167846173,0.4463701893656636,44,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,MX-COL,2006,10,397,69,572693.9375,2006-10-01,26.2902735175169,84.21932650205945,0,0,0,0,0,0,0,0,0,25.98446851789594,26.54360959318931,26.601778817739845,26.70569967794774,26.190714905544034,24.766495459115998,98.4440074296227,88.88159077687683,138.95340604741583,54.166739223245884,3.5541558211268502,0.4798038167846173,166,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,MX-COL,2006,11,336,59,572693.9375,2006-11-01,25.145014273254127,18.799797069153694,0,0,0,0,0,0,0,0,0,26.2902735175169,25.98446851789594,26.54360959318931,26.601778817739845,26.70569967794774,26.190714905544034,84.21932650205945,98.4440074296227,88.88159077687683,138.95340604741583,54.166739223245884,3.5541558211268502,397,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,MX-COL,2006,12,159,28,572693.9375,2006-12-01,23.87432128088838,0.9281613465128918,0,0,0,0,0,0,0,0,0,25.145014273254127,26.2902735175169,25.98446851789594,26.54360959318931,26.601778817739845,26.70569967794774,18.799797069153694,84.21932650205945,98.4440074296227,88.88159077687683,138.95340604741583,54.166739223245884,336,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,MX-COL,2007,1,51,9,586493.3125,2007-01-01,24.0928819764219,3.656629653686053,0,0,0,0,0,0,0,0,0,23.87432128088838,25.145014273254127,26.2902735175169,25.98446851789594,26.54360959318931,26.601778817739845,0.9281613465128918,18.799797069153694,84.21932650205945,98.4440074296227,88.88159077687683,138.95340604741583,159,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,MX-COL,2007,2,121,21,586493.3125,2007-02-01,23.650329109779413,1.0663362114111647,0,0,0,100,0,0,0,0,0,24.0928819764219,23.87432128088838,25.145014273254127,26.2902735175169,25.98446851789594,26.54360959318931,3.656629653686053,0.9281613465128918,18.799797069153694,84.21932650205945,98.4440074296227,88.88159077687683,51,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,MX-COL,2007,3,108,18,586493.3125,2007-03-01,24.25931665835643,0.07317559810722703,0,0,0,0,0,0,0,0,0,23.650329109779413,24.0928819764219,23.87432128088838,25.145014273254127,26.2902735175169,25.98446851789594,1.0663362114111647,3.656629653686053,0.9281613465128918,18.799797069153694,84.21932650205945,98.4440074296227,121,19,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEX,MX-COL,2007,4,54,9,586493.3125,2007-04-01,24.989057782936353,0.13674411547016868,0,0,0,0,0,0,0,0,0,24.25931665835643,23.650329109779413,24.0928819764219,23.87432128088838,25.145014273254127,26.2902735175169,0.07317559810722703,1.0663362114111647,3.656629653686053,0.9281613465128918,18.799797069153694,84.21932650205945,108,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
