geo,origin_week,calendar_week,prediction_week,prediction_lead,actual,predicted,APE,model,predictor,processing,max_lag,case_lags,search_lag,transform,train_n,reporting_lag
MX,2018-11-25,2018-12-23,2018-12-23,4,481,264.2628049732928,45.05970790576033,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-02,1,1677,1288.8822436598202,23.143575214083466,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-09,2,1464,786.3714107009861,46.286105826435374,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-16,3,981,384.6256989337613,60.79248736658906,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-23,4,481,250.97513094867998,47.82221809798753,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-02,1,1677,1276.16460091105,23.901931967140726,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-09,2,1464,800.9229029710649,45.29215143640267,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-16,3,981,420.4256064332883,57.1431593849859,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-23,4,481,252.23811932215386,47.559642552566764,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-02,1,1677,1310.1092300412088,21.877803813881407,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-09,2,1464,823.5542833408621,43.74629212152581,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-16,3,981,430.3406085622437,56.132455804052626,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-23,4,481,250.40761245317137,47.94020531119099,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-02,1,1677,1306.5606988116929,22.089403767937217,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-09,2,1464,820.4790601726946,43.956348348859656,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-16,3,981,425.7454625152121,56.60087028387236,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-23,4,481,253.8563212464295,47.22321803608534,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-02,1,1677,1297.7186347897805,22.616658629112674,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-09,2,1464,789.0827830287556,46.10090279858227,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-16,3,981,384.9580809329092,60.75860540948938,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-23,4,481,238.89516468893584,50.333645594815835,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-02,1,1677,1270.7354789307826,24.225672097150706,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-09,2,1464,794.7145726375113,45.716217716016985,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-16,3,981,419.44854999319256,57.24275739111187,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-11-25,2018-12-23,2018-12-23,4,481,252.17442955663412,47.57288366805943,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,204,4
MX,2018-12-02,2018-12-30,2018-12-09,1,1464,950.4573972547932,35.07804663560156,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-16,2,981,487.1197744682266,50.34456937123073,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-23,3,481,270.1945387951582,43.826499210985816,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-30,4,89,99.17298265327504,11.430317587949485,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-09,1,1464,903.6649016552025,38.27425535142059,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-16,2,981,479.86890143825514,51.083700159199275,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-23,3,481,278.52881230785573,42.09380201499881,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-30,4,89,123.0636817896202,38.27379976361821,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-09,1,1464,902.0997337318552,38.38116572869842,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-16,2,981,433.30705654998917,55.830065591234536,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-23,3,481,269.9782533333666,43.87146500345809,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-30,4,89,109.60809244719536,23.155160053028496,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-09,1,1464,937.6272542550939,35.95442252355916,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-16,2,981,479.05967558096927,51.166190052908334,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-23,3,481,271.6786263323365,43.51795710346435,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-30,4,89,103.10242230910688,15.845418324839198,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-09,1,1464,950.4573972547932,35.07804663560156,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-16,2,981,487.1197744682266,50.34456937123073,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-23,3,481,270.1945387951582,43.826499210985816,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-30,4,89,99.17298265327504,11.430317587949485,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-09,1,1464,928.4694307787153,36.57995691402218,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-16,2,981,466.2310957026041,52.473894423791634,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-23,3,481,260.04989695311093,45.9355723590206,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-30,4,89,101.19433808583393,13.70150346722914,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-09,1,1464,910.3946650307778,37.81457206073922,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-16,2,981,437.3876530515247,55.414102645104514,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-23,3,481,259.839511397274,45.97931155981829,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-30,4,89,97.79854053946421,9.886000606139564,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-09,1,1464,931.8684298848042,36.347784843934136,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-16,2,981,478.81350854710973,51.19128353240472,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-23,3,481,274.6487878401519,42.90045990849233,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-02,2018-12-30,2018-12-30,4,89,104.7673555970666,17.716129884344493,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,205,4
MX,2018-12-09,2019-01-06,2018-12-16,1,981,641.8061911702968,34.57633117530104,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-23,2,481,344.4492037927284,28.38893892043069,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-30,3,89,119.33132513416686,34.080140600187484,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,206,4
MX,2018-12-09,2019-01-06,2019-01-06,4,690,129.9848728833107,81.16161262560715,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-16,1,981,624.5402064495589,36.336370392501635,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-23,2,481,345.8700214445944,28.09355063521946,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-30,3,89,141.94005765585737,59.483210849277945,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2019-01-06,4,690,178.06457395703563,74.19354000622673,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-16,1,981,577.1864796032677,41.16345773666996,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-23,2,481,343.9471491210403,28.493316191051914,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-30,3,89,131.64720474634393,47.91820758016172,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2019-01-06,4,690,146.65604897042783,78.74550014921336,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-16,1,981,635.279649864766,35.24162590573231,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-23,2,481,344.69972943289963,28.336854587754758,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-30,3,89,122.67441655030608,37.83642309023155,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2019-01-06,4,690,137.98629278676424,80.00198655264286,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-16,1,981,641.8061911702968,34.57633117530104,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-23,2,481,344.4492037927284,28.38893892043069,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-30,3,89,119.33132513416686,34.080140600187484,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,206,4
MX,2018-12-09,2019-01-06,2019-01-06,4,690,129.9848728833107,81.16161262560715,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-16,1,981,600.6212486751353,38.77459238785572,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-23,2,481,314.85695365136115,34.54117387705589,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-30,3,89,111.02872196232428,24.7513729913756,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2019-01-06,4,690,145.07610064438902,78.97447816747984,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-16,1,981,592.6403725672675,39.58813735297987,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-23,2,481,337.77018039576643,29.77750927322943,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-30,3,89,120.46802295729407,35.35732916549895,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2019-01-06,4,690,130.9171340385198,81.02650231325799,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-16,1,981,636.3373929571922,35.13380296053087,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-23,2,481,349.19615720053946,27.40204632005417,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2018-12-30,3,89,126.71131969644982,42.37226932185373,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-09,2019-01-06,2019-01-06,4,690,139.2860877089192,79.81361047696822,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,206,4
MX,2018-12-16,2019-01-13,2018-12-23,1,481,462.7858433924337,3.786726945439975,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,207,4
MX,2018-12-16,2019-01-13,2018-12-30,2,89,162.01401861238932,82.038223159988,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,207,4
MX,2018-12-16,2019-01-13,2019-01-06,3,690,155.60063653669926,77.44918311062328,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,207,4
MX,2018-12-16,2019-01-13,2019-01-13,4,820,147.83663042787097,81.97114263074744,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,207,4
MX,2018-12-16,2019-01-13,2018-12-23,1,481,454.9994371552783,5.405522420940059,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2018-12-30,2,89,186.15953541224178,109.1680173171256,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2019-01-06,3,690,202.76074420430106,70.61438489792738,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2019-01-13,4,820,199.3432177552932,75.68985149325694,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2018-12-23,1,481,480.45556272026687,0.11318862364514161,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2018-12-30,2,89,183.84987802266406,106.5728966546787,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2019-01-06,3,690,177.13208068540266,74.32868395863728,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2019-01-13,4,820,172.02678633778444,79.02112361734336,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2018-12-23,1,481,465.15693599470484,3.2937763004771643,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2018-12-30,2,89,165.7506432481048,86.23667780685933,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2019-01-06,3,690,163.20335546442269,76.34733978776484,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2019-01-13,4,820,160.52636625322086,80.42361387155843,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2018-12-23,1,481,462.7858433924337,3.786726945439975,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,207,4
MX,2018-12-16,2019-01-13,2018-12-30,2,89,162.01401861238932,82.038223159988,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,207,4
MX,2018-12-16,2019-01-13,2019-01-06,3,690,155.60063653669926,77.44918311062328,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,207,4
MX,2018-12-16,2019-01-13,2019-01-13,4,820,147.83663042787097,81.97114263074744,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,207,4
MX,2018-12-16,2019-01-13,2018-12-23,1,481,427.466034948696,11.129722463888564,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2018-12-30,2,89,147.627161275617,65.87321491642359,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2019-01-06,3,690,157.99046829807105,77.10283068143899,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2019-01-13,4,820,171.49542557599,79.08592371024513,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2018-12-23,1,481,471.0828393208364,2.0617797669778795,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2018-12-30,2,89,169.15110152159397,90.05741743999323,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2019-01-06,3,690,161.05320837335378,76.6589553082096,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2019-01-13,4,820,153.0433931763742,81.33617156385681,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2018-12-23,1,481,469.9566792059392,2.2959086889939244,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2018-12-30,2,89,170.92613498719922,92.05183706426878,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2019-01-06,3,690,167.2161303852039,75.7657782050429,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-16,2019-01-13,2019-01-13,4,820,160.50711633916768,80.42596142205272,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,207,4
MX,2018-12-23,2019-01-20,2018-12-30,1,89,166.9335843102005,87.56582506764101,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-06,2,690,159.47046173313922,76.88833887925519,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-13,3,820,150.1091991007344,81.69400010966655,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-20,4,847,166.3936731734045,80.35493823218364,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,208,4
MX,2018-12-23,2019-01-20,2018-12-30,1,89,193.37704873313774,117.27758284622219,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-06,2,690,208.64349109253826,69.76181288513938,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-13,3,820,202.35427299999736,75.32264963414666,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-20,4,847,227.60108675980447,73.12856118538318,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2018-12-30,1,89,184.00477396951834,106.74693704440263,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-06,2,690,177.2533414477988,74.31110993510163,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-13,3,820,172.10272675763292,79.01186259053257,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-20,4,847,176.81062829804418,79.12507340046704,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2018-12-30,1,89,170.08740633471598,91.10944531990559,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-06,2,690,166.6033860104881,75.85458173761043,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-13,3,820,162.5251788524395,80.17985623750738,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-20,4,847,176.9230774574626,79.11179723052389,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2018-12-30,1,89,166.9335843102005,87.56582506764101,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-06,2,690,159.47046173313922,76.88833887925519,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-13,3,820,150.1091991007344,81.69400010966655,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-20,4,847,166.3936731734045,80.35493823218364,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,208,4
MX,2018-12-23,2019-01-20,2018-12-30,1,89,160.46133434591113,80.29363409652936,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-06,2,690,167.31825971783223,75.75097685248808,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-13,3,820,174.47202358951347,78.72292395249836,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-20,4,847,217.28476993731155,74.34654428130915,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2018-12-30,1,89,171.893602942321,93.13887971047303,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-06,2,690,163.21245493930667,76.34602102328888,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-13,3,820,154.38722995520973,81.17228902985248,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-20,4,847,161.80375508415335,80.89684119431483,arx,mosquito,processed,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2018-12-30,1,89,174.01883919793974,95.52678561566263,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-06,2,690,169.6406424416456,75.41439964613832,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-13,3,820,162.03160822696495,80.2400477771994,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-23,2019-01-20,2019-01-20,4,847,167.5884823922689,80.21387456998006,arx,sintomas_de_dengue,processed,3,"1,2,3,52,104",0,log1p,208,4
MX,2018-12-30,2019-01-27,2019-01-06,1,690,105.67728818522743,84.68445098764819,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-13,2,820,107.34786150486003,86.9087973774561,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-20,3,847,138.17825491110813,83.68615644496953,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-27,4,755,147.82513596188687,80.42051179312757,ar,NA,raw,3,"1,2,3,52,104",NA,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-06,1,690,130.48439176373657,81.08921858496572,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-13,2,820,140.31833587029763,82.8880078206954,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-20,3,847,188.8922321596264,77.69867388906418,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-27,4,755,189.5263049263452,74.89717815545096,arx,dengue,raw,3,"1,2,3,52,104",0,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-06,1,690,112.12624175297958,83.74982003580006,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-13,2,820,117.89056234483124,85.62310215306937,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-20,3,847,143.5924898706263,83.04693153829677,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-27,4,755,148.75294943867803,80.29762259090357,arx,mosquito,raw,3,"1,2,3,52,104",0,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-06,1,690,108.91157093423773,84.21571435735686,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-13,2,820,115.51161109391408,85.91321815927877,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-20,3,847,147.32017359728468,82.6068272022096,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-27,4,755,158.33445965133694,79.0285483905514,arx,sintomas_de_dengue,raw,3,"1,2,3,52,104",0,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-06,1,690,105.67728818522743,84.68445098764819,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-13,2,820,107.34786150486003,86.9087973774561,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-20,3,847,138.17825491110813,83.68615644496953,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-27,4,755,147.82513596188687,80.42051179312757,ar,NA,processed,3,"1,2,3,52,104",NA,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-06,1,690,119.26886430147515,82.7146573476123,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-13,2,820,138.49612743365253,83.11022836174969,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,209,4
MX,2018-12-30,2019-01-27,2019-01-20,3,847,207.63123150053607,75.48627727266398,arx,dengue,processed,3,"1,2,3,52,104",0,log1p,209,4
