geo,origin_week,model,predictor,processing,max_lag,train_n,n_leads,R2,MAPE
MX,2018-05-06,arx,sintomas_de_dengue,processed,1,175,8,0.13524981292767824,15.227705819807827
MX,2018-05-06,arx,sintomas_de_dengue,processed,2,175,8,-2.225729028410888,32.6538982349874
MX,2018-05-06,arx,sintomas_de_dengue,processed,3,175,8,0.05767954644787665,16.874803589298658
MX,2018-05-06,arx,sintomas_de_dengue,raw,1,175,8,0.49089079186266327,12.102787235422609
MX,2018-05-06,arx,sintomas_de_dengue,raw,2,175,8,-0.31157948329264396,19.416377990063417
MX,2018-05-06,arx,sintomas_de_dengue,raw,3,175,8,0.4634759578617905,10.758124995783382
MX,2018-05-13,ar,NA,processed,1,176,8,-0.19725927749541694,14.984211800537073
MX,2018-05-13,ar,NA,processed,2,176,8,-0.9710072210399978,19.622480835849633
MX,2018-05-13,ar,NA,processed,3,176,8,0.5887419158691181,7.426057150087799
MX,2018-05-13,ar,NA,raw,1,176,8,-0.19725927749541694,14.984211800537073
MX,2018-05-13,ar,NA,raw,2,176,8,-0.9710072210399978,19.622480835849633
MX,2018-05-13,ar,NA,raw,3,176,8,0.5887419158691181,7.426057150087799
MX,2018-05-13,arx,dengue,processed,1,176,8,-0.30244066558097193,15.76221155728936
MX,2018-05-13,arx,dengue,processed,2,176,8,-1.802617164154377,23.278848544171705
MX,2018-05-13,arx,dengue,processed,3,176,8,0.4937871273254023,9.009918297485088
MX,2018-05-13,arx,dengue,raw,1,176,8,0.04931034777045151,13.350568270267473
MX,2018-05-13,arx,dengue,raw,2,176,8,-0.6181911022964068,17.471053946102828
MX,2018-05-13,arx,dengue,raw,3,176,8,0.6466246426433941,7.750177605881933
MX,2018-05-13,arx,mosquito,processed,1,176,8,-0.3583010407416809,16.024405866912385
MX,2018-05-13,arx,mosquito,processed,2,176,8,-1.358424895809459,21.370405001935616
MX,2018-05-13,arx,mosquito,processed,3,176,8,0.8297184699158353,5.5999932250646545
MX,2018-05-13,arx,mosquito,raw,1,176,8,0.040302586196901635,13.284643301928407
MX,2018-05-13,arx,mosquito,raw,2,176,8,0.4134862235543856,10.305915087807726
MX,2018-05-13,arx,mosquito,raw,3,176,8,0.9027422666434517,4.031436064350416
MX,2018-05-13,arx,sintomas_de_dengue,processed,1,176,8,-0.29791590208877294,15.36275473860735
MX,2018-05-13,arx,sintomas_de_dengue,processed,2,176,8,-2.634302366972389,25.95292271923608
MX,2018-05-13,arx,sintomas_de_dengue,processed,3,176,8,-0.0576005335585581,13.604281781685815
MX,2018-05-13,arx,sintomas_de_dengue,raw,1,176,8,-0.2860146505272243,16.19361846768765
MX,2018-05-13,arx,sintomas_de_dengue,raw,2,176,8,-1.3067569257219338,20.805593977352018
MX,2018-05-13,arx,sintomas_de_dengue,raw,3,176,8,-0.04385853462177014,12.999966336770754
MX,2018-05-20,ar,NA,processed,1,177,8,-0.10984516027317115,10.104602629505736
MX,2018-05-20,ar,NA,processed,2,177,8,-1.0617911756092808,14.699008683332245
MX,2018-05-20,ar,NA,processed,3,177,8,0.503630775622222,6.867201881889456
MX,2018-05-20,ar,NA,raw,1,177,8,-0.10984516027317115,10.104602629505736
MX,2018-05-20,ar,NA,raw,2,177,8,-1.0617911756092808,14.699008683332245
MX,2018-05-20,ar,NA,raw,3,177,8,0.503630775622222,6.867201881889456
MX,2018-05-20,arx,dengue,processed,1,177,8,-0.19376305951158646,10.70254584922396
MX,2018-05-20,arx,dengue,processed,2,177,8,-2.2150054843691565,18.38045292103431
MX,2018-05-20,arx,dengue,processed,3,177,8,0.3881650364697653,7.5791444350765484
MX,2018-05-20,arx,dengue,raw,1,177,8,0.1587101356291506,8.651964370873273
MX,2018-05-20,arx,dengue,raw,2,177,8,-0.9920274866035246,14.213299863671871
MX,2018-05-20,arx,dengue,raw,3,177,8,0.49363586639657575,6.951874781768601
MX,2018-05-20,arx,mosquito,processed,1,177,8,-0.30154944324997635,11.174614904613382
MX,2018-05-20,arx,mosquito,processed,2,177,8,-1.9770585926974107,18.097455043980187
MX,2018-05-20,arx,mosquito,processed,3,177,8,0.6845426335224737,5.515813580500908
MX,2018-05-20,arx,mosquito,raw,1,177,8,0.17853555160081158,8.133141705786105
MX,2018-05-20,arx,mosquito,raw,2,177,8,0.3884331454911929,7.280696930900356
MX,2018-05-20,arx,mosquito,raw,3,177,8,0.13512001371947457,7.766571708572556
MX,2018-05-20,arx,sintomas_de_dengue,processed,1,177,8,-0.3429135685178064,11.150965368511834
MX,2018-05-20,arx,sintomas_de_dengue,processed,2,177,8,-5.018303514496072,25.83540100721717
MX,2018-05-20,arx,sintomas_de_dengue,processed,3,177,8,0.26041940454684387,7.452534239466201
MX,2018-05-20,arx,sintomas_de_dengue,raw,1,177,8,0.04061965549020008,9.64661037344166
MX,2018-05-20,arx,sintomas_de_dengue,raw,2,177,8,-2.4683872613250095,19.663272615437627
MX,2018-05-20,arx,sintomas_de_dengue,raw,3,177,8,0.0164833264237495,8.924287058583836
MX,2018-05-27,ar,NA,processed,1,178,8,-0.6459070229055099,6.9715233798141805
MX,2018-05-27,ar,NA,processed,2,178,8,-2.00166447440406,10.962669825530083
MX,2018-05-27,ar,NA,processed,3,178,8,-0.5706721809949669,8.078149119211202
MX,2018-05-27,ar,NA,raw,1,178,8,-0.6459070229055099,6.9715233798141805
MX,2018-05-27,ar,NA,raw,2,178,8,-2.00166447440406,10.962669825530083
MX,2018-05-27,ar,NA,raw,3,178,8,-0.5706721809949669,8.078149119211202
MX,2018-05-27,arx,dengue,processed,1,178,8,-0.8685629972631435,7.889921611194414
MX,2018-05-27,arx,dengue,processed,2,178,8,-4.893204707342299,15.98460089127347
MX,2018-05-27,arx,dengue,processed,3,178,8,-1.252088140099441,9.41800141439199
MX,2018-05-27,arx,dengue,raw,1,178,8,-0.7569807211691955,7.652194416252035
MX,2018-05-27,arx,dengue,raw,2,178,8,-3.3127520711879033,13.608142604651835
MX,2018-05-27,arx,dengue,raw,3,178,8,-0.7922021333276255,8.335389733635596
MX,2018-05-27,arx,mosquito,processed,1,178,8,-0.4579224237320081,6.257449141601596
MX,2018-05-27,arx,mosquito,processed,2,178,8,-2.6528970967031498,12.420204299715408
MX,2018-05-27,arx,mosquito,processed,3,178,8,-0.835803926969213,7.400974430026666
MX,2018-05-27,arx,mosquito,raw,1,178,8,-0.7074122673730587,7.158108021056781
MX,2018-05-27,arx,mosquito,raw,2,178,8,-0.24407293364488214,6.537127915301869
MX,2018-05-27,arx,mosquito,raw,3,178,8,-2.417226447099639,8.83314776908208
MX,2018-05-27,arx,sintomas_de_dengue,processed,1,178,8,-0.9987578250070175,7.977486279075594
MX,2018-05-27,arx,sintomas_de_dengue,processed,2,178,8,-3.790519793218701,13.35033321459047
MX,2018-05-27,arx,sintomas_de_dengue,processed,3,178,8,-0.6464501731431183,7.493388179754399
MX,2018-05-27,arx,sintomas_de_dengue,raw,1,178,8,-0.22021491104940782,6.308926067779811
MX,2018-05-27,arx,sintomas_de_dengue,raw,2,178,8,-2.505554386481776,11.458110657501946
MX,2018-05-27,arx,sintomas_de_dengue,raw,3,178,8,-1.2885948407369887,8.53786984150214
MX,2018-06-03,ar,NA,processed,1,179,8,0.4189723900467305,5.241672720465695
MX,2018-06-03,ar,NA,processed,2,179,8,0.6907799931890246,3.4968019543474096
MX,2018-06-03,ar,NA,processed,3,179,8,-2.1767920370497476,11.558052544117107
MX,2018-06-03,ar,NA,raw,1,179,8,0.4189723900467305,5.241672720465695
MX,2018-06-03,ar,NA,raw,2,179,8,0.6907799931890246,3.4968019543474096
MX,2018-06-03,ar,NA,raw,3,179,8,-2.1767920370497476,11.558052544117107
MX,2018-06-03,arx,dengue,processed,1,179,8,0.6036041345969183,4.251530837762354
MX,2018-06-03,arx,dengue,processed,2,179,8,0.4455092322467866,4.511166383889389
MX,2018-06-03,arx,dengue,processed,3,179,8,-3.8922058321335715,14.32064974531162
MX,2018-06-03,arx,dengue,raw,1,179,8,0.6344655682089138,4.001695073064195
MX,2018-06-03,arx,dengue,raw,2,179,8,0.26497077451061257,5.630314419598897
MX,2018-06-03,arx,dengue,raw,3,179,8,-2.851509279050061,12.677564658002991
MX,2018-06-03,arx,mosquito,processed,1,179,8,0.27036705714159803,5.4106495410059425
MX,2018-06-03,arx,mosquito,processed,2,179,8,0.16639200502961737,5.717218753632224
MX,2018-06-03,arx,mosquito,processed,3,179,8,-2.3609369804788094,11.75077533685926
MX,2018-06-03,arx,mosquito,raw,1,179,8,0.515962765148344,4.703844667290954
MX,2018-06-03,arx,mosquito,raw,2,179,8,0.3607061020515028,5.16173992891356
MX,2018-06-03,arx,mosquito,raw,3,179,8,-3.4541248707710857,12.444257964248774
MX,2018-06-03,arx,sintomas_de_dengue,processed,1,179,8,0.5344967158313784,4.830316811284626
MX,2018-06-03,arx,sintomas_de_dengue,processed,2,179,8,0.24926212301798456,5.965245579893059
MX,2018-06-03,arx,sintomas_de_dengue,processed,3,179,8,-3.5295873269093123,13.26991552744098
MX,2018-06-03,arx,sintomas_de_dengue,raw,1,179,8,-0.18087641856790104,6.14273219814397
MX,2018-06-03,arx,sintomas_de_dengue,raw,2,179,8,-2.070600073923131,9.05515135668726
MX,2018-06-03,arx,sintomas_de_dengue,raw,3,179,8,-5.959248254456059,15.542948512969094
MX,2018-06-10,ar,NA,processed,1,180,8,-0.1105972698604083,8.001941107422168
MX,2018-06-10,ar,NA,processed,2,180,8,0.5893040234373723,4.475732975394778
MX,2018-06-10,ar,NA,processed,3,180,8,-2.918211904145808,15.471379745250143
MX,2018-06-10,ar,NA,raw,1,180,8,-0.1105972698604083,8.001941107422168
MX,2018-06-10,ar,NA,raw,2,180,8,0.5893040234373723,4.475732975394778
MX,2018-06-10,ar,NA,raw,3,180,8,-2.918211904145808,15.471379745250143
MX,2018-06-10,arx,dengue,processed,1,180,8,0.16549627173431936,6.8377881094826956
MX,2018-06-10,arx,dengue,processed,2,180,8,0.8403291385339292,2.7931916721124264
MX,2018-06-10,arx,dengue,processed,3,180,8,-4.101219785761835,17.630290300884266
MX,2018-06-10,arx,dengue,raw,1,180,8,0.22358239464218188,6.55836240385172
MX,2018-06-10,arx,dengue,raw,2,180,8,0.8915732276699777,2.6095245503454825
MX,2018-06-10,arx,dengue,raw,3,180,8,-3.3611983309037052,16.142288720081666
MX,2018-06-10,arx,mosquito,processed,1,180,8,0.03685578169955628,7.321449753117161
MX,2018-06-10,arx,mosquito,processed,2,180,8,0.8150998447949842,3.1514464025998037
MX,2018-06-10,arx,mosquito,processed,3,180,8,-1.3853442407309338,11.206595984265833
MX,2018-06-10,arx,mosquito,raw,1,180,8,-0.09891586220862147,7.944970918396516
MX,2018-06-10,arx,mosquito,raw,2,180,8,0.5013789021178383,5.081636007646565
MX,2018-06-10,arx,mosquito,raw,3,180,8,-2.839632946527425,12.784367477045366
MX,2018-06-10,arx,sintomas_de_dengue,processed,1,180,8,0.020641597258323263,7.359286229768252
MX,2018-06-10,arx,sintomas_de_dengue,processed,2,180,8,-0.23518494652728772,7.382534565813575
MX,2018-06-10,arx,sintomas_de_dengue,processed,3,180,8,-4.679326441253583,17.772998322548247
MX,2018-06-10,arx,sintomas_de_dengue,raw,1,180,8,-0.015318554790936467,7.04694977109496
MX,2018-06-10,arx,sintomas_de_dengue,raw,2,180,8,-1.792340426921002,10.700260987222915
MX,2018-06-10,arx,sintomas_de_dengue,raw,3,180,8,-6.699687775166203,19.377242830706788
MX,2018-06-17,ar,NA,processed,1,181,8,0.5396503517207669,8.382926876419155
MX,2018-06-17,ar,NA,processed,2,181,8,0.6321801653972798,6.248707512958167
MX,2018-06-17,ar,NA,processed,3,181,8,0.08084237774045822,11.623543250223245
MX,2018-06-17,ar,NA,raw,1,181,8,0.5396503517207669,8.382926876419155
MX,2018-06-17,ar,NA,raw,2,181,8,0.6321801653972798,6.248707512958167
MX,2018-06-17,ar,NA,raw,3,181,8,0.08084237774045822,11.623543250223245
MX,2018-06-17,arx,dengue,processed,1,181,8,0.6068209520650399,7.577633400377641
MX,2018-06-17,arx,dengue,processed,2,181,8,0.6956548133026945,5.011537110977252
MX,2018-06-17,arx,dengue,processed,3,181,8,-0.006572093141310464,11.998699570658697
MX,2018-06-17,arx,dengue,raw,1,181,8,0.6385833449582379,7.161137960421732
MX,2018-06-17,arx,dengue,raw,2,181,8,0.7354404434616955,4.1665668408188985
MX,2018-06-17,arx,dengue,raw,3,181,8,0.07250096032485454,11.22326113962158
MX,2018-06-17,arx,mosquito,processed,1,181,8,0.6321700265280712,7.148285770639479
MX,2018-06-17,arx,mosquito,processed,2,181,8,0.7433356024419046,4.538891781603454
MX,2018-06-17,arx,mosquito,processed,3,181,8,0.24487863444074454,9.899621044991669
MX,2018-06-17,arx,mosquito,raw,1,181,8,0.44073006348102084,9.24592388367019
MX,2018-06-17,arx,mosquito,raw,2,181,8,0.48514865924744377,7.592003700732562
MX,2018-06-17,arx,mosquito,raw,3,181,8,-0.36052250239734285,12.096485114915367
MX,2018-06-17,arx,sintomas_de_dengue,processed,1,181,8,0.552796109402504,8.079918639594439
MX,2018-06-17,arx,sintomas_de_dengue,processed,2,181,8,0.42098464089756027,7.329907153731474
MX,2018-06-17,arx,sintomas_de_dengue,processed,3,181,8,0.1195877138754331,9.546387994809118
MX,2018-06-17,arx,sintomas_de_dengue,raw,1,181,8,0.5611916993382982,7.517137626577861
MX,2018-06-17,arx,sintomas_de_dengue,raw,2,181,8,0.2617060828346961,9.411548970627669
MX,2018-06-17,arx,sintomas_de_dengue,raw,3,181,8,-0.43886292366810675,11.809076256475223
MX,2018-06-24,ar,NA,processed,1,182,8,0.3800008885189404,6.463060273405276
MX,2018-06-24,ar,NA,processed,2,182,8,0.18341545549354654,8.105189524077758
MX,2018-06-24,ar,NA,processed,3,182,8,0.5645270374055518,5.596933822091961
MX,2018-06-24,ar,NA,raw,1,182,8,0.3800008885189404,6.463060273405276
MX,2018-06-24,ar,NA,raw,2,182,8,0.18341545549354654,8.105189524077758
MX,2018-06-24,ar,NA,raw,3,182,8,0.5645270374055518,5.596933822091961
MX,2018-06-24,arx,dengue,processed,1,182,8,0.4087110417366947,6.17862170657795
MX,2018-06-24,arx,dengue,processed,2,182,8,0.2438283604225201,7.5297568591055
MX,2018-06-24,arx,dengue,processed,3,182,8,0.651897789808201,5.921081281433433
MX,2018-06-24,arx,dengue,raw,1,182,8,0.46719888104719376,6.125082272428139
MX,2018-06-24,arx,dengue,raw,2,182,8,0.3250077460970028,7.399289217158235
MX,2018-06-24,arx,dengue,raw,3,182,8,0.7224104748401721,5.8309596621981665
MX,2018-06-24,arx,mosquito,processed,1,182,8,0.3347235793239207,7.949043588322121
MX,2018-06-24,arx,mosquito,processed,2,182,8,0.07695588704692835,8.821938050067898
MX,2018-06-24,arx,mosquito,processed,3,182,8,0.5974292390733693,6.218496582793743
MX,2018-06-24,arx,mosquito,raw,1,182,8,0.37428340723906006,6.649892860879904
MX,2018-06-24,arx,mosquito,raw,2,182,8,0.21541014040183548,9.513310480011688
MX,2018-06-24,arx,mosquito,raw,3,182,8,0.48322487387508284,9.7525381055825
MX,2018-06-24,arx,sintomas_de_dengue,processed,1,182,8,0.28812744842672,7.59242095014456
MX,2018-06-24,arx,sintomas_de_dengue,processed,2,182,8,-0.218136200848154,12.089726958267935
MX,2018-06-24,arx,sintomas_de_dengue,processed,3,182,8,0.3831493059862485,9.59592774183416
MX,2018-06-24,arx,sintomas_de_dengue,raw,1,182,8,0.49010057560409903,7.059253331627651
MX,2018-06-24,arx,sintomas_de_dengue,raw,2,182,8,0.2736238127951969,12.329589954016313
MX,2018-06-24,arx,sintomas_de_dengue,raw,3,182,8,0.444813451220782,11.068151916409914
MX,2018-07-01,ar,NA,processed,1,183,8,0.21322799998826902,8.952714369744836
MX,2018-07-01,ar,NA,processed,2,183,8,-0.0841785064370093,11.350466865728007
MX,2018-07-01,ar,NA,processed,3,183,8,0.3889414521503135,7.879678976872313
MX,2018-07-01,ar,NA,raw,1,183,8,0.21322799998826902,8.952714369744836
MX,2018-07-01,ar,NA,raw,2,183,8,-0.0841785064370093,11.350466865728007
MX,2018-07-01,ar,NA,raw,3,183,8,0.3889414521503135,7.879678976872313
MX,2018-07-01,arx,dengue,processed,1,183,8,0.278170959133055,8.490210965299076
MX,2018-07-01,arx,dengue,processed,2,183,8,0.10694719388173746,9.924266115375138
MX,2018-07-01,arx,dengue,processed,3,183,8,0.4621964612235885,8.208628251798661
MX,2018-07-01,arx,dengue,raw,1,183,8,0.3978360449622851,7.899688497288287
MX,2018-07-01,arx,dengue,raw,2,183,8,0.32712582118603284,8.544348239441815
MX,2018-07-01,arx,dengue,raw,3,183,8,0.624608581164261,7.343277093152739
MX,2018-07-01,arx,mosquito,processed,1,183,8,0.20316963456646475,9.477593962191468
MX,2018-07-01,arx,mosquito,processed,2,183,8,-0.06936435636122185,9.895096292765421
MX,2018-07-01,arx,mosquito,processed,3,183,8,0.5108174841963187,8.441801213049247
MX,2018-07-01,arx,mosquito,raw,1,183,8,0.13346456306519527,8.8405284623305
MX,2018-07-01,arx,mosquito,raw,2,183,8,0.006282476628025724,12.643306255824793
MX,2018-07-01,arx,mosquito,raw,3,183,8,0.43846335036968564,11.388865148504802
MX,2018-07-01,arx,sintomas_de_dengue,processed,1,183,8,0.11840849518374519,9.935456730579052
MX,2018-07-01,arx,sintomas_de_dengue,processed,2,183,8,0.017479771757446638,12.267350686616686
MX,2018-07-01,arx,sintomas_de_dengue,processed,3,183,8,0.3518343224648134,10.923255134460389
MX,2018-07-01,arx,sintomas_de_dengue,raw,1,183,8,0.3014813720230495,8.85374670939079
MX,2018-07-01,arx,sintomas_de_dengue,raw,2,183,8,0.27067882707888336,12.845760837497425
MX,2018-07-01,arx,sintomas_de_dengue,raw,3,183,8,0.4443754405314778,11.508714225474822
MX,2018-07-08,ar,NA,processed,1,184,8,-0.0011584645821705042,13.097943556555242
MX,2018-07-08,ar,NA,processed,2,184,8,-0.14342083659545635,14.402731066618928
MX,2018-07-08,ar,NA,processed,3,184,8,0.18136384139736716,12.033840083956914
MX,2018-07-08,ar,NA,raw,1,184,8,-0.0011584645821705042,13.097943556555242
MX,2018-07-08,ar,NA,raw,2,184,8,-0.14342083659545635,14.402731066618928
MX,2018-07-08,ar,NA,raw,3,184,8,0.18136384139736716,12.033840083956914
MX,2018-07-08,arx,dengue,processed,1,184,8,0.05816763133123615,12.827811937685738
MX,2018-07-08,arx,dengue,processed,2,184,8,-0.015564095012509327,13.356724607157606
MX,2018-07-08,arx,dengue,processed,3,184,8,0.22158457485197003,11.687665171979337
MX,2018-07-08,arx,dengue,raw,1,184,8,0.18644328471057559,11.960987792457475
MX,2018-07-08,arx,dengue,raw,2,184,8,0.2557362464117926,11.502209641451623
MX,2018-07-08,arx,dengue,raw,3,184,8,0.38598034869610176,10.683298269052935
MX,2018-07-08,arx,mosquito,processed,1,184,8,-0.017958964043628622,13.079816073369486
MX,2018-07-08,arx,mosquito,processed,2,184,8,-0.27456044379904676,15.61040365924021
MX,2018-07-08,arx,mosquito,processed,3,184,8,0.19242846608500153,13.46435584466138
MX,2018-07-08,arx,mosquito,raw,1,184,8,-0.049833612732991917,13.87160411933675
MX,2018-07-08,arx,mosquito,raw,2,184,8,-0.17781776632476132,16.974179636560475
MX,2018-07-08,arx,mosquito,raw,3,184,8,0.2333350980430472,16.089237510481045
MX,2018-07-08,arx,sintomas_de_dengue,processed,1,184,8,-0.09934928519849429,13.666390540693618
MX,2018-07-08,arx,sintomas_de_dengue,processed,2,184,8,-0.15220478261726522,17.208785494349538
MX,2018-07-08,arx,sintomas_de_dengue,processed,3,184,8,0.21273710434237136,16.008168892073684
MX,2018-07-08,arx,sintomas_de_dengue,raw,1,184,8,0.15055060990551417,14.315349301005915
MX,2018-07-08,arx,sintomas_de_dengue,raw,2,184,8,0.1940850383022763,17.20762908307051
MX,2018-07-08,arx,sintomas_de_dengue,raw,3,184,8,0.3348380373222032,17.600580202620915
MX,2018-07-15,ar,NA,processed,1,185,8,-0.3289364863115576,19.56549006953327
MX,2018-07-15,ar,NA,processed,2,185,8,-0.4424862748868028,20.97057286762836
MX,2018-07-15,ar,NA,processed,3,185,8,-0.15883191448565692,17.82688151960944
MX,2018-07-15,ar,NA,raw,1,185,8,-0.3289364863115576,19.56549006953327
MX,2018-07-15,ar,NA,raw,2,185,8,-0.4424862748868028,20.97057286762836
MX,2018-07-15,ar,NA,raw,3,185,8,-0.15883191448565692,17.82688151960944
MX,2018-07-15,arx,dengue,processed,1,185,8,-0.28413849874641395,19.03365859712923
MX,2018-07-15,arx,dengue,processed,2,185,8,-0.34144673987120755,19.66430474730309
MX,2018-07-15,arx,dengue,processed,3,185,8,-0.07844928625917169,17.299127324322157
MX,2018-07-15,arx,dengue,raw,1,185,8,-0.1446452455242766,17.880138093372715
MX,2018-07-15,arx,dengue,raw,2,185,8,-0.035957068850432705,17.117839036023298
MX,2018-07-15,arx,dengue,raw,3,185,8,0.13280772418430764,15.405605244235272
MX,2018-07-15,arx,mosquito,processed,1,185,8,-0.31829957124820973,19.489401048557685
MX,2018-07-15,arx,mosquito,processed,2,185,8,-0.546999043408902,22.133828751799705
MX,2018-07-15,arx,mosquito,processed,3,185,8,-0.17482526011093547,18.50727290486875
MX,2018-07-15,arx,mosquito,raw,1,185,8,-0.42326130535882167,20.479938147538835
MX,2018-07-15,arx,mosquito,raw,2,185,8,-0.5571326803387029,22.609031334920036
MX,2018-07-15,arx,mosquito,raw,3,185,8,-0.15156074519816531,19.206184323407275
MX,2018-07-15,arx,sintomas_de_dengue,processed,1,185,8,-0.38660782136376604,19.988920714887996
MX,2018-07-15,arx,sintomas_de_dengue,processed,2,185,8,-0.3009427869175201,23.026256124354113
MX,2018-07-15,arx,sintomas_de_dengue,processed,3,185,8,-0.0737233942983817,20.28627650710542
MX,2018-07-15,arx,sintomas_de_dengue,raw,1,185,8,-0.25021375405628743,19.301570271612505
MX,2018-07-15,arx,sintomas_de_dengue,raw,2,185,8,0.056143490010777675,21.40981033500438
MX,2018-07-15,arx,sintomas_de_dengue,raw,3,185,8,0.22867194067390006,19.531724614705414
MX,2018-07-22,ar,NA,processed,1,186,8,-0.7751898640490502,27.383919064032796
MX,2018-07-22,ar,NA,processed,2,186,8,-0.8887703170737129,28.656604785432044
MX,2018-07-22,ar,NA,processed,3,186,8,-0.6418591532028788,25.988943176473867
MX,2018-07-22,ar,NA,raw,1,186,8,-0.7751898640490502,27.383919064032796
MX,2018-07-22,ar,NA,raw,2,186,8,-0.8887703170737129,28.656604785432044
MX,2018-07-22,ar,NA,raw,3,186,8,-0.6418591532028788,25.988943176473867
MX,2018-07-22,arx,dengue,processed,1,186,8,-0.7450936344382872,27.03144518490252
MX,2018-07-22,arx,dengue,processed,2,186,8,-0.8119421282096102,27.688914748329424
MX,2018-07-22,arx,dengue,processed,3,186,8,-0.562957573346831,25.54838762011614
MX,2018-07-22,arx,dengue,raw,1,186,8,-0.5795216998953954,25.503016576643983
MX,2018-07-22,arx,dengue,raw,2,186,8,-0.43865099823426146,24.044365782674472
MX,2018-07-22,arx,dengue,raw,3,186,8,-0.2902379054216089,22.649461297561867
MX,2018-07-22,arx,mosquito,processed,1,186,8,-0.7692375468144736,27.351345166382256
MX,2018-07-22,arx,mosquito,processed,2,186,8,-1.1003782238934514,30.95181903596851
MX,2018-07-22,arx,mosquito,processed,3,186,8,-0.7282075285666767,27.079273642213813
MX,2018-07-22,arx,mosquito,raw,1,186,8,-0.8771854542015705,28.298952123768128
MX,2018-07-22,arx,mosquito,raw,2,186,8,-1.17170019253502,30.942021070880937
MX,2018-07-22,arx,mosquito,raw,3,186,8,-0.7417542902185688,26.693316760897684
MX,2018-07-22,arx,sintomas_de_dengue,processed,1,186,8,-0.8208031866874512,27.309462101500216
MX,2018-07-22,arx,sintomas_de_dengue,processed,2,186,8,-1.0242258976411929,30.6258508193056
MX,2018-07-22,arx,sintomas_de_dengue,processed,3,186,8,-0.6161653649823691,26.476502205972736
MX,2018-07-22,arx,sintomas_de_dengue,raw,1,186,8,-0.7262570693640233,28.36860580301459
MX,2018-07-22,arx,sintomas_de_dengue,raw,2,186,8,-0.49452207318375674,26.512491321853982
MX,2018-07-22,arx,sintomas_de_dengue,raw,3,186,8,-0.18114633435427052,23.432362532040255
MX,2018-07-29,ar,NA,processed,1,187,8,-1.03898774973591,31.366122135239184
MX,2018-07-29,ar,NA,processed,2,187,8,-1.154496957683949,32.465426703147855
MX,2018-07-29,ar,NA,processed,3,187,8,-0.8877006266800089,29.72591916186465
MX,2018-07-29,ar,NA,raw,1,187,8,-1.03898774973591,31.366122135239184
MX,2018-07-29,ar,NA,raw,2,187,8,-1.154496957683949,32.465426703147855
MX,2018-07-29,ar,NA,raw,3,187,8,-0.8877006266800089,29.72591916186465
MX,2018-07-29,arx,dengue,processed,1,187,8,-0.9925921617623226,31.058389529475562
MX,2018-07-29,arx,dengue,processed,2,187,8,-1.0632346190486026,31.871563165229066
MX,2018-07-29,arx,dengue,processed,3,187,8,-0.7443681334178267,28.32067196431791
MX,2018-07-29,arx,dengue,raw,1,187,8,-0.7889232161180231,29.36184543845044
MX,2018-07-29,arx,dengue,raw,2,187,8,-0.6346878486670529,28.290065690863926
MX,2018-07-29,arx,dengue,raw,3,187,8,-0.4654775606109176,25.898178684672175
MX,2018-07-29,arx,mosquito,processed,1,187,8,-1.0210145182957056,30.859843148506133
MX,2018-07-29,arx,mosquito,processed,2,187,8,-1.3433367741596398,34.72417083547454
MX,2018-07-29,arx,mosquito,processed,3,187,8,-0.9440894331139298,30.59022843632082
MX,2018-07-29,arx,mosquito,raw,1,187,8,-1.1806125490125718,33.09425511926414
MX,2018-07-29,arx,mosquito,raw,2,187,8,-1.5208254950069566,37.01908431386203
MX,2018-07-29,arx,mosquito,raw,3,187,8,-1.1593867173627146,33.13267798603815
MX,2018-07-29,arx,sintomas_de_dengue,processed,1,187,8,-1.1107893904389172,31.715847305089877
MX,2018-07-29,arx,sintomas_de_dengue,processed,2,187,8,-1.2897364324447236,37.24666729106542
MX,2018-07-29,arx,sintomas_de_dengue,processed,3,187,8,-1.0031331779522166,33.65626229578601
MX,2018-07-29,arx,sintomas_de_dengue,raw,1,187,8,-0.9107183852711889,31.045302618805394
MX,2018-07-29,arx,sintomas_de_dengue,raw,2,187,8,-0.7705976984688319,33.42589953010788
MX,2018-07-29,arx,sintomas_de_dengue,raw,3,187,8,-0.5360865927462453,30.22825423992045
MX,2018-08-05,ar,NA,processed,1,188,8,-1.8564979530928678,39.539804498742846
MX,2018-08-05,ar,NA,processed,2,188,8,-1.9599333791810953,40.35321322883411
MX,2018-08-05,ar,NA,processed,3,188,8,-1.6622433205254779,37.689971881129274
MX,2018-08-05,ar,NA,raw,1,188,8,-1.8564979530928678,39.539804498742846
MX,2018-08-05,ar,NA,raw,2,188,8,-1.9599333791810953,40.35321322883411
MX,2018-08-05,ar,NA,raw,3,188,8,-1.6622433205254779,37.689971881129274
MX,2018-08-05,arx,dengue,processed,1,188,8,-1.761317229119593,39.217591984715646
MX,2018-08-05,arx,dengue,processed,2,188,8,-1.7613790427329006,39.53396198147826
MX,2018-08-05,arx,dengue,processed,3,188,8,-1.5543579681443234,37.12138891847372
MX,2018-08-05,arx,dengue,raw,1,188,8,-1.4449132249134107,37.13637812060983
MX,2018-08-05,arx,dengue,raw,2,188,8,-1.099466290092729,34.84499212500269
MX,2018-08-05,arx,dengue,raw,3,188,8,-1.1137398927273523,34.06753470982084
MX,2018-08-05,arx,mosquito,processed,1,188,8,-1.8929216414044228,39.33072892873633
MX,2018-08-05,arx,mosquito,processed,2,188,8,-2.2859300071474755,43.620718759886316
