sample_collect_date,site,counties_served,population_served,pcr_target_avg_conc,pcr_target_flowpop_lin,pcr_target_detect
2025-02-06,334,Floyd,38111,18840.0,18712953.21561,yes
2025-02-06,332,Dougherty,66000,11496.0,8571522.10909,yes
2025-02-06,353,Richmond,200000,11664.0,11700519.984,yes
2025-02-06,339,Fulton,600000,162317.11793,,yes
2025-02-09,339,Fulton,600000,19865.06321,,yes
2025-02-09,329,Cobb,113079,27888.0,11202847.76484,yes
2025-02-09,335,Forsyth,44000,8808.0,3309173.9676,yes
2025-02-09,342,Gwinnett,496000,11640.0,3375722.03226,yes
2025-02-09,343,Houston,86000,12648.0,4715400.5933,yes
2025-02-09,348,Paulding,19000,3960.0,965277.0,no
2025-02-09,341,Fulton,70887,83105.17547,,yes
2025-02-09,349,Paulding,14000,0.0,620535.21429,no
2025-02-09,353,Richmond,200000,16704.0,11097096.9408,yes
2025-02-09,340,Fulton,105160,78265.68594,,yes
2025-02-09,330,Cobb,304020,9360.0,4294602.41563,yes
2025-02-10,326,Fulton,12818,180406.42238,,yes
2025-02-10,343,Houston,86000,5088.0,1150475.49419,no
2025-02-10,334,Floyd,38111,7536.0,7485181.28624,yes
2025-02-10,338,Fulton,190000,44535.84121,,yes
2025-02-10,342,Gwinnett,496000,8400.0,2307872.90323,yes
2025-02-10,330,Cobb,304020,11784.0,5406794.32327,yes
2025-02-10,335,Forsyth,44000,11400.0,3917166.33273,yes
2025-02-10,346,"Chattahoochee, Muscogee",278000,103358.62592,,yes
2025-02-10,337,Fulton,189593,58004.29141,,yes
2025-02-10,333,Douglas,37256,29784.0,6657654.55014,yes
2025-02-10,347,Newton,32000,10176.0,3406632.876,yes
2025-02-10,329,Cobb,113079,31776.0,12764690.56854,yes
2025-02-10,336,Fulton,84486,82071.89321,,yes
2025-02-11,326,Fulton,12818,97263.73831,,yes
2025-02-11,338,Fulton,190000,84301.68534,,yes
2025-02-11,340,Fulton,105160,14081.233,,yes
2025-02-11,336,Fulton,84486,25664.99521,,yes
2025-02-11,339,Fulton,600000,14925.92355,,yes
2025-02-11,337,Fulton,189593,55039.07758,,yes
2025-02-11,332,Dougherty,66000,3816.0,2047557.27273,no
2025-02-11,341,Fulton,70887,130693.49606,,yes
2025-02-12,337,Fulton,189593,81933.55156,,yes
2025-02-12,2359,Peach,8008,40848.0,27418699.70829,yes
2025-02-12,338,Fulton,190000,68089.40475,,yes
2025-02-12,326,Fulton,12818,52341.05056,,yes
2025-02-12,333,Douglas,37256,19872.0,6259199.94846,yes
2025-02-12,336,Fulton,84486,41773.82257,,yes
2025-02-12,346,"Chattahoochee, Muscogee",278000,62792.88049,,yes
2025-02-13,339,Fulton,600000,38265.04031,,yes
2025-02-13,353,Richmond,200000,2496.0,2171873.25,no
2025-02-13,332,Dougherty,66000,8880.0,12223400.72727,yes
2025-02-13,347,Newton,32000,25416.0,15522838.04385,yes
2025-02-13,340,Fulton,105160,28371.34087,,yes
2025-02-13,334,Floyd,38111,1272.0,11144338.38,no
2025-02-13,349,Paulding,14000,5304.0,1290713.24571,yes
2025-02-13,2359,Peach,8008,31800.0,22111973.54146,yes
2025-02-13,341,Fulton,70887,49906.68232,,yes
2025-02-13,348,Paulding,19000,28320.0,10720252.8,yes
2025-02-14,327,Clarke,60000,0.0,1457568.27,no
2025-02-16,353,Richmond,200000,5112.0,3966947.784,yes
2025-02-16,330,Cobb,304020,23400.0,15138910.55062,yes
2025-02-16,329,Cobb,113079,23232.0,17109570.13769,yes
2025-02-16,340,Fulton,105160,63716.78095,,yes
2025-02-16,349,Paulding,14000,0.0,620535.21429,no
2025-02-16,341,Fulton,70887,25258.43023,,yes
2025-02-16,342,Gwinnett,496000,1512.0,973061.49194,no
2025-02-16,335,Forsyth,44000,22128.0,8313510.6216,yes
2025-02-16,339,Fulton,600000,14521.91187,,yes
2025-02-16,348,Paulding,19000,9528.0,3606729.12,yes
2025-02-16,328,Clayton,124000,19080.0,15144042.19355,yes
2025-02-17,326,Fulton,12818,80277.72865,,yes
2025-02-17,337,Fulton,189593,79452.45033,,yes
2025-02-17,338,Fulton,190000,35265.85803,,yes
2025-02-17,342,Gwinnett,496000,5376.0,1805269.47097,yes
2025-02-17,329,Cobb,113079,35904.0,21634415.13278,yes
2025-02-17,333,Douglas,37256,6384.0,1686482.26755,yes
2025-02-17,330,Cobb,304020,7656.0,4887366.02345,yes
2025-02-17,347,Newton,32000,37992.0,13639946.01525,yes
2025-02-17,335,Forsyth,44000,5160.0,2254246.99527,yes
2025-02-17,328,Clayton,124000,13920.0,9348716.90323,yes
2025-02-17,346,"Chattahoochee, Muscogee",278000,46116.05908,,yes
2025-02-17,334,Floyd,38111,1248.0,9877936.29136,no
2025-02-17,336,Fulton,84486,44805.12353,,yes
2025-02-18,340,Fulton,105160,68622.02604,,yes
2025-02-18,337,Fulton,189593,38280.28809,,yes
2025-02-18,327,Clarke,60000,1416.0,1351387.8,no
2025-02-18,336,Fulton,84486,72618.86998,,yes
2025-02-18,339,Fulton,600000,14219.41633,,yes
2025-02-18,332,Dougherty,66000,0.0,2047557.27273,no
2025-02-18,338,Fulton,190000,80686.77388,,yes
2025-02-18,341,Fulton,70887,50696.43803,,yes
2025-02-18,333,Douglas,37256,2592.0,621823.27679,no
2025-02-18,326,Fulton,12818,53280.60911,,yes
2025-02-19,326,Fulton,12818,134256.39657,,yes
2025-02-19,337,Fulton,189593,98673.09923,,yes
2025-02-19,338,Fulton,190000,70629.60972,,yes
2025-02-19,2359,Peach,8008,5088.0,1770719.17208,no
2025-02-19,346,"Chattahoochee, Muscogee",278000,40872.79045,,yes
2025-02-19,336,Fulton,84486,76775.503,,yes
2025-02-20,341,Fulton,70887,32761.65524,,yes
2025-02-20,348,Paulding,19000,0.0,965277.0,no
2025-02-20,334,Floyd,38111,14999.48451,29796672.17557,yes
2025-02-20,2359,Peach,8008,2640.0,1697190.32967,no
2025-02-20,339,Fulton,600000,64475.48561,,yes
2025-02-20,332,Dougherty,66000,0.0,2193811.36364,no
2025-02-20,340,Fulton,105160,39044.89711,,yes
2025-02-20,349,Paulding,14000,0.0,620535.21429,no
2025-02-20,353,Richmond,200000,5184.0,3806961.6384,yes
2025-02-20,347,Newton,32000,18576.0,6359347.0818,yes
2025-02-21,327,Clarke,60000,12792.0,5512132.9224,yes
2025-02-23,329,Cobb,113079,6456.0,3166146.20009,yes
2025-02-23,341,Fulton,70887,32097.71652,,yes
2025-02-23,342,Gwinnett,496000,5160.0,1614595.20968,yes
2025-02-23,349,Paulding,14000,2664.0,620535.21429,no
2025-02-23,335,Forsyth,44000,1248.0,909992.95364,no
2025-02-23,353,Richmond,200000,17976.0,12928806.576,yes
2025-02-23,340,Fulton,105160,31391.7773,,yes
2025-02-23,339,Fulton,600000,14379.61979,,yes
2025-02-23,348,Paulding,19000,2568.0,965277.0,no
2025-02-24,336,Fulton,84486,59754.1809,,yes
2025-02-24,337,Fulton,189593,80954.79679,,yes
2025-02-24,334,Floyd,38111,6295.55161,8129027.15844,yes
2025-02-24,338,Fulton,190000,54395.60537,,yes
2025-02-24,346,"Chattahoochee, Muscogee",278000,36684.89421,,yes
2025-02-24,333,Douglas,37256,10336.61802,2415582.39912,yes
2025-02-24,342,Gwinnett,496000,6432.0,1914435.52258,yes
2025-02-24,326,Fulton,12818,0.0,,no
2025-02-24,335,Forsyth,44000,3816.0,928640.35023,no
2025-02-24,329,Cobb,113079,6408.0,3024624.28143,yes
2025-02-24,347,Newton,32000,21408.0,5786608.491,yes
2025-02-25,340,Fulton,105160,31702.11358,,yes
2025-02-25,341,Fulton,70887,31759.09468,,yes
2025-02-25,338,Fulton,190000,95387.19705,,yes
2025-02-25,327,Clarke,60000,5352.0,2312955.108,yes
2025-02-25,330,Cobb,304020,1272.0,1282082.93073,no
2025-02-25,339,Fulton,600000,21314.57544,,yes
2025-02-25,336,Fulton,84486,39381.15026,,yes
2025-02-25,332,Dougherty,66000,1697.63763,2193811.36364,no
2025-02-25,326,Fulton,12818,28369.91946,,yes
2025-02-25,337,Fulton,189593,30635.24941,,yes
2025-02-25,333,Douglas,37256,11366.25311,2540712.68922,yes
2025-02-26,337,Fulton,189593,47455.23026,,yes
2025-02-26,336,Fulton,84486,101211.97421,,yes
2025-02-26,2359,Peach,8008,2552.80187,1550132.64486,no
2025-02-26,346,"Chattahoochee, Muscogee",278000,29341.03131,,yes
2025-02-26,326,Fulton,12818,43102.0897,,yes
2025-02-26,338,Fulton,190000,75509.87247,,yes
2025-02-27,2359,Peach,8008,2643.23087,1470576.84815,no
2025-02-27,340,Fulton,105160,15528.25774,,yes
2025-02-27,332,Dougherty,66000,1324.45213,2047557.27273,no
2025-02-27,349,Paulding,14000,2528.62948,620535.21429,no
2025-02-27,348,Paulding,19000,2587.93637,965277.0,no
2025-02-27,347,Newton,32000,5168.92042,1378821.95975,yes
2025-02-27,334,Floyd,38111,2550.258,2963380.88741,no
2025-02-27,341,Fulton,70887,24769.74091,,yes
2025-02-27,339,Fulton,600000,12615.79501,,yes
2025-02-27,353,Richmond,200000,7808.41123,5216979.91639,yes
2025-03-02,349,Paulding,14000,0.0,620535.21429,no
2025-03-02,330,Cobb,304020,5030.1529,1134443.3659,no
2025-03-02,340,Fulton,105160,0.0,,no
2025-03-02,353,Richmond,200000,1282.13409,2557984.05,no
2025-03-02,328,Clayton,124000,13887.1888,7418950.63275,yes
2025-03-02,343,Houston,86000,2672.95389,1160577.23023,no
2025-03-02,342,Gwinnett,496000,1298.19549,758987.96371,no
2025-03-02,339,Fulton,600000,35306.63177,,yes
2025-03-02,348,Paulding,19000,0.0,965277.0,no
2025-03-02,335,Forsyth,44000,1282.39625,876208.25864,no
2025-03-02,341,Fulton,70887,46074.4448,,yes
2025-03-03,326,Fulton,12818,175417.94753,,yes
2025-03-03,338,Fulton,190000,56612.01279,,yes
2025-03-03,342,Gwinnett,496000,10249.58791,2972487.94926,yes
2025-03-03,330,Cobb,304020,6288.12601,2791979.32522,yes
2025-03-03,335,Forsyth,44000,3801.69742,915477.48205,no
2025-03-03,334,Floyd,38111,2514.80547,2456820.05195,no
2025-03-03,333,Douglas,37256,2570.50087,570004.67039,no
2025-03-03,346,"Chattahoochee, Muscogee",278000,38354.3932,,yes
2025-03-03,328,Clayton,124000,9205.99941,4749498.33568,yes
2025-03-03,347,Newton,32000,1437.55498,605409.66844,no
2025-03-03,343,Houston,86000,5239.95884,2991446.075,yes
2025-03-03,337,Fulton,189593,26065.33555,,yes
2025-03-03,336,Fulton,84486,47520.94502,,yes
2025-03-04,338,Fulton,190000,23126.6402,,yes
2025-03-04,339,Fulton,600000,108304.35453,,yes
2025-03-04,332,Dougherty,66000,1297.07061,2047557.27273,no
2025-03-04,337,Fulton,189593,20668.55966,,yes
2025-03-04,326,Fulton,12818,34734.2757,,yes
2025-03-04,341,Fulton,70887,29540.58562,,yes
2025-03-04,336,Fulton,84486,78267.49417,,yes
2025-03-04,340,Fulton,105160,19830.94155,,yes
2025-03-05,337,Fulton,189593,26673.9337,,yes
2025-03-05,338,Fulton,190000,91756.18494,,yes
2025-03-05,336,Fulton,84486,63777.38288,,yes
2025-03-05,2359,Peach,8008,5802.62152,4029338.5023,yes
2025-03-05,346,"Chattahoochee, Muscogee",278000,46884.97698,,yes
2025-03-05,333,Douglas,37256,3985.4423,699551.18639,no
2025-03-05,326,Fulton,12818,73256.61237,,yes
2025-03-06,348,Paulding,19000,3872.79583,965277.0,no
2025-03-06,349,Paulding,14000,1267.23856,620535.21429,no
2025-03-06,339,Fulton,600000,89697.73918,,yes
2025-03-06,2359,Peach,8008,14566.10539,8799581.43965,yes
2025-03-06,341,Fulton,70887,18059.32098,,yes
2025-03-06,332,Dougherty,66000,1290.64208,2047557.27273,no
2025-03-06,347,Newton,32000,4178.72556,735118.76531,no
2025-03-06,340,Fulton,105160,24680.04378,,yes
2025-03-07,327,Clarke,60000,3890.29248,746480.88,no
2025-03-09,341,Fulton,70887,56652.35688,,yes
2025-03-09,353,Richmond,200000,13983.9874,11010477.06802,yes
2025-03-09,329,Cobb,113079,7762.56422,3638003.06268,yes
2025-03-09,343,Houston,86000,3751.71891,1132516.85233,no
2025-03-09,340,Fulton,105160,28904.93462,,yes
2025-03-09,330,Cobb,304020,1341.93088,1145238.51687,no
2025-03-09,349,Paulding,14000,0.0,620535.21429,no
2025-03-09,342,Gwinnett,496000,2679.89936,739526.73387,no
2025-03-09,339,Fulton,600000,6469.1137,,yes
2025-03-09,348,Paulding,19000,10719.15748,4057629.87248,yes
2025-03-10,343,Houston,86000,1264.0362,1583727.72907,no
2025-03-10,329,Cobb,113079,8958.95476,4498610.79373,yes
2025-03-10,337,Fulton,189593,38193.47461,,yes
2025-03-10,338,Fulton,190000,110224.28164,,yes
2025-03-10,342,Gwinnett,496000,0.0,817371.65323,no
2025-03-10,347,Newton,32000,10932.9188,3670373.94384,yes
2025-03-10,326,Fulton,12818,25334.13322,,yes
2025-03-10,346,"Chattahoochee, Muscogee",278000,10005.44363,,yes
2025-03-10,333,Douglas,37256,2553.50515,958644.21838,no
2025-03-10,336,Fulton,84486,36462.14291,,yes
2025-03-10,330,Cobb,304020,5237.69002,2784692.7876,yes
2025-03-10,334,Floyd,38111,1264.58246,2692117.56002,no
2025-03-11,338,Fulton,190000,43097.31529,,yes
2025-03-11,336,Fulton,84486,20356.41039,,yes
2025-03-11,327,Clarke,60000,2573.15566,1336908.645,no
2025-03-11,341,Fulton,70887,17271.56217,,yes
2025-03-11,326,Fulton,12818,35044.79261,,yes
2025-03-11,339,Fulton,600000,14350.01786,,yes
2025-03-11,337,Fulton,189593,49713.78326,,yes
2025-03-11,332,Dougherty,66000,1255.1251,2193811.36364,no
2025-03-11,340,Fulton,105160,36247.57797,,yes
2025-03-12,333,Douglas,37256,0.0,906825.61198,no
2025-03-12,336,Fulton,84486,52061.73999,,yes
2025-03-12,326,Fulton,12818,38028.85638,,yes
2025-03-12,2359,Peach,8008,1286.82562,1680314.85764,no
2025-03-12,338,Fulton,190000,28218.35622,,yes
2025-03-12,337,Fulton,189593,34786.85613,,yes
2025-03-12,346,"Chattahoochee, Muscogee",278000,33144.37685,,yes
2025-03-13,347,Newton,32000,3893.97248,550509.53906,no
2025-03-13,2359,Peach,8008,3851.50735,1534462.56369,no
2025-03-13,339,Fulton,600000,25842.72279,,yes
2025-03-13,340,Fulton,105160,53899.85779,,yes
2025-03-13,332,Dougherty,66000,0.0,2193811.36364,no
2025-03-13,349,Paulding,14000,1339.02712,620535.21429,no
2025-03-13,353,Richmond,200000,8940.96285,8359744.82611,yes
2025-03-13,348,Paulding,19000,0.0,965277.0,no
2025-03-13,341,Fulton,70887,18300.52838,,yes
2025-03-14,327,Clarke,60000,2542.97162,1135809.27,no
2025-03-16,330,Cobb,304020,2681.28773,1523703.80995,no
2025-03-16,329,Cobb,113079,6457.7126,4755883.55108,yes
2025-03-16,328,Clayton,124000,0.0,1634743.30645,no
2025-03-16,343,Houston,86000,2603.00946,978745.9814,no
2025-03-16,339,Fulton,600000,69101.76754,,yes
2025-03-16,349,Paulding,14000,0.0,620535.21429,no
2025-03-16,340,Fulton,105160,31114.53262,,yes
2025-03-16,348,Paulding,19000,2661.98052,965277.0,no
2025-03-16,342,Gwinnett,496000,1338.18475,817371.65323,no
2025-03-16,341,Fulton,70887,18084.90625,,yes
2025-03-16,335,Forsyth,44000,0.0,887616.07773,no
2025-03-16,353,Richmond,200000,14618.48592,14000214.6002,yes
2025-03-17,342,Gwinnett,496000,3950.73874,758987.96371,no
2025-03-17,336,Fulton,84486,198337.03784,,yes
2025-03-17,329,Cobb,113079,10504.82618,7384787.17938,yes
2025-03-17,330,Cobb,304020,2680.37327,1321770.98579,no
2025-03-17,328,Clayton,124000,1264.68225,1479053.46774,no
2025-03-17,347,Newton,32000,1281.37538,802989.80438,no
2025-03-17,335,Forsyth,44000,1277.92366,674377.61318,no
2025-03-17,326,Fulton,12818,26831.43047,,yes
2025-03-17,346,"Chattahoochee, Muscogee",278000,45068.29012,,yes
2025-03-17,333,Douglas,37256,0.0,984553.52158,no
2025-03-17,343,Houston,86000,1285.22875,896809.67791,no
2025-03-17,337,Fulton,189593,11975.22574,,yes
2025-03-17,338,Fulton,190000,11454.17969,,yes
2025-03-18,327,Clarke,60000,1728.65942,1111677.345,no
2025-03-18,332,Dougherty,66000,0.0,1901303.18182,no
2025-03-18,341,Fulton,70887,8773.61491,,yes
2025-03-18,336,Fulton,84486,20556.56012,,yes
2025-03-18,337,Fulton,189593,8723.09579,,yes
2025-03-18,340,Fulton,105160,13456.80146,,yes
2025-03-18,326,Fulton,12818,141166.00067,,yes
2025-03-18,339,Fulton,600000,11420.0951,,yes
2025-03-18,338,Fulton,190000,12153.34109,,yes
2025-03-19,338,Fulton,190000,14445.42486,,yes
2025-03-19,337,Fulton,189593,17366.77617,,yes
2025-03-19,336,Fulton,84486,11543.39746,,yes
2025-03-19,326,Fulton,12818,26281.93672,,yes
2025-03-19,2359,Peach,8008,0.0,2134747.21154,no
2025-03-19,346,"Chattahoochee, Muscogee",278000,15136.16175,,yes
2025-03-19,333,Douglas,37256,8820.02159,3226173.36812,yes
2025-03-20,348,Paulding,19000,0.0,965277.0,no
2025-03-20,340,Fulton,105160,28237.82566,,yes
2025-03-20,349,Paulding,14000,0.0,620535.21429,no
2025-03-20,334,Floyd,38111,0.0,3292645.43045,no
2025-03-20,341,Fulton,70887,15915.16358,,yes
2025-03-20,353,Richmond,200000,3896.73705,2041560.855,no
2025-03-20,2359,Peach,8008,25223.20064,18552288.98119,yes
2025-03-20,347,Newton,32000,0.0,715511.57625,no
2025-03-20,332,Dougherty,66000,1279.60855,2047557.27273,no
2025-03-20,339,Fulton,600000,17594.45653,,yes
2025-03-21,327,Clarke,60000,0.0,1048934.34,no
2025-03-23,349,Paulding,14000,2956.70417,620535.21429,no
2025-03-23,353,Richmond,200000,3873.46537,1631318.13,no
2025-03-23,348,Paulding,19000,0.0,965277.0,no
2025-03-23,343,Houston,86000,2548.63255,829464.77093,no
2025-03-23,341,Fulton,70887,13423.70796,,yes
2025-03-23,340,Fulton,105160,14328.55451,,yes
2025-03-23,342,Gwinnett,496000,1297.93718,758987.96371,no
2025-03-23,339,Fulton,600000,19264.88932,,yes
2025-03-23,335,Forsyth,44000,1274.08836,865239.20182,no
2025-03-23,330,Cobb,304020,0.0,1114440.58615,no
2025-03-24,326,Fulton,12818,30653.15771,,yes
2025-03-24,335,Forsyth,44000,1270.85034,910431.71591,no
2025-03-24,346,"Chattahoochee, Muscogee",278000,13144.4136,,yes
2025-03-24,342,Gwinnett,496000,0.0,739526.73387,no
2025-03-24,343,Houston,86000,2524.33427,865382.05465,no
2025-03-24,338,Fulton,190000,3577.93933,,yes
2025-03-24,334,Floyd,38111,0.0,3292645.43045,no
2025-03-24,330,Cobb,304020,1320.36271,1093485.29307,no
2025-03-24,347,Newton,32000,0.0,571021.67531,no
2025-03-24,337,Fulton,189593,0.0,,no
2025-03-24,336,Fulton,84486,49821.80641,,yes
2025-03-25,336,Fulton,84486,12781.591,,yes
2025-03-25,327,Clarke,60000,0.0,1031237.595,no
2025-03-25,341,Fulton,70887,10203.16331,,yes
2025-03-25,338,Fulton,190000,32691.0599,,yes
2025-03-25,332,Dougherty,66000,0.0,2193811.36364,no
2025-03-25,333,Douglas,37256,0.0,880916.30878,no
2025-03-25,339,Fulton,600000,10102.09311,,yes
2025-03-25,326,Fulton,12818,19451.63347,,yes
2025-03-25,337,Fulton,189593,4390.31528,,yes
2025-03-25,340,Fulton,105160,12021.39781,,yes
2025-03-26,336,Fulton,84486,29129.35976,,yes
2025-03-26,337,Fulton,189593,6766.39909,,yes
2025-03-26,338,Fulton,190000,38486.38125,,yes
2025-03-26,333,Douglas,37256,0.0,777279.09598,no
2025-03-26,2359,Peach,8008,0.0,1628483.0507,no
2025-03-26,326,Fulton,12818,12358.57428,,yes
2025-03-26,346,"Chattahoochee, Muscogee",278000,10949.58953,,yes
2025-03-27,334,Floyd,38111,0.0,2532804.17727,no
2025-03-27,2359,Peach,8008,1261.29485,1627277.65984,no
2025-03-27,347,Newton,32000,1296.7131,880211.96438,no
2025-03-27,348,Paulding,19000,0.0,965277.0,no
2025-03-27,332,Dougherty,66000,1262.58977,2193811.36364,no
2025-03-27,353,Richmond,200000,6453.13437,6595477.61304,yes
2025-03-27,349,Paulding,14000,2609.40329,620535.21429,no
2025-03-27,341,Fulton,70887,33159.29805,,yes
2025-03-27,340,Fulton,105160,87142.21197,,yes
2025-03-27,339,Fulton,600000,14052.28849,,yes
2025-03-28,327,Clarke,60000,1291.6001,886446.045,no
2025-03-30,335,Forsyth,44000,0.0,901437.08932,no
2025-03-30,338,Fulton,190000,24731.1526,,yes
2025-03-30,349,Paulding,14000,5187.61332,1262390.87967,yes
2025-03-30,330,Cobb,304020,0.0,1064592.38899,no
2025-03-30,329,Cobb,113079,5591.58983,2807736.73243,yes
2025-03-30,339,Fulton,600000,0.0,,no
2025-03-30,342,Gwinnett,496000,0.0,758987.96371,no
2025-03-30,340,Fulton,105160,0.0,,no
2025-03-30,341,Fulton,70887,46646.99367,,yes
2025-03-30,353,Richmond,200000,0.0,2702775.6,no
2025-03-30,343,Houston,86000,2514.77738,1122415.11628,no
2025-03-30,348,Paulding,19000,1264.68225,965277.0,no
2025-03-31,342,Gwinnett,496000,0.0,758987.96371,no
2025-03-31,333,Douglas,37256,2584.9806,932734.91518,no
2025-03-31,347,Newton,32000,5112.29148,987560.22814,yes
2025-03-31,343,Houston,86000,1266.9902,1119047.87093,no
2025-03-31,337,Fulton,189593,10446.73455,,yes
2025-03-31,336,Fulton,84486,15087.2107,,yes
2025-03-31,346,"Chattahoochee, Muscogee",278000,22248.4044,,yes
2025-03-31,330,Cobb,304020,2631.6901,1146508.53464,no
2025-03-31,334,Floyd,38111,0.0,3039365.01273,no
2025-03-31,329,Cobb,113079,1327.79889,853630.6476,no
2025-03-31,326,Fulton,12818,0.0,,no
2025-04-01,336,Fulton,84486,12514.13672,,yes
2025-04-01,337,Fulton,189593,5668.85542,,yes
2025-04-01,340,Fulton,105160,0.0,,no
2025-04-01,341,Fulton,70887,12940.8682,,yes
2025-04-01,327,Clarke,60000,1362.5596,1155114.81,no
2025-04-01,339,Fulton,600000,0.0,,no
2025-04-01,338,Fulton,190000,18023.34293,,yes
2025-04-01,326,Fulton,12818,0.0,,no
2025-04-01,333,Douglas,37256,1331.38405,880916.30878,no
2025-04-01,332,Dougherty,66000,0.0,2340065.45455,no
2025-04-02,2359,Peach,8008,0.0,1873177.3951,no
2025-04-02,336,Fulton,84486,10391.29398,,yes
2025-04-02,326,Fulton,12818,7937.45658,,yes
2025-04-02,337,Fulton,189593,0.0,,no
2025-04-02,338,Fulton,190000,0.0,,no
2025-04-02,346,"Chattahoochee, Muscogee",278000,27970.10027,,yes
2025-04-03,353,Richmond,200000,0.0,1711436.121,no
2025-04-03,332,Dougherty,66000,1312.34111,2193811.36364,no
2025-04-03,341,Fulton,70887,21616.43137,,yes
2025-04-03,339,Fulton,600000,5575.48359,,yes
2025-04-03,347,Newton,32000,2599.2087,545381.505,no
2025-04-03,349,Paulding,14000,0.0,620535.21429,no
2025-04-03,340,Fulton,105160,9732.59951,,yes
2025-04-03,334,Floyd,38111,0.0,2532804.17727,no
2025-04-03,2359,Peach,8008,0.0,1723708.92857,no
2025-04-03,348,Paulding,19000,1296.19157,965277.0,no
2025-04-06,339,Fulton,600000,7161.48287,,yes
2025-04-06,341,Fulton,70887,5466.6475,,yes
2025-04-06,349,Paulding,14000,0.0,620535.21429,no
2025-04-06,329,Cobb,113079,1295.78193,1496414.52524,no
2025-04-06,330,Cobb,304020,0.0,1133808.35702,no
2025-04-06,348,Paulding,19000,1396.62727,965277.0,no
2025-04-06,342,Gwinnett,496000,0.0,797910.42339,no
2025-04-06,335,Forsyth,44000,1278.66218,886080.40977,no
2025-04-06,343,Houston,86000,0.0,957420.09419,no
2025-04-06,340,Fulton,105160,0.0,,no
2025-04-07,337,Fulton,189593,0.0,,no
2025-04-07,343,Houston,86000,2524.13242,1939533.32093,no
2025-04-07,346,"Chattahoochee, Muscogee",278000,17016.84694,,yes
2025-04-07,347,Newton,32000,0.0,1255855.54191,no
2025-04-07,335,Forsyth,44000,0.0,1109191.02545,no
2025-04-07,342,Gwinnett,496000,1316.23553,895216.57258,no
2025-04-07,329,Cobb,113079,0.0,1860061.18112,no
2025-04-07,330,Cobb,304020,3863.07915,2245073.89876,no
2025-04-07,326,Fulton,12818,4940.48533,,yes
2025-04-07,336,Fulton,84486,7134.8833,,yes
2025-04-07,338,Fulton,190000,8410.4081,,yes
2025-04-07,334,Floyd,38111,0.0,10891057.96227,no
2025-04-08,341,Fulton,70887,8814.40693,,yes
2025-04-08,337,Fulton,189593,0.0,,no
2025-04-08,332,Dougherty,66000,1382.935,2193811.36364,no
2025-04-08,339,Fulton,600000,0.0,,no
2025-04-08,340,Fulton,105160,0.0,,no
2025-04-08,326,Fulton,12818,0.0,,no
2025-04-08,338,Fulton,190000,10366.6901,,yes
2025-04-08,333,Douglas,37256,2537.73751,984553.52158,no
2025-04-08,336,Fulton,84486,6610.16884,,yes
2025-04-08,327,Clarke,60000,0.0,1277383.23,no
2025-04-09,2359,Peach,8008,0.0,3103881.46229,no
2025-04-09,336,Fulton,84486,0.0,,no
2025-04-09,326,Fulton,12818,11288.7068,,yes
2025-04-09,338,Fulton,190000,11211.98638,,yes
2025-04-09,337,Fulton,189593,7848.64356,,yes
2025-04-09,346,"Chattahoochee, Muscogee",278000,11069.153,,yes
2025-04-10,348,Paulding,19000,1246.83734,965277.0,no
2025-04-10,340,Fulton,105160,0.0,,no
2025-04-10,339,Fulton,600000,7686.90086,,yes
2025-04-10,349,Paulding,14000,0.0,620535.21429,no
2025-04-10,347,Newton,32000,1743.04481,793638.68344,no
2025-04-10,334,Floyd,38111,0.0,7598412.53181,no
2025-04-10,353,Richmond,200000,0.0,2109130.245,no
2025-04-10,341,Fulton,70887,12930.08291,,yes
2025-04-10,333,Douglas,37256,0.0,829097.70238,no
2025-04-10,332,Dougherty,66000,0.0,2486319.54545,no
2025-04-10,2359,Peach,8008,1276.69952,2837490.08242,no
2025-04-11,327,Clarke,60000,0.0,1204987.455,no
2025-04-13,340,Fulton,105160,6188.05374,,yes
2025-04-13,343,Houston,86000,0.0,668959.4093,no
2025-04-13,348,Paulding,19000,0.0,965277.0,no
2025-04-13,341,Fulton,70887,0.0,,no
2025-04-13,330,Cobb,304020,0.0,1152858.62345,no
2025-04-13,329,Cobb,113079,8026.74156,3761812.40564,yes
2025-04-13,349,Paulding,14000,0.0,620535.21429,no
2025-04-13,335,Forsyth,44000,0.0,779241.79636,no
2025-04-13,342,Gwinnett,496000,0.0,754901.10544,no
2025-04-13,353,Richmond,200000,0.0,1457568.27,no
2025-04-13,328,Clayton,124000,1275.22185,1479053.46774,no
2025-04-13,339,Fulton,600000,4871.0471,,yes
2025-04-14,346,"Chattahoochee, Muscogee",278000,5541.66027,,yes
2025-04-14,336,Fulton,84486,0.0,,no
2025-04-14,342,Gwinnett,496000,0.0,727266.15907,no
2025-04-14,333,Douglas,37256,0.0,880916.30878,no
2025-04-14,326,Fulton,12818,7464.73565,,yes
2025-04-14,347,Newton,32000,5133.421,1056010.56709,yes
2025-04-14,329,Cobb,113079,3935.00527,1195082.90664,no
2025-04-14,328,Clayton,124000,0.0,1556898.3871,no
2025-04-14,335,Forsyth,44000,0.0,763226.97341,no
2025-04-14,338,Fulton,190000,0.0,,no
2025-04-14,343,Houston,86000,0.0,776711.26047,no
2025-04-14,330,Cobb,304020,0.0,1180164.00533,no
2025-04-14,337,Fulton,189593,3891.75826,,yes
