geo,origin_week,model,feature,coefficient,intercept,lambda,train_n
MX,2018-11-25,argo,search_que_es_dengue,0.06477409846537283,-0.6573560239062264,0.003195247392888271,204
MX,2018-11-25,argo,search_dengue_clasico,-0.007944614150166639,-0.6573560239062264,0.003195247392888271,204
MX,2018-11-25,argo,search_dengue_mosquito,-0.011917733592081219,-0.6573560239062264,0.003195247392888271,204
MX,2018-11-25,argo,search_mosquito,0.1608147197029876,-0.6573560239062264,0.003195247392888271,204
MX,2018-12-02,ar,case_lag_1,0.5268908165311916,-0.7292904474763147,NA,205
MX,2018-12-02,ar,case_lag_2,0.12851286428676822,-0.7292904474763147,NA,205
MX,2018-12-02,ar,case_lag_3,-0.09769269934604227,-0.7292904474763147,NA,205
MX,2018-12-02,ar,case_lag_52,0.43761289510331464,-0.7292904474763147,NA,205
MX,2018-12-02,ar,case_lag_104,0.07738176533867608,-0.7292904474763147,NA,205
MX,2018-12-02,argo,case_lag_1,0.5511435213002162,-0.406985690414424,0.0169568622441534,205
MX,2018-12-02,argo,case_lag_2,0.1153688789248259,-0.406985690414424,0.0169568622441534,205
MX,2018-12-02,argo,case_lag_3,-0.08740439316863198,-0.406985690414424,0.0169568622441534,205
MX,2018-12-02,argo,case_lag_52,0.3040376004797565,-0.406985690414424,0.0169568622441534,205
MX,2018-12-02,argo,case_lag_104,0.04103825453820634,-0.406985690414424,0.0169568622441534,205
MX,2018-12-02,argo,search_dengue,0.0736246345837754,-0.406985690414424,0.0169568622441534,205
MX,2018-12-02,argo,search_dengue_dengue_dengue,0,-0.406985690414424,0.0169568622441534,205
MX,2018-12-02,argo,search_el_dengue,0,-0.406985690414424,0.0169568622441534,205
MX,2018-12-02,argo,search_dengue_sintomas,0,-0.406985690414424,0.0169568622441534,205
MX,2018-12-02,argo,search_sintomas_del_dengue,0,-0.406985690414424,0.0169568622441534,205
MX,2018-12-02,argo,search_dengue_hemorragico,0.016286722608996093,-0.406985690414424,0.0169568622441534,205
MX,2018-12-02,argo,search_sintomas_de_dengue,0,-0.406985690414424,0.0169568622441534,205
MX,2018-12-02,argo,search_que_es_dengue,0.047296863580590646,-0.406985690414424,0.0169568622441534,205
MX,2018-12-02,argo,search_dengue_clasico,0,-0.406985690414424,0.0169568622441534,205
MX,2018-12-02,argo,search_dengue_mosquito,0,-0.406985690414424,0.0169568622441534,205
MX,2018-12-02,argo,search_mosquito,0.15163826507738992,-0.406985690414424,0.0169568622441534,205
MX,2018-12-09,ar,case_lag_1,0.5439856834954722,-0.6831904688534564,NA,206
MX,2018-12-09,ar,case_lag_2,0.12724379323866464,-0.6831904688534564,NA,206
MX,2018-12-09,ar,case_lag_3,-0.09255678104546858,-0.6831904688534564,NA,206
MX,2018-12-09,ar,case_lag_52,0.4181293868820918,-0.6831904688534564,NA,206
MX,2018-12-09,ar,case_lag_104,0.07163398369655459,-0.6831904688534564,NA,206
MX,2018-12-09,argo,case_lag_1,0.6207107435044606,-0.2473589081495211,0.02463620428263182,206
MX,2018-12-09,argo,case_lag_2,0.11880241265989243,-0.2473589081495211,0.02463620428263182,206
MX,2018-12-09,argo,case_lag_3,-0.0944462357487182,-0.2473589081495211,0.02463620428263182,206
MX,2018-12-09,argo,case_lag_52,0.2616288985994233,-0.2473589081495211,0.02463620428263182,206
MX,2018-12-09,argo,case_lag_104,0.029155600693291192,-0.2473589081495211,0.02463620428263182,206
MX,2018-12-09,argo,search_dengue,0.021741798884071482,-0.2473589081495211,0.02463620428263182,206
MX,2018-12-09,argo,search_dengue_dengue_dengue,0,-0.2473589081495211,0.02463620428263182,206
MX,2018-12-09,argo,search_el_dengue,0,-0.2473589081495211,0.02463620428263182,206
MX,2018-12-09,argo,search_dengue_sintomas,0,-0.2473589081495211,0.02463620428263182,206
MX,2018-12-09,argo,search_sintomas_del_dengue,0,-0.2473589081495211,0.02463620428263182,206
MX,2018-12-09,argo,search_dengue_hemorragico,0.018405951546543772,-0.2473589081495211,0.02463620428263182,206
MX,2018-12-09,argo,search_sintomas_de_dengue,0,-0.2473589081495211,0.02463620428263182,206
MX,2018-12-09,argo,search_que_es_dengue,0.04693428187265663,-0.2473589081495211,0.02463620428263182,206
MX,2018-12-09,argo,search_dengue_clasico,0,-0.2473589081495211,0.02463620428263182,206
MX,2018-12-09,argo,search_dengue_mosquito,0,-0.2473589081495211,0.02463620428263182,206
MX,2018-12-09,argo,search_mosquito,0.12234473757049777,-0.2473589081495211,0.02463620428263182,206
MX,2018-12-16,ar,case_lag_1,0.5666618346679348,-0.6075587172361798,NA,207
MX,2018-12-16,ar,case_lag_2,0.13268033562358314,-0.6075587172361798,NA,207
MX,2018-12-16,ar,case_lag_3,-0.09392761029179288,-0.6075587172361798,NA,207
MX,2018-12-16,ar,case_lag_52,0.3885866976319384,-0.6075587172361798,NA,207
MX,2018-12-16,ar,case_lag_104,0.06632964489895561,-0.6075587172361798,NA,207
MX,2018-12-16,argo,case_lag_1,0.7265760578338984,0.02140491407848888,0.04122677925341823,207
MX,2018-12-16,argo,case_lag_2,0.1402363016375103,0.02140491407848888,0.04122677925341823,207
MX,2018-12-16,argo,case_lag_3,-0.12399702900261467,0.02140491407848888,0.04122677925341823,207
MX,2018-12-16,argo,case_lag_52,0.1927130933259931,0.02140491407848888,0.04122677925341823,207
MX,2018-12-16,argo,case_lag_104,0.010150524405797605,0.02140491407848888,0.04122677925341823,207
MX,2018-12-16,argo,search_dengue,0,0.02140491407848888,0.04122677925341823,207
MX,2018-12-16,argo,search_dengue_dengue_dengue,0,0.02140491407848888,0.04122677925341823,207
MX,2018-12-16,argo,search_el_dengue,0,0.02140491407848888,0.04122677925341823,207
MX,2018-12-16,argo,search_dengue_sintomas,0,0.02140491407848888,0.04122677925341823,207
MX,2018-12-16,argo,search_sintomas_del_dengue,0,0.02140491407848888,0.04122677925341823,207
MX,2018-12-16,argo,search_dengue_hemorragico,0.00926762693802853,0.02140491407848888,0.04122677925341823,207
MX,2018-12-16,argo,search_sintomas_de_dengue,0,0.02140491407848888,0.04122677925341823,207
MX,2018-12-16,argo,search_que_es_dengue,0.03432898379097332,0.02140491407848888,0.04122677925341823,207
MX,2018-12-16,argo,search_dengue_clasico,0,0.02140491407848888,0.04122677925341823,207
MX,2018-12-16,argo,search_dengue_mosquito,0,0.02140491407848888,0.04122677925341823,207
MX,2018-12-16,argo,search_mosquito,0.060856877125585455,0.02140491407848888,0.04122677925341823,207
MX,2018-12-23,ar,case_lag_1,0.5675335912026891,-0.6009790745585234,NA,208
MX,2018-12-23,ar,case_lag_2,0.13376758952286938,-0.6009790745585234,NA,208
MX,2018-12-23,ar,case_lag_3,-0.09387353339013221,-0.6009790745585234,NA,208
MX,2018-12-23,ar,case_lag_52,0.3861603295473778,-0.6009790745585234,NA,208
MX,2018-12-23,ar,case_lag_104,0.06601050097158129,-0.6009790745585234,NA,208
MX,2018-12-23,argo,case_lag_1,0.8403438960240289,0.26428648796266874,0.06555726946788108,208
MX,2018-12-23,argo,case_lag_2,0.14942110296981134,0.26428648796266874,0.06555726946788108,208
MX,2018-12-23,argo,case_lag_3,-0.16135757751263746,0.26428648796266874,0.06555726946788108,208
MX,2018-12-23,argo,case_lag_52,0.12366112554680787,0.26428648796266874,0.06555726946788108,208
MX,2018-12-23,argo,case_lag_104,0,0.26428648796266874,0.06555726946788108,208
MX,2018-12-23,argo,search_dengue,0,0.26428648796266874,0.06555726946788108,208
MX,2018-12-23,argo,search_dengue_dengue_dengue,0,0.26428648796266874,0.06555726946788108,208
MX,2018-12-23,argo,search_el_dengue,0,0.26428648796266874,0.06555726946788108,208
MX,2018-12-23,argo,search_dengue_sintomas,0,0.26428648796266874,0.06555726946788108,208
MX,2018-12-23,argo,search_sintomas_del_dengue,0,0.26428648796266874,0.06555726946788108,208
MX,2018-12-23,argo,search_dengue_hemorragico,0,0.26428648796266874,0.06555726946788108,208
MX,2018-12-23,argo,search_sintomas_de_dengue,0,0.26428648796266874,0.06555726946788108,208
MX,2018-12-23,argo,search_que_es_dengue,0.014452451167453726,0.26428648796266874,0.06555726946788108,208
MX,2018-12-23,argo,search_dengue_clasico,0,0.26428648796266874,0.06555726946788108,208
MX,2018-12-23,argo,search_dengue_mosquito,0,0.26428648796266874,0.06555726946788108,208
MX,2018-12-23,argo,search_mosquito,0,0.26428648796266874,0.06555726946788108,208
MX,2018-12-30,ar,case_lag_1,0.5605775832147701,-0.7337065388048113,NA,209
MX,2018-12-30,ar,case_lag_2,0.11738517156106268,-0.7337065388048113,NA,209
MX,2018-12-30,ar,case_lag_3,-0.10312289534335381,-0.7337065388048113,NA,209
MX,2018-12-30,ar,case_lag_52,0.43052237794568105,-0.7337065388048113,NA,209
MX,2018-12-30,ar,case_lag_104,0.06991955211719696,-0.7337065388048113,NA,209
MX,2018-12-30,argo,case_lag_1,0.7843152236362118,-0.032663003195992246,0.052174928726055905,209
MX,2018-12-30,argo,case_lag_2,0.10935278494388889,-0.032663003195992246,0.052174928726055905,209
MX,2018-12-30,argo,case_lag_3,-0.16780599536034957,-0.032663003195992246,0.052174928726055905,209
MX,2018-12-30,argo,case_lag_52,0.24413456365107342,-0.032663003195992246,0.052174928726055905,209
MX,2018-12-30,argo,case_lag_104,0.010905434483556591,-0.032663003195992246,0.052174928726055905,209
MX,2018-12-30,argo,search_dengue,0,-0.032663003195992246,0.052174928726055905,209
MX,2018-12-30,argo,search_dengue_dengue_dengue,0,-0.032663003195992246,0.052174928726055905,209
MX,2018-12-30,argo,search_el_dengue,0,-0.032663003195992246,0.052174928726055905,209
MX,2018-12-30,argo,search_dengue_sintomas,0,-0.032663003195992246,0.052174928726055905,209
MX,2018-12-30,argo,search_sintomas_del_dengue,0,-0.032663003195992246,0.052174928726055905,209
MX,2018-12-30,argo,search_dengue_hemorragico,0,-0.032663003195992246,0.052174928726055905,209
MX,2018-12-30,argo,search_sintomas_de_dengue,0,-0.032663003195992246,0.052174928726055905,209
MX,2018-12-30,argo,search_que_es_dengue,0.03377785946828276,-0.032663003195992246,0.052174928726055905,209
MX,2018-12-30,argo,search_dengue_clasico,0,-0.032663003195992246,0.052174928726055905,209
MX,2018-12-30,argo,search_dengue_mosquito,0,-0.032663003195992246,0.052174928726055905,209
MX,2018-12-30,argo,search_mosquito,0,-0.032663003195992246,0.052174928726055905,209
MX,2019-01-06,ar,case_lag_1,0.2962039017354755,-0.6832812586629593,NA,210
MX,2019-01-06,ar,case_lag_2,0.23441988890682453,-0.6832812586629593,NA,210
MX,2019-01-06,ar,case_lag_3,-0.007174553597718113,-0.6832812586629593,NA,210
MX,2019-01-06,ar,case_lag_52,0.46020949947970513,-0.6832812586629593,NA,210
MX,2019-01-06,ar,case_lag_104,0.08342377383313296,-0.6832812586629593,NA,210
MX,2019-01-06,argo,case_lag_1,0.5624617618759481,0.15147924705820692,0.0675041610646564,210
MX,2019-01-06,argo,case_lag_2,0.24372631692812682,0.15147924705820692,0.0675041610646564,210
MX,2019-01-06,argo,case_lag_3,-0.0845267735910817,0.15147924705820692,0.0675041610646564,210
MX,2019-01-06,argo,case_lag_52,0.22939967860066765,0.15147924705820692,0.0675041610646564,210
MX,2019-01-06,argo,case_lag_104,0.004556558113262053,0.15147924705820692,0.0675041610646564,210
MX,2019-01-06,argo,search_dengue,0,0.15147924705820692,0.0675041610646564,210
MX,2019-01-06,argo,search_dengue_dengue_dengue,0.029606432294679397,0.15147924705820692,0.0675041610646564,210
MX,2019-01-06,argo,search_el_dengue,0,0.15147924705820692,0.0675041610646564,210
MX,2019-01-06,argo,search_dengue_sintomas,0,0.15147924705820692,0.0675041610646564,210
MX,2019-01-06,argo,search_sintomas_del_dengue,0,0.15147924705820692,0.0675041610646564,210
MX,2019-01-06,argo,search_dengue_hemorragico,0,0.15147924705820692,0.0675041610646564,210
MX,2019-01-06,argo,search_sintomas_de_dengue,0,0.15147924705820692,0.0675041610646564,210
MX,2019-01-06,argo,search_que_es_dengue,0.007620759080009079,0.15147924705820692,0.0675041610646564,210
MX,2019-01-06,argo,search_dengue_clasico,0,0.15147924705820692,0.0675041610646564,210
MX,2019-01-06,argo,search_dengue_mosquito,0,0.15147924705820692,0.0675041610646564,210
MX,2019-01-06,argo,search_mosquito,0,0.15147924705820692,0.0675041610646564,210
MX,2019-01-13,ar,case_lag_1,0.4483090821189418,-0.5365027971166103,NA,211
MX,2019-01-13,ar,case_lag_2,-0.014596662965325177,-0.5365027971166103,NA,211
MX,2019-01-13,ar,case_lag_3,0.1062777854469182,-0.5365027971166103,NA,211
MX,2019-01-13,ar,case_lag_52,0.4300430726819104,-0.5365027971166103,NA,211
MX,2019-01-13,ar,case_lag_104,0.07914385589033775,-0.5365027971166103,NA,211
MX,2019-01-13,argo,case_lag_1,0.7061759029307701,0.3279620885528738,0.07725492513099524,211
MX,2019-01-13,argo,case_lag_2,0.08461490142850742,0.3279620885528738,0.07725492513099524,211
MX,2019-01-13,argo,case_lag_3,-0.019367532790941312,0.3279620885528738,0.07725492513099524,211
MX,2019-01-13,argo,case_lag_52,0.17182180524793997,0.3279620885528738,0.07725492513099524,211
MX,2019-01-13,argo,case_lag_104,0,0.3279620885528738,0.07725492513099524,211
MX,2019-01-13,argo,search_dengue,0,0.3279620885528738,0.07725492513099524,211
MX,2019-01-13,argo,search_dengue_dengue_dengue,0,0.3279620885528738,0.07725492513099524,211
MX,2019-01-13,argo,search_el_dengue,0,0.3279620885528738,0.07725492513099524,211
MX,2019-01-13,argo,search_dengue_sintomas,0,0.3279620885528738,0.07725492513099524,211
MX,2019-01-13,argo,search_sintomas_del_dengue,0,0.3279620885528738,0.07725492513099524,211
MX,2019-01-13,argo,search_dengue_hemorragico,0,0.3279620885528738,0.07725492513099524,211
MX,2019-01-13,argo,search_sintomas_de_dengue,0,0.3279620885528738,0.07725492513099524,211
MX,2019-01-13,argo,search_que_es_dengue,0.009310893356535009,0.3279620885528738,0.07725492513099524,211
MX,2019-01-13,argo,search_dengue_clasico,0,0.3279620885528738,0.07725492513099524,211
MX,2019-01-13,argo,search_dengue_mosquito,0,0.3279620885528738,0.07725492513099524,211
MX,2019-01-13,argo,search_mosquito,0,0.3279620885528738,0.07725492513099524,211
MX,2019-01-20,ar,case_lag_1,0.493015896097255,-0.34800453548230526,NA,212
MX,2019-01-20,ar,case_lag_2,0.07014086103919323,-0.34800453548230526,NA,212
MX,2019-01-20,ar,case_lag_3,-0.005190839814617491,-0.34800453548230526,NA,212
MX,2019-01-20,ar,case_lag_52,0.39526876809339784,-0.34800453548230526,NA,212
MX,2019-01-20,ar,case_lag_104,0.07229175411912839,-0.34800453548230526,NA,212
MX,2019-01-20,argo,case_lag_1,0.7187826751944197,0.3777121028523318,0.07723859313457487,212
MX,2019-01-20,argo,case_lag_2,0.10402189272037292,0.3777121028523318,0.07723859313457487,212
MX,2019-01-20,argo,case_lag_3,-0.044434048176918,0.3777121028523318,0.07723859313457487,212
MX,2019-01-20,argo,case_lag_52,0.15839350464178745,0.3777121028523318,0.07723859313457487,212
MX,2019-01-20,argo,case_lag_104,0,0.3777121028523318,0.07723859313457487,212
MX,2019-01-20,argo,search_dengue,0,0.3777121028523318,0.07723859313457487,212
MX,2019-01-20,argo,search_dengue_dengue_dengue,0,0.3777121028523318,0.07723859313457487,212
MX,2019-01-20,argo,search_el_dengue,0,0.3777121028523318,0.07723859313457487,212
MX,2019-01-20,argo,search_dengue_sintomas,0,0.3777121028523318,0.07723859313457487,212
MX,2019-01-20,argo,search_sintomas_del_dengue,0,0.3777121028523318,0.07723859313457487,212
MX,2019-01-20,argo,search_dengue_hemorragico,0,0.3777121028523318,0.07723859313457487,212
MX,2019-01-20,argo,search_sintomas_de_dengue,0,0.3777121028523318,0.07723859313457487,212
MX,2019-01-20,argo,search_que_es_dengue,0.009998446895653625,0.3777121028523318,0.07723859313457487,212
MX,2019-01-20,argo,search_dengue_clasico,0,0.3777121028523318,0.07723859313457487,212
MX,2019-01-20,argo,search_dengue_mosquito,0,0.3777121028523318,0.07723859313457487,212
MX,2019-01-20,argo,search_mosquito,0,0.3777121028523318,0.07723859313457487,212
MX,2019-01-27,ar,case_lag_1,0.5092490705982037,-0.28610752500258047,NA,213
MX,2019-01-27,ar,case_lag_2,0.07559747875193451,-0.28610752500258047,NA,213
MX,2019-01-27,ar,case_lag_3,-0.013198717430309747,-0.28610752500258047,NA,213
MX,2019-01-27,ar,case_lag_52,0.3780734623600636,-0.28610752500258047,NA,213
MX,2019-01-27,ar,case_lag_104,0.06867621247897854,-0.28610752500258047,NA,213
MX,2019-01-27,argo,case_lag_1,0.7470495743625543,0.41794895510586905,0.0844549113955656,213
MX,2019-01-27,argo,case_lag_2,0.10696319469897267,0.41794895510586905,0.0844549113955656,213
MX,2019-01-27,argo,case_lag_3,-0.049050493002725376,0.41794895510586905,0.0844549113955656,213
MX,2019-01-27,argo,case_lag_52,0.12949929675016164,0.41794895510586905,0.0844549113955656,213
MX,2019-01-27,argo,case_lag_104,0,0.41794895510586905,0.0844549113955656,213
MX,2019-01-27,argo,search_dengue,0,0.41794895510586905,0.0844549113955656,213
MX,2019-01-27,argo,search_dengue_dengue_dengue,0,0.41794895510586905,0.0844549113955656,213
MX,2019-01-27,argo,search_el_dengue,0,0.41794895510586905,0.0844549113955656,213
MX,2019-01-27,argo,search_dengue_sintomas,0,0.41794895510586905,0.0844549113955656,213
MX,2019-01-27,argo,search_sintomas_del_dengue,0,0.41794895510586905,0.0844549113955656,213
MX,2019-01-27,argo,search_dengue_hemorragico,0,0.41794895510586905,0.0844549113955656,213
MX,2019-01-27,argo,search_sintomas_de_dengue,0,0.41794895510586905,0.0844549113955656,213
MX,2019-01-27,argo,search_que_es_dengue,0.001847232548300879,0.41794895510586905,0.0844549113955656,213
MX,2019-01-27,argo,search_dengue_clasico,0,0.41794895510586905,0.0844549113955656,213
MX,2019-01-27,argo,search_dengue_mosquito,0,0.41794895510586905,0.0844549113955656,213
MX,2019-01-27,argo,search_mosquito,0,0.41794895510586905,0.0844549113955656,213
MX,2019-02-03,ar,case_lag_1,0.5191992393576729,-0.23354883291028805,NA,214
MX,2019-02-03,ar,case_lag_2,0.08056816108639449,-0.23354883291028805,NA,214
MX,2019-02-03,ar,case_lag_3,-0.01629908462576152,-0.23354883291028805,NA,214
MX,2019-02-03,ar,case_lag_52,0.36335963497645957,-0.23354883291028805,NA,214
MX,2019-02-03,ar,case_lag_104,0.06555194062906704,-0.23354883291028805,NA,214
MX,2019-02-03,argo,case_lag_1,0.7510384027218437,0.424309134816685,0.08385662231605918,214
MX,2019-02-03,argo,case_lag_2,0.10782167234358271,0.424309134816685,0.08385662231605918,214
MX,2019-02-03,argo,case_lag_3,-0.04979956951661541,0.424309134816685,0.08385662231605918,214
MX,2019-02-03,argo,case_lag_52,0.12508465997292206,0.424309134816685,0.08385662231605918,214
MX,2019-02-03,argo,case_lag_104,0,0.424309134816685,0.08385662231605918,214
MX,2019-02-03,argo,search_dengue,0,0.424309134816685,0.08385662231605918,214
MX,2019-02-03,argo,search_dengue_dengue_dengue,0,0.424309134816685,0.08385662231605918,214
MX,2019-02-03,argo,search_el_dengue,0,0.424309134816685,0.08385662231605918,214
MX,2019-02-03,argo,search_dengue_sintomas,0,0.424309134816685,0.08385662231605918,214
MX,2019-02-03,argo,search_sintomas_del_dengue,0,0.424309134816685,0.08385662231605918,214
MX,2019-02-03,argo,search_dengue_hemorragico,0,0.424309134816685,0.08385662231605918,214
MX,2019-02-03,argo,search_sintomas_de_dengue,0,0.424309134816685,0.08385662231605918,214
MX,2019-02-03,argo,search_que_es_dengue,5.165046375664879e-4,0.424309134816685,0.08385662231605918,214
MX,2019-02-03,argo,search_dengue_clasico,0,0.424309134816685,0.08385662231605918,214
MX,2019-02-03,argo,search_dengue_mosquito,0,0.424309134816685,0.08385662231605918,214
MX,2019-02-03,argo,search_mosquito,0,0.424309134816685,0.08385662231605918,214
MX,2019-02-10,ar,case_lag_1,0.5270344308323868,-0.18555521507232275,NA,215
MX,2019-02-10,ar,case_lag_2,0.08089765309637818,-0.18555521507232275,NA,215
MX,2019-02-10,ar,case_lag_3,-0.015266089357143997,-0.18555521507232275,NA,215
MX,2019-02-10,ar,case_lag_52,0.3515926227842212,-0.18555521507232275,NA,215
MX,2019-02-10,ar,case_lag_104,0.06264375127205166,-0.18555521507232275,NA,215
MX,2019-02-10,argo,case_lag_1,0.7728044025570305,0.4879121847427621,0.09032816522835208,215
MX,2019-02-10,argo,case_lag_2,0.11115265929109104,0.4879121847427621,0.09032816522835208,215
MX,2019-02-10,argo,case_lag_3,-0.052337984270069686,0.4879121847427621,0.09032816522835208,215
MX,2019-02-10,argo,case_lag_52,0.09496330196819265,0.4879121847427621,0.09032816522835208,215
MX,2019-02-10,argo,case_lag_104,0,0.4879121847427621,0.09032816522835208,215
MX,2019-02-10,argo,search_dengue,0,0.4879121847427621,0.09032816522835208,215
MX,2019-02-10,argo,search_dengue_dengue_dengue,0,0.4879121847427621,0.09032816522835208,215
MX,2019-02-10,argo,search_el_dengue,0,0.4879121847427621,0.09032816522835208,215
MX,2019-02-10,argo,search_dengue_sintomas,0,0.4879121847427621,0.09032816522835208,215
MX,2019-02-10,argo,search_sintomas_del_dengue,0,0.4879121847427621,0.09032816522835208,215
MX,2019-02-10,argo,search_dengue_hemorragico,0,0.4879121847427621,0.09032816522835208,215
MX,2019-02-10,argo,search_sintomas_de_dengue,0,0.4879121847427621,0.09032816522835208,215
MX,2019-02-10,argo,search_que_es_dengue,0,0.4879121847427621,0.09032816522835208,215
MX,2019-02-10,argo,search_dengue_clasico,0,0.4879121847427621,0.09032816522835208,215
MX,2019-02-10,argo,search_dengue_mosquito,0,0.4879121847427621,0.09032816522835208,215
MX,2019-02-10,argo,search_mosquito,0,0.4879121847427621,0.09032816522835208,215
MX,2019-02-17,ar,case_lag_1,0.5377931402275081,-0.14595117394683413,NA,216
MX,2019-02-17,ar,case_lag_2,0.07780136726012286,-0.14595117394683413,NA,216
MX,2019-02-17,ar,case_lag_3,-0.015682770158836623,-0.14595117394683413,NA,216
MX,2019-02-17,ar,case_lag_52,0.3422592870819859,-0.14595117394683413,NA,216
MX,2019-02-17,ar,case_lag_104,0.06021047721267961,-0.14595117394683413,NA,216
MX,2019-02-17,argo,case_lag_1,0.7963481085392063,0.5511296492403002,0.09768480876344884,216
MX,2019-02-17,argo,case_lag_2,0.11335435105605328,0.5511296492403002,0.09768480876344884,216
MX,2019-02-17,argo,case_lag_3,-0.055414287158729356,0.5511296492403002,0.09768480876344884,216
MX,2019-02-17,argo,case_lag_52,0.06454533749653968,0.5511296492403002,0.09768480876344884,216
MX,2019-02-17,argo,case_lag_104,0,0.5511296492403002,0.09768480876344884,216
MX,2019-02-17,argo,search_dengue,0,0.5511296492403002,0.09768480876344884,216
MX,2019-02-17,argo,search_dengue_dengue_dengue,0,0.5511296492403002,0.09768480876344884,216
MX,2019-02-17,argo,search_el_dengue,0,0.5511296492403002,0.09768480876344884,216
MX,2019-02-17,argo,search_dengue_sintomas,0,0.5511296492403002,0.09768480876344884,216
MX,2019-02-17,argo,search_sintomas_del_dengue,0,0.5511296492403002,0.09768480876344884,216
MX,2019-02-17,argo,search_dengue_hemorragico,0,0.5511296492403002,0.09768480876344884,216
MX,2019-02-17,argo,search_sintomas_de_dengue,0,0.5511296492403002,0.09768480876344884,216
MX,2019-02-17,argo,search_que_es_dengue,0,0.5511296492403002,0.09768480876344884,216
MX,2019-02-17,argo,search_dengue_clasico,0,0.5511296492403002,0.09768480876344884,216
MX,2019-02-17,argo,search_dengue_mosquito,0,0.5511296492403002,0.09768480876344884,216
MX,2019-02-17,argo,search_mosquito,0,0.5511296492403002,0.09768480876344884,216
MX,2019-02-24,ar,case_lag_1,0.5470124943589016,-0.110546662385556,NA,217
MX,2019-02-24,ar,case_lag_2,0.07949729342389625,-0.110546662385556,NA,217
MX,2019-02-24,ar,case_lag_3,-0.019980894692121984,-0.110546662385556,NA,217
MX,2019-02-24,ar,case_lag_52,0.3347114952726864,-0.110546662385556,NA,217
MX,2019-02-24,ar,case_lag_104,0.05713027974247965,-0.110546662385556,NA,217
MX,2019-02-24,argo,case_lag_1,0.8476272269976403,0.6748180219458613,0.11651889046835001,217
MX,2019-02-24,argo,case_lag_2,0.11738366639263675,0.6748180219458613,0.11651889046835001,217
MX,2019-02-24,argo,case_lag_3,-0.06151561816446258,0.6748180219458613,0.11651889046835001,217
MX,2019-02-24,argo,case_lag_52,0,0.6748180219458613,0.11651889046835001,217
MX,2019-02-24,argo,case_lag_104,0,0.6748180219458613,0.11651889046835001,217
MX,2019-02-24,argo,search_dengue,0,0.6748180219458613,0.11651889046835001,217
MX,2019-02-24,argo,search_dengue_dengue_dengue,0,0.6748180219458613,0.11651889046835001,217
MX,2019-02-24,argo,search_el_dengue,0,0.6748180219458613,0.11651889046835001,217
MX,2019-02-24,argo,search_dengue_sintomas,0,0.6748180219458613,0.11651889046835001,217
MX,2019-02-24,argo,search_sintomas_del_dengue,0,0.6748180219458613,0.11651889046835001,217
MX,2019-02-24,argo,search_dengue_hemorragico,0,0.6748180219458613,0.11651889046835001,217
MX,2019-02-24,argo,search_sintomas_de_dengue,0,0.6748180219458613,0.11651889046835001,217
MX,2019-02-24,argo,search_que_es_dengue,0,0.6748180219458613,0.11651889046835001,217
MX,2019-02-24,argo,search_dengue_clasico,0,0.6748180219458613,0.11651889046835001,217
MX,2019-02-24,argo,search_dengue_mosquito,0,0.6748180219458613,0.11651889046835001,217
MX,2019-02-24,argo,search_mosquito,0,0.6748180219458613,0.11651889046835001,217
MX,2019-03-03,ar,case_lag_1,0.5513817949825887,-0.09104640626916063,NA,218
MX,2019-03-03,ar,case_lag_2,0.08076848330161827,-0.09104640626916063,NA,218
MX,2019-03-03,ar,case_lag_3,-0.021898392066504888,-0.09104640626916063,NA,218
MX,2019-03-03,ar,case_lag_52,0.33028969362666827,-0.09104640626916063,NA,218
MX,2019-03-03,ar,case_lag_104,0.055656644214684976,-0.09104640626916063,NA,218
MX,2019-03-03,argo,case_lag_1,0.8476778221992722,0.6725544914878983,0.11593313736631355,218
MX,2019-03-03,argo,case_lag_2,0.1171575938546477,0.6725544914878983,0.11593313736631355,218
MX,2019-03-03,argo,case_lag_3,-0.061115855872379506,0.6725544914878983,0.11593313736631355,218
MX,2019-03-03,argo,case_lag_52,0,0.6725544914878983,0.11593313736631355,218
MX,2019-03-03,argo,case_lag_104,0,0.6725544914878983,0.11593313736631355,218
MX,2019-03-03,argo,search_dengue,0,0.6725544914878983,0.11593313736631355,218
MX,2019-03-03,argo,search_dengue_dengue_dengue,0,0.6725544914878983,0.11593313736631355,218
MX,2019-03-03,argo,search_el_dengue,0,0.6725544914878983,0.11593313736631355,218
MX,2019-03-03,argo,search_dengue_sintomas,0,0.6725544914878983,0.11593313736631355,218
MX,2019-03-03,argo,search_sintomas_del_dengue,0,0.6725544914878983,0.11593313736631355,218
MX,2019-03-03,argo,search_dengue_hemorragico,0,0.6725544914878983,0.11593313736631355,218
MX,2019-03-03,argo,search_sintomas_de_dengue,0,0.6725544914878983,0.11593313736631355,218
MX,2019-03-03,argo,search_que_es_dengue,0,0.6725544914878983,0.11593313736631355,218
MX,2019-03-03,argo,search_dengue_clasico,0,0.6725544914878983,0.11593313736631355,218
MX,2019-03-03,argo,search_dengue_mosquito,0,0.6725544914878983,0.11593313736631355,218
MX,2019-03-03,argo,search_mosquito,0,0.6725544914878983,0.11593313736631355,218
MX,2019-03-10,ar,case_lag_1,0.5575176125376643,-0.056155541225424044,NA,219
MX,2019-03-10,ar,case_lag_2,0.08308326560497574,-0.056155541225424044,NA,219
MX,2019-03-10,ar,case_lag_3,-0.02362518646695375,-0.056155541225424044,NA,219
