geo,origin_week,calendar_week,prediction_week,prediction_lead,actual,predicted,APE,model,lambda,n_nonzero_search,train_n,reporting_lag,transform,case_lags
MX,2018-07-01,2018-07-29,2018-07-15,2,1239,932.717623237453,24.720127260899673,argo,0.043422874338301845,4,183,4,log1p,"1,2,3,52,104"
MX,2018-07-01,2018-07-29,2018-07-22,3,1250,824.1086159967978,34.07131072025618,argo,0.043422874338301845,4,183,4,log1p,"1,2,3,52,104"
MX,2018-07-01,2018-07-29,2018-07-29,4,1371,838.8818638003848,38.812409642568575,argo,0.043422874338301845,4,183,4,log1p,"1,2,3,52,104"
MX,2018-07-08,2018-08-05,2018-07-15,1,1239,1031.9857861427354,16.708168995743712,ar,NA,0,184,4,log1p,"1,2,3,52,104"
MX,2018-07-08,2018-08-05,2018-07-22,2,1250,975.9473235458998,21.92421411632801,ar,NA,0,184,4,log1p,"1,2,3,52,104"
MX,2018-07-08,2018-08-05,2018-07-29,3,1371,912.5028973697616,33.442531191118775,ar,NA,0,184,4,log1p,"1,2,3,52,104"
MX,2018-07-08,2018-08-05,2018-08-05,4,1382,1002.4280624431975,27.46540792740973,ar,NA,0,184,4,log1p,"1,2,3,52,104"
MX,2018-07-08,2018-08-05,2018-07-15,1,1239,1124.807674081354,9.216491196016628,argo,0.04299022352030024,4,184,4,log1p,"1,2,3,52,104"
MX,2018-07-08,2018-08-05,2018-07-22,2,1250,987.6432350376691,20.98854119698647,argo,0.04299022352030024,4,184,4,log1p,"1,2,3,52,104"
MX,2018-07-08,2018-08-05,2018-07-29,3,1371,941.9751681664179,31.29283966692794,argo,0.04299022352030024,4,184,4,log1p,"1,2,3,52,104"
MX,2018-07-08,2018-08-05,2018-08-05,4,1382,975.6683224686191,29.401713280128867,argo,0.04299022352030024,4,184,4,log1p,"1,2,3,52,104"
MX,2018-07-15,2018-08-12,2018-07-22,1,1250,1074.062059455394,14.075035243568474,ar,NA,0,185,4,log1p,"1,2,3,52,104"
MX,2018-07-15,2018-08-12,2018-07-29,2,1371,983.9183023984785,28.233530094932274,ar,NA,0,185,4,log1p,"1,2,3,52,104"
MX,2018-07-15,2018-08-12,2018-08-05,3,1382,1036.4742375912172,25.001864139564606,ar,NA,0,185,4,log1p,"1,2,3,52,104"
MX,2018-07-15,2018-08-12,2018-08-12,4,1621,1188.4046439846268,26.686943616000814,ar,NA,0,185,4,log1p,"1,2,3,52,104"
MX,2018-07-15,2018-08-12,2018-07-22,1,1250,1057.302861745729,15.415771060341685,argo,0.04267490443060455,4,185,4,log1p,"1,2,3,52,104"
MX,2018-07-15,2018-08-12,2018-07-29,2,1371,1001.6629486385982,26.939245175886345,argo,0.04267490443060455,4,185,4,log1p,"1,2,3,52,104"
MX,2018-07-15,2018-08-12,2018-08-05,3,1382,1017.4967571090344,26.375053754773198,argo,0.04267490443060455,4,185,4,log1p,"1,2,3,52,104"
MX,2018-07-15,2018-08-12,2018-08-12,4,1621,1102.3994512759232,31.99263101320647,argo,0.04267490443060455,4,185,4,log1p,"1,2,3,52,104"
MX,2018-07-22,2018-08-19,2018-07-29,1,1371,1066.1798841078412,22.233414725905092,ar,NA,0,186,4,log1p,"1,2,3,52,104"
MX,2018-07-22,2018-08-19,2018-08-05,2,1382,1103.8852304423845,20.124078839190705,ar,NA,0,186,4,log1p,"1,2,3,52,104"
MX,2018-07-22,2018-08-19,2018-08-12,3,1621,1222.3699197567905,24.591615067440436,ar,NA,0,186,4,log1p,"1,2,3,52,104"
MX,2018-07-22,2018-08-19,2018-08-19,4,1942,1406.498482793747,27.574743419477503,ar,NA,0,186,4,log1p,"1,2,3,52,104"
MX,2018-07-22,2018-08-19,2018-07-29,1,1371,1141.1648388695085,16.764052598868822,argo,0.05604273220388205,3,186,4,log1p,"1,2,3,52,104"
MX,2018-07-22,2018-08-19,2018-08-05,2,1382,1126.3895856291983,18.495688449406778,argo,0.05604273220388205,3,186,4,log1p,"1,2,3,52,104"
MX,2018-07-22,2018-08-19,2018-08-12,3,1621,1154.44500848627,28.7819242142955,argo,0.05604273220388205,3,186,4,log1p,"1,2,3,52,104"
MX,2018-07-22,2018-08-19,2018-08-19,4,1942,1227.3149059891175,36.801498146801364,argo,0.05604273220388205,3,186,4,log1p,"1,2,3,52,104"
MX,2018-07-29,2018-08-26,2018-08-05,1,1382,1261.642292504733,8.708951338297181,ar,NA,0,187,4,log1p,"1,2,3,52,104"
MX,2018-07-29,2018-08-26,2018-08-12,2,1621,1357.9086696098982,16.230186945718803,ar,NA,0,187,4,log1p,"1,2,3,52,104"
MX,2018-07-29,2018-08-26,2018-08-19,3,1942,1475.9341569600483,23.99927101132604,ar,NA,0,187,4,log1p,"1,2,3,52,104"
MX,2018-07-29,2018-08-26,2018-08-26,4,1831,1829.145081277644,0.10130632017236116,ar,NA,0,187,4,log1p,"1,2,3,52,104"
MX,2018-07-29,2018-08-26,2018-08-05,1,1382,1314.2000940608593,4.905926623671539,argo,0.08042423452310317,0,187,4,log1p,"1,2,3,52,104"
MX,2018-07-29,2018-08-26,2018-08-12,2,1621,1312.9957870340425,19.00087680234161,argo,0.08042423452310317,0,187,4,log1p,"1,2,3,52,104"
MX,2018-07-29,2018-08-26,2018-08-19,3,1942,1295.2344784898828,33.30409482544373,argo,0.08042423452310317,0,187,4,log1p,"1,2,3,52,104"
MX,2018-07-29,2018-08-26,2018-08-26,4,1831,1322.4849565788234,27.772531044302383,argo,0.08042423452310317,0,187,4,log1p,"1,2,3,52,104"
MX,2018-08-05,2018-09-02,2018-08-12,1,1621,1425.2852294795073,12.073705769308619,ar,NA,0,188,4,log1p,"1,2,3,52,104"
MX,2018-08-05,2018-09-02,2018-08-19,2,1942,1534.1354855173645,21.002292197870005,ar,NA,0,188,4,log1p,"1,2,3,52,104"
MX,2018-08-05,2018-09-02,2018-08-26,3,1831,1862.4810103470302,1.7193342625357826,ar,NA,0,188,4,log1p,"1,2,3,52,104"
MX,2018-08-05,2018-09-02,2018-09-02,4,2681,2297.3623083481407,14.309499875115975,ar,NA,0,188,4,log1p,"1,2,3,52,104"
MX,2018-08-05,2018-09-02,2018-08-12,1,1621,1365.932562723756,15.735190455042808,argo,0.09619344634480145,0,188,4,log1p,"1,2,3,52,104"
MX,2018-08-05,2018-09-02,2018-08-19,2,1942,1333.887410213026,31.313727589442536,argo,0.09619344634480145,0,188,4,log1p,"1,2,3,52,104"
MX,2018-08-05,2018-09-02,2018-08-26,3,1831,1301.4601609814172,28.920799509480222,argo,0.09619344634480145,0,188,4,log1p,"1,2,3,52,104"
MX,2018-08-05,2018-09-02,2018-09-02,4,2681,1270.0589183195505,52.62741819024429,argo,0.09619344634480145,0,188,4,log1p,"1,2,3,52,104"
MX,2018-08-12,2018-09-09,2018-08-19,1,1942,1643.243457947635,15.38396200063671,ar,NA,0,189,4,log1p,"1,2,3,52,104"
MX,2018-08-12,2018-09-09,2018-08-26,2,1831,1968.1037990219793,7.487919116437973,ar,NA,0,189,4,log1p,"1,2,3,52,104"
MX,2018-08-12,2018-09-09,2018-09-02,3,2681,2359.0886537831616,12.0071371211055,ar,NA,0,189,4,log1p,"1,2,3,52,104"
MX,2018-08-12,2018-09-09,2018-09-09,4,3079,2598.104772820373,15.618552360494546,ar,NA,0,189,4,log1p,"1,2,3,52,104"
MX,2018-08-12,2018-09-09,2018-08-19,1,1942,1561.1467023324362,19.61139534848423,argo,0.08708991091583644,0,189,4,log1p,"1,2,3,52,104"
MX,2018-08-12,2018-09-09,2018-08-26,2,1831,1574.7459017697504,13.995308477894572,argo,0.08708991091583644,0,189,4,log1p,"1,2,3,52,104"
MX,2018-08-12,2018-09-09,2018-09-02,3,2681,1552.0324563637735,42.109941948385924,argo,0.08708991091583644,0,189,4,log1p,"1,2,3,52,104"
MX,2018-08-12,2018-09-09,2018-09-09,4,3079,1543.5646287614434,49.86798867289888,argo,0.08708991091583644,0,189,4,log1p,"1,2,3,52,104"
MX,2018-08-19,2018-09-16,2018-08-26,1,1831,2153.316724900718,17.60331648829699,ar,NA,0,190,4,log1p,"1,2,3,52,104"
MX,2018-08-19,2018-09-16,2018-09-02,2,2681,2536.5268043830365,5.388780142370887,ar,NA,0,190,4,log1p,"1,2,3,52,104"
MX,2018-08-19,2018-09-16,2018-09-09,3,3079,2691.989683206647,12.569350983869862,ar,NA,0,190,4,log1p,"1,2,3,52,104"
MX,2018-08-19,2018-09-16,2018-09-16,4,3357,2660.004240613993,20.762459320405338,ar,NA,0,190,4,log1p,"1,2,3,52,104"
MX,2018-08-19,2018-09-16,2018-08-26,1,1831,1926.6442020020768,5.22360469700037,argo,0.07882130247920911,1,190,4,log1p,"1,2,3,52,104"
MX,2018-08-19,2018-09-16,2018-09-02,2,2681,1964.2637647655226,26.733914033363572,argo,0.07882130247920911,1,190,4,log1p,"1,2,3,52,104"
MX,2018-08-19,2018-09-16,2018-09-09,3,3079,1938.207270390664,37.05075445304761,argo,0.07882130247920911,1,190,4,log1p,"1,2,3,52,104"
MX,2018-08-19,2018-09-16,2018-09-16,4,3357,1901.1230186966313,43.36839384281706,argo,0.07882130247920911,1,190,4,log1p,"1,2,3,52,104"
MX,2018-08-26,2018-09-23,2018-09-02,1,2681,2321.4692542221037,13.410322483323247,ar,NA,0,191,4,log1p,"1,2,3,52,104"
MX,2018-08-26,2018-09-23,2018-09-09,2,3079,2505.308626274681,18.63239278094573,ar,NA,0,191,4,log1p,"1,2,3,52,104"
MX,2018-08-26,2018-09-23,2018-09-16,3,3357,2565.183789868363,23.587018472792288,ar,NA,0,191,4,log1p,"1,2,3,52,104"
MX,2018-08-26,2018-09-23,2018-09-23,4,3824,2842.6635762989963,25.6625633813024,ar,NA,0,191,4,log1p,"1,2,3,52,104"
MX,2018-08-26,2018-09-23,2018-09-02,1,2681,1915.9533374965379,28.535869545075048,argo,0.07088253545341798,1,191,4,log1p,"1,2,3,52,104"
MX,2018-08-26,2018-09-23,2018-09-09,2,3079,1918.4001634105898,37.69405120459273,argo,0.07088253545341798,1,191,4,log1p,"1,2,3,52,104"
MX,2018-08-26,2018-09-23,2018-09-16,3,3357,1916.0997845811137,42.92225842772971,argo,0.07088253545341798,1,191,4,log1p,"1,2,3,52,104"
MX,2018-08-26,2018-09-23,2018-09-23,4,3824,1969.0172502210282,48.50896312183504,argo,0.07088253545341798,1,191,4,log1p,"1,2,3,52,104"
MX,2018-09-02,2018-09-30,2018-09-09,1,3079,2708.477432738092,12.03386058012043,ar,NA,0,192,4,log1p,"1,2,3,52,104"
MX,2018-09-02,2018-09-30,2018-09-16,2,3357,2733.3788164222547,18.576740648726403,ar,NA,0,192,4,log1p,"1,2,3,52,104"
MX,2018-09-02,2018-09-30,2018-09-23,3,3824,2937.7504722641906,23.175981373844387,ar,NA,0,192,4,log1p,"1,2,3,52,104"
MX,2018-09-02,2018-09-30,2018-09-30,4,4123,3122.8140845406606,24.258693074444324,ar,NA,0,192,4,log1p,"1,2,3,52,104"
MX,2018-09-02,2018-09-30,2018-09-09,1,3079,2564.1860859332337,16.720166095055742,argo,0.06520145518875081,1,192,4,log1p,"1,2,3,52,104"
MX,2018-09-02,2018-09-30,2018-09-16,2,3357,2601.9244699589085,22.49256866372033,argo,0.06520145518875081,1,192,4,log1p,"1,2,3,52,104"
MX,2018-09-02,2018-09-30,2018-09-23,3,3824,2591.892931187629,32.22037313839882,argo,0.06520145518875081,1,192,4,log1p,"1,2,3,52,104"
MX,2018-09-02,2018-09-30,2018-09-30,4,4123,2599.295483560121,36.95620946980061,argo,0.06520145518875081,1,192,4,log1p,"1,2,3,52,104"
MX,2018-09-09,2018-10-07,2018-09-16,1,3357,2929.6351419242487,12.73055877497025,ar,NA,0,193,4,log1p,"1,2,3,52,104"
MX,2018-09-09,2018-10-07,2018-09-23,2,3824,3109.002469700176,18.697634160560252,ar,NA,0,193,4,log1p,"1,2,3,52,104"
MX,2018-09-09,2018-10-07,2018-09-30,3,4123,3216.3371040373668,21.990368565671435,ar,NA,0,193,4,log1p,"1,2,3,52,104"
MX,2018-09-09,2018-10-07,2018-10-07,4,4878,3429.123517024605,29.702264923644833,ar,NA,0,193,4,log1p,"1,2,3,52,104"
MX,2018-09-09,2018-10-07,2018-09-16,1,3357,3000.1774225520794,10.629209932913929,argo,0.030711917629419327,4,193,4,log1p,"1,2,3,52,104"
MX,2018-09-09,2018-10-07,2018-09-23,2,3824,3368.8607361294576,11.902177402472343,argo,0.030711917629419327,4,193,4,log1p,"1,2,3,52,104"
MX,2018-09-09,2018-10-07,2018-09-30,3,4123,3408.414202887671,17.331695297412786,argo,0.030711917629419327,4,193,4,log1p,"1,2,3,52,104"
MX,2018-09-09,2018-10-07,2018-10-07,4,4878,3546.281401103328,27.300504282424605,argo,0.030711917629419327,4,193,4,log1p,"1,2,3,52,104"
MX,2018-09-16,2018-10-14,2018-09-23,1,3824,3351.7181298093847,12.350467316700191,ar,NA,0,194,4,log1p,"1,2,3,52,104"
MX,2018-09-16,2018-10-14,2018-09-30,2,4123,3418.5960995646274,17.084741703501642,ar,NA,0,194,4,log1p,"1,2,3,52,104"
MX,2018-09-16,2018-10-14,2018-10-07,3,4878,3538.122577423004,27.467761840446826,ar,NA,0,194,4,log1p,"1,2,3,52,104"
MX,2018-09-16,2018-10-14,2018-10-14,4,4982,3662.8879334317717,26.4775605493422,ar,NA,0,194,4,log1p,"1,2,3,52,104"
MX,2018-09-16,2018-10-14,2018-09-23,1,3824,3898.4221900257553,1.9461869776609648,argo,0.009927431425190977,4,194,4,log1p,"1,2,3,52,104"
MX,2018-09-16,2018-10-14,2018-09-30,2,4123,3890.405932852148,5.6413792662588405,argo,0.009927431425190977,4,194,4,log1p,"1,2,3,52,104"
MX,2018-09-16,2018-10-14,2018-10-07,3,4878,3991.6497043416475,18.17036276462387,argo,0.009927431425190977,4,194,4,log1p,"1,2,3,52,104"
MX,2018-09-16,2018-10-14,2018-10-14,4,4982,3992.5843895958433,19.859807515137632,argo,0.009927431425190977,4,194,4,log1p,"1,2,3,52,104"
MX,2018-09-23,2018-10-21,2018-09-30,1,4123,3680.1411247620103,10.741180578170983,ar,NA,0,195,4,log1p,"1,2,3,52,104"
MX,2018-09-23,2018-10-21,2018-10-07,2,4878,3761.4029197980603,22.89046904883025,ar,NA,0,195,4,log1p,"1,2,3,52,104"
MX,2018-09-23,2018-10-21,2018-10-14,3,4982,3784.6278551893774,24.03396517082743,ar,NA,0,195,4,log1p,"1,2,3,52,104"
MX,2018-09-23,2018-10-21,2018-10-21,4,4777,3700.648139996713,22.53196273818897,ar,NA,0,195,4,log1p,"1,2,3,52,104"
MX,2018-09-23,2018-10-21,2018-09-30,1,4123,3844.6996011844476,6.749949037486112,argo,0.010753898416132066,4,195,4,log1p,"1,2,3,52,104"
MX,2018-09-23,2018-10-21,2018-10-07,2,4878,3950.3599808055537,19.016810561591765,argo,0.010753898416132066,4,195,4,log1p,"1,2,3,52,104"
MX,2018-09-23,2018-10-21,2018-10-14,3,4982,3964.263922035708,20.428263307191727,argo,0.010753898416132066,4,195,4,log1p,"1,2,3,52,104"
MX,2018-09-23,2018-10-21,2018-10-21,4,4777,3822.5035189121686,19.98108606003415,argo,0.010753898416132066,4,195,4,log1p,"1,2,3,52,104"
MX,2018-09-30,2018-10-28,2018-10-07,1,4878,4010.1899560401453,17.79028380401506,ar,NA,0,196,4,log1p,"1,2,3,52,104"
MX,2018-09-30,2018-10-28,2018-10-14,2,4982,3991.9982637330404,19.871572385928534,ar,NA,0,196,4,log1p,"1,2,3,52,104"
MX,2018-09-30,2018-10-28,2018-10-21,3,4777,3809.0924155726952,20.261829274174268,ar,NA,0,196,4,log1p,"1,2,3,52,104"
MX,2018-09-30,2018-10-28,2018-10-28,4,3719,3467.276177818087,6.7685889266446075,ar,NA,0,196,4,log1p,"1,2,3,52,104"
MX,2018-09-30,2018-10-28,2018-10-07,1,4878,4096.86168645147,16.0134955627005,argo,0.012761615283816067,4,196,4,log1p,"1,2,3,52,104"
MX,2018-09-30,2018-10-28,2018-10-14,2,4982,4075.0209439488704,18.205119551407662,argo,0.012761615283816067,4,196,4,log1p,"1,2,3,52,104"
MX,2018-09-30,2018-10-28,2018-10-21,3,4777,3878.9499435832768,18.799456906358035,argo,0.012761615283816067,4,196,4,log1p,"1,2,3,52,104"
MX,2018-09-30,2018-10-28,2018-10-28,4,3719,3359.7929173851862,9.658700796311207,argo,0.012761615283816067,4,196,4,log1p,"1,2,3,52,104"
MX,2018-10-07,2018-11-04,2018-10-14,1,4982,4462.683843369345,10.423848988973411,ar,NA,0,197,4,log1p,"1,2,3,52,104"
MX,2018-10-07,2018-11-04,2018-10-21,2,4777,4182.10252512887,12.453369790059238,ar,NA,0,197,4,log1p,"1,2,3,52,104"
MX,2018-10-07,2018-11-04,2018-10-28,3,3719,3650.040040354378,1.8542608132729739,ar,NA,0,197,4,log1p,"1,2,3,52,104"
MX,2018-10-07,2018-11-04,2018-11-04,4,4240,3505.7973861788173,17.316099382575064,ar,NA,0,197,4,log1p,"1,2,3,52,104"
MX,2018-10-07,2018-11-04,2018-10-14,1,4982,4485.722293452844,9.96141522575585,argo,0.007899865699030513,6,197,4,log1p,"1,2,3,52,104"
MX,2018-10-07,2018-11-04,2018-10-21,2,4777,4165.837558986877,12.793854741744246,argo,0.007899865699030513,6,197,4,log1p,"1,2,3,52,104"
MX,2018-10-07,2018-11-04,2018-10-28,3,3719,3453.8738268466072,7.128964053600235,argo,0.007899865699030513,6,197,4,log1p,"1,2,3,52,104"
MX,2018-10-07,2018-11-04,2018-11-04,4,4240,3584.3278637681283,15.463965477166786,argo,0.007899865699030513,6,197,4,log1p,"1,2,3,52,104"
MX,2018-10-14,2018-11-11,2018-10-21,1,4777,4454.689949416972,6.747122683337409,ar,NA,0,198,4,log1p,"1,2,3,52,104"
MX,2018-10-14,2018-11-11,2018-10-28,2,3719,3849.2601935052803,3.5025596532745444,ar,NA,0,198,4,log1p,"1,2,3,52,104"
MX,2018-10-14,2018-11-11,2018-11-04,3,4240,3610.155979521351,14.854811803741718,ar,NA,0,198,4,log1p,"1,2,3,52,104"
MX,2018-10-14,2018-11-11,2018-11-11,4,3375,3432.673158627651,1.7088343297081774,ar,NA,0,198,4,log1p,"1,2,3,52,104"
MX,2018-10-14,2018-11-11,2018-10-21,1,4777,4403.71422335772,7.814230199754664,argo,0.0036883295444676296,10,198,4,log1p,"1,2,3,52,104"
MX,2018-10-14,2018-11-11,2018-10-28,2,3719,3567.729751950892,4.067497930871417,argo,0.0036883295444676296,10,198,4,log1p,"1,2,3,52,104"
MX,2018-10-14,2018-11-11,2018-11-04,3,4240,3598.9600451693723,15.118866859212918,argo,0.0036883295444676296,10,198,4,log1p,"1,2,3,52,104"
MX,2018-10-14,2018-11-11,2018-11-11,4,3375,3275.027955129283,2.962134662836063,argo,0.0036883295444676296,10,198,4,log1p,"1,2,3,52,104"
MX,2018-10-21,2018-11-18,2018-10-28,1,3719,4008.0217728563734,7.771491606786056,ar,NA,0,199,4,log1p,"1,2,3,52,104"
MX,2018-10-21,2018-11-18,2018-11-04,2,4240,3734.657045330846,11.918465912008351,ar,NA,0,199,4,log1p,"1,2,3,52,104"
MX,2018-10-21,2018-11-18,2018-11-11,3,3375,3498.088344942324,3.647062072365157,ar,NA,0,199,4,log1p,"1,2,3,52,104"
MX,2018-10-21,2018-11-18,2018-11-18,4,2178,2618.262270917587,20.214062025600875,ar,NA,0,199,4,log1p,"1,2,3,52,104"
MX,2018-10-21,2018-11-18,2018-10-28,1,3719,3833.942066547086,3.0906713242023702,argo,0.012163487256455205,4,199,4,log1p,"1,2,3,52,104"
MX,2018-10-21,2018-11-18,2018-11-04,2,4240,3822.8582308017308,9.838249273544086,argo,0.012163487256455205,4,199,4,log1p,"1,2,3,52,104"
MX,2018-10-21,2018-11-18,2018-11-11,3,3375,3427.0797664758543,1.543104191877164,argo,0.012163487256455205,4,199,4,log1p,"1,2,3,52,104"
MX,2018-10-21,2018-11-18,2018-11-18,4,2178,2561.3060577453093,17.598992550289683,argo,0.012163487256455205,4,199,4,log1p,"1,2,3,52,104"
MX,2018-10-28,2018-11-25,2018-11-04,1,4240,3576.8740997616296,15.639761798074773,ar,NA,0,200,4,log1p,"1,2,3,52,104"
MX,2018-10-28,2018-11-25,2018-11-11,2,3375,3373.080013707763,0.05688848273294517,ar,NA,0,200,4,log1p,"1,2,3,52,104"
MX,2018-10-28,2018-11-25,2018-11-18,3,2178,2564.4279975681543,17.742332303404698,ar,NA,0,200,4,log1p,"1,2,3,52,104"
MX,2018-10-28,2018-11-25,2018-11-25,4,1821,2134.4392423156573,17.212478984934503,ar,NA,0,200,4,log1p,"1,2,3,52,104"
MX,2018-10-28,2018-11-25,2018-11-04,1,4240,3746.782186511377,11.63249560114677,argo,0.014494139332057098,4,200,4,log1p,"1,2,3,52,104"
MX,2018-10-28,2018-11-25,2018-11-11,2,3375,3382.207002118797,0.2135408035199092,argo,0.014494139332057098,4,200,4,log1p,"1,2,3,52,104"
MX,2018-10-28,2018-11-25,2018-11-18,3,2178,2569.9831822540687,17.997391288065597,argo,0.014494139332057098,4,200,4,log1p,"1,2,3,52,104"
MX,2018-10-28,2018-11-25,2018-11-25,4,1821,2084.3071201452185,14.459479414893933,argo,0.014494139332057098,4,200,4,log1p,"1,2,3,52,104"
MX,2018-11-04,2018-12-02,2018-11-11,1,3375,3717.004907599461,10.133478743687737,ar,NA,0,201,4,log1p,"1,2,3,52,104"
MX,2018-11-04,2018-12-02,2018-11-18,2,2178,2781.5727401120744,27.712247020756397,ar,NA,0,201,4,log1p,"1,2,3,52,104"
MX,2018-11-04,2018-12-02,2018-11-25,3,1821,2234.0179483368197,22.680831869127935,ar,NA,0,201,4,log1p,"1,2,3,52,104"
MX,2018-11-04,2018-12-02,2018-12-02,4,1677,1515.1831079669344,9.649188552955614,ar,NA,0,201,4,log1p,"1,2,3,52,104"
MX,2018-11-04,2018-12-02,2018-11-11,1,3375,3643.13715382547,7.944804557791698,argo,0.015731218010883737,4,201,4,log1p,"1,2,3,52,104"
MX,2018-11-04,2018-12-02,2018-11-18,2,2178,2747.7649906198435,26.160008752058932,argo,0.015731218010883737,4,201,4,log1p,"1,2,3,52,104"
MX,2018-11-04,2018-12-02,2018-11-25,3,1821,2178.2417866924197,19.617890537749574,argo,0.015731218010883737,4,201,4,log1p,"1,2,3,52,104"
MX,2018-11-04,2018-12-02,2018-12-02,4,1677,1591.561398962191,5.09472874405539,argo,0.015731218010883737,4,201,4,log1p,"1,2,3,52,104"
MX,2018-11-11,2018-12-09,2018-11-18,1,2178,2634.8902901534198,20.977515617696042,ar,NA,0,202,4,log1p,"1,2,3,52,104"
MX,2018-11-11,2018-12-09,2018-11-25,2,1821,2133.9107053937605,17.183454442271305,ar,NA,0,202,4,log1p,"1,2,3,52,104"
MX,2018-11-11,2018-12-09,2018-12-02,3,1677,1477.3724139329968,11.903851286046704,ar,NA,0,202,4,log1p,"1,2,3,52,104"
MX,2018-11-11,2018-12-09,2018-12-09,4,1464,889.1493117528416,39.26575739393158,ar,NA,0,202,4,log1p,"1,2,3,52,104"
MX,2018-11-11,2018-12-09,2018-11-18,1,2178,2623.09055576056,20.435746361825537,argo,0.015506136169173587,4,202,4,log1p,"1,2,3,52,104"
MX,2018-11-11,2018-12-09,2018-11-25,2,1821,2094.456694865123,15.016842112307696,argo,0.015506136169173587,4,202,4,log1p,"1,2,3,52,104"
MX,2018-11-11,2018-12-09,2018-12-02,3,1677,1552.8816311636983,7.401214599660206,argo,0.015506136169173587,4,202,4,log1p,"1,2,3,52,104"
MX,2018-11-11,2018-12-09,2018-12-09,4,1464,1017.3298248996053,30.510257862048817,argo,0.015506136169173587,4,202,4,log1p,"1,2,3,52,104"
MX,2018-11-18,2018-12-16,2018-11-25,1,1821,1915.425101990863,5.1853433273400835,ar,NA,0,203,4,log1p,"1,2,3,52,104"
MX,2018-11-18,2018-12-16,2018-12-02,2,1677,1348.5113956664509,19.587871456979673,ar,NA,0,203,4,log1p,"1,2,3,52,104"
MX,2018-11-18,2018-12-16,2018-12-09,3,1464,843.7424553880306,42.36731862103616,ar,NA,0,203,4,log1p,"1,2,3,52,104"
MX,2018-11-18,2018-12-16,2018-12-16,4,981,436.30183771927244,55.52478718457976,ar,NA,0,203,4,log1p,"1,2,3,52,104"
MX,2018-11-18,2018-12-16,2018-11-25,1,1821,1866.0748922356984,2.4752823852662478,argo,0.002929304193114728,10,203,4,log1p,"1,2,3,52,104"
MX,2018-11-18,2018-12-16,2018-12-02,2,1677,1317.5642636058608,21.433257984146646,argo,0.002929304193114728,10,203,4,log1p,"1,2,3,52,104"
MX,2018-11-18,2018-12-16,2018-12-09,3,1464,850.3928536472317,41.91305644486122,argo,0.002929304193114728,10,203,4,log1p,"1,2,3,52,104"
MX,2018-11-18,2018-12-16,2018-12-16,4,981,436.61538453305593,55.492825225988184,argo,0.002929304193114728,10,203,4,log1p,"1,2,3,52,104"
MX,2018-11-25,2018-12-23,2018-12-02,1,1677,1310.1092300412088,21.877803813881407,ar,NA,0,204,4,log1p,"1,2,3,52,104"
MX,2018-11-25,2018-12-23,2018-12-09,2,1464,823.5542833408606,43.74629212152591,ar,NA,0,204,4,log1p,"1,2,3,52,104"
MX,2018-11-25,2018-12-23,2018-12-16,3,981,430.3406085622433,56.132455804052675,ar,NA,0,204,4,log1p,"1,2,3,52,104"
MX,2018-11-25,2018-12-23,2018-12-23,4,481,250.40761245317114,47.94020531119103,ar,NA,0,204,4,log1p,"1,2,3,52,104"
MX,2018-11-25,2018-12-23,2018-12-02,1,1677,1306.4841703776763,22.09396718081835,argo,0.003195247392888271,10,204,4,log1p,"1,2,3,52,104"
MX,2018-11-25,2018-12-23,2018-12-09,2,1464,846.1343292705835,42.203939257473806,argo,0.003195247392888271,10,204,4,log1p,"1,2,3,52,104"
MX,2018-11-25,2018-12-23,2018-12-16,3,981,439.9642164900962,55.15145601528072,argo,0.003195247392888271,10,204,4,log1p,"1,2,3,52,104"
MX,2018-11-25,2018-12-23,2018-12-23,4,481,272.51521370064705,43.3440304156659,argo,0.003195247392888271,10,204,4,log1p,"1,2,3,52,104"
MX,2018-12-02,2018-12-30,2018-12-09,1,1464,950.457397254794,35.0780466356015,ar,NA,0,205,4,log1p,"1,2,3,52,104"
MX,2018-12-02,2018-12-30,2018-12-16,2,981,487.119774468227,50.34456937123068,ar,NA,0,205,4,log1p,"1,2,3,52,104"
MX,2018-12-02,2018-12-30,2018-12-23,3,481,270.19453879515845,43.82649921098577,ar,NA,0,205,4,log1p,"1,2,3,52,104"
MX,2018-12-02,2018-12-30,2018-12-30,4,89,99.17298265327504,11.430317587949485,ar,NA,0,205,4,log1p,"1,2,3,52,104"
MX,2018-12-02,2018-12-30,2018-12-09,1,1464,1071.9046850561167,26.78246686775159,argo,0.0169568622441534,4,205,4,log1p,"1,2,3,52,104"
MX,2018-12-02,2018-12-30,2018-12-16,2,981,600.31494778217575,38.80581572047138,argo,0.0169568622441534,4,205,4,log1p,"1,2,3,52,104"
MX,2018-12-02,2018-12-30,2018-12-23,3,481,355.9999824518654,25.98752963578682,argo,0.0169568622441534,4,205,4,log1p,"1,2,3,52,104"
MX,2018-12-02,2018-12-30,2018-12-30,4,89,166.18121950551756,86.72047135451412,argo,0.0169568622441534,4,205,4,log1p,"1,2,3,52,104"
MX,2018-12-09,2019-01-06,2018-12-16,1,981,641.8061911702968,34.57633117530104,ar,NA,0,206,4,log1p,"1,2,3,52,104"
MX,2018-12-09,2019-01-06,2018-12-23,2,481,344.4492037927284,28.38893892043069,ar,NA,0,206,4,log1p,"1,2,3,52,104"
MX,2018-12-09,2019-01-06,2018-12-30,3,89,119.33132513416686,34.080140600187484,ar,NA,0,206,4,log1p,"1,2,3,52,104"
